Grambank ID	Feature	Possible Values	Value	Source	Comment	Detailed comment	Example
GB048	Is there a productive morphological pattern for deriving an agent noun from a verb?	1: present, 0: absent	?	Kara (2002:32)	the original meaning of the verb is not mentioned		
GB049	Is there a productive morphological pattern for deriving an object noun from a verb?	1: present, 0: absent	?	Kara (2002:32)	the original meaning of the verb is not mentioned		
GB051	Is there a noun class/gender system where sex is a factor in class assignment?	1: present, 0: absent	0	Kara (2002:18)			
GB052	Is there a noun class/gender system where shape is a factor in class assignment?	1: present, 0: absent	0	Kara (2002:18)			
GB053	Is there a noun class/gender system where animacy is a factor in class assignment?	1: present, 0: absent	0	Kara (2002:18)			
GB054	Is there a noun class/gender system where plant status is a factor in class assignment?	1: present, 0: absent	0	Kara (2002:18)			
GB057	Are there numeral classifiers?	1: present, 0: absent	0	Kara (2002:1-56)			
GB058	Are there possessive classifiers?	1: present, 0: absent	0	Kara (2002:1-56)			
GB059	Is the adnominal possessive construction different for alienable and inalienable nouns?	1: present, 0: absent	0	Kara (2002:20)			
GB065	What is the pragmatically unmarked order of adnominal possessor noun and possessed noun?	"multistate 1:Possessor-Possessed; 2:Possessed-Possessor; 3: both"	3	Kara (2002:23)			"men-iŋ üj-im
1SG-GEN house-1SG.POSS
‘my house’"
GB068	Do core adjectives (defined semantically as property concepts such as value, shape, age, dimension) act like verbs in predicative position?	1: present, 0: absent	?	Kara (2002:1-56)	Not mentioned.		
GB069	"Do core adjectives (defined semantically as property concepts; value, shape, age, dimension) used attributively require the same morphological treatment as verbs?"	1: present, 0: absent	?	Kara (2002:1-56)	Not mentioned.		
GB070	Are there morphological cases for non-pronominal core arguments (i.e. S/A/P)?	1: present, 0: absent	1	Kara (2002:19)			
GB071	Are there morphological cases for pronominal core arguments (i.e. S/A/P)?	1: present, 0: absent	1	Kara (2002:23)			
GB072	Are there morphological cases for oblique non-pronominal NPs (i.e. not S/A/P)?	1: present, 0: absent	1	Kara (2002:19)			
GB073	Are there morphological cases for oblique independent personal pronouns (i.e. not S/A/P)?	1: present, 0: absent	1	Kara (2002:23)			
GB074	Are there prepositions?	1: present, 0: absent	0	Kara (2002:1-56)			
GB075	Are there postpositions?	1: present, 0: absent	1	Kara (2002:34-35)			
GB079	Do verbs have prefixes/proclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?	1: present, 0: absent	0	Kara (2002:1-56)			
GB080	Do verbs have suffixes/enclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?	1: present, 0: absent	1	Kara (2002:38-39)			
GB081	Is there productive infixation in verbs?	1: present, 0: absent	0	Kara (2002:1-56)			
GB082	Is there overt morphological marking of present tense on verbs?	1: present, 0: absent	1	Kara (2002:39)	non-past	-A/j	"kel-e-di
come-PRS-3
‘he comes (usually)’ / ‘he will come’"
GB083	Is there overt morphological marking on the verb dedicated to past tense?	1: present, 0: absent	1	Kara (2002:38)		recent past tense -DI	
GB084	Is there overt morphological marking on the verb dedicated to future tense?	1: present, 0: absent	0	Kara (2002:39)	non-past, thus not dedicated		
GB086	Is a morphological distinction between perfective and imperfective aspect available on verbs?	1: present, 0: absent	1	Kara (2002:39)		-Ir	"žat-ïr
lie-IPFV
‘he is lying’"
GB089	Can the S argument be indexed by a suffix/enclitic on the verb in the simple main clause?	1: present, 0: absent	1	Kara (2002:38-39)			
GB090	Can the S argument be indexed by a prefix/proclitic on the verb in the simple main clause?	1: present, 0: absent	0	Kara (2002:38-39)			
GB091	Can the A argument be indexed by a suffix/enclitic on the verb in the simple main clause?	1: present, 0: absent	1	Kara (2002:38-39)			
GB092	Can the A argument be indexed by a prefix/proclitic on the verb in the simple main clause?	1: present, 0: absent	0	Kara (2002:38-39)			
GB093	Can the P argument be indexed by a suffix/enclitic on the verb in the simple main clause?	1: present, 0: absent	0	Kara (2002:38-39)			
GB094	Can the P argument be indexed by a prefix/proclitic on the verb in the simple main clause?	1: present, 0: absent	0	Kara (2002:38-39)			
GB095	Are variations in marking strategies of core participants based on TAM distinctions?	1: present, 0: absent	0	Kara (2002:1-56)			
GB096	Are variations in marking strategies of core participants based on verb classes?	1: present, 0: absent	0	Kara (2002:1-56)			
GB098	Are variations in marking strategies of core participants based on person distinctions?	1: present, 0: absent	0	Kara (2002:1-56)			
GB099	Can verb stems alter according to the person of a core participant?	1: present, 0: absent	0	Kara (2002:1-56)			
GB103	Is there a benefactive applicative marker on the verb (including indexing)?	1: present, 0: absent	0	Kara (2002:1-56)			
GB104	Is there an instrumental applicative marker on the verb (including indexing)?	1: present, 0: absent	0	Kara (2002:1-56)			
GB105	Can the recipient in a ditransitive construction be marked like the monotransitive patient?	1: present, 0: absent	0	Kara (2002:19)			
GB107	Can standard negation be marked by an affix, clitic or modification of the verb?	1: present, 0: absent	1	Kara (2002:41)		-MA	"kel-me-jdi
come-NEG-NPST.3
‘he is not coming’"
GB108	Is there directional or locative morphological marking on verbs?	1: present, 0: absent	0	Kara (2002:1-56)			
GB109	Is there verb suppletion for participant number?	1: present, 0: absent	0	Kara (2002:1-56)			
GB110	Is there verb suppletion for tense or aspect?	1: present, 0: absent	0	Kara (2002:1-56)			
GB111	Are there conjugation classes?	1: present, 0: absent	0	Kara (2002:1-56)			
GB113	Are there verbal affixes or clitics that turn intransitive verbs into transitive ones?	1: present, 0: absent	1	Kara (2002:43)		-t/-DIr and allomorphs	"öl-tir-
die-CAUS
‘to kill’"
GB114	Is there a phonologically bound reflexive marker on the verb?	1: present, 0: absent	1	Kara (2002:42)		-(I)n	"žuw-ïn-
wash-REFL
‘to wash oneself’"
GB115	Is there a phonologically bound reciprocal marker on the verb?	1: present, 0: absent	1	Kara (2002:42)	reciprocal, mutual, cooperative action or an action, taken by a group of people together (plurality)	-(I)s	
GB116	Do verbs classify the shape, size or consistency of absolutive arguments by means of incorporated nouns, verbal affixes or suppletive verb stems?	1: present, 0: absent	0	Kara (2002:1-56)			
GB117	Is there a copula for predicate nominals?	1: present, 0: absent	0	Kara (2002:24)	probably not		"men kazak-pїn
1SG Kazakh-1SG
‘I am Kazakh.’"
GB118	Are there serial verb constructions?	1: present, 0: absent	0	Kara (2002:1-56)			
GB119	"Can mood be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Kara (2002:47)		bol- ‘be able to, be possible’	"kel-se bol-a-dï
come-COND become-PRS-3
‘He can come.’"
GB120	"Can aspect be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Kara (2002:39-40, 49)		-(I)p + kal-/koj-/sal- etc.	
GB121	"Can tense be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	0	Kara (2002:1-56)	not mentioned, probably not		
GB122	Is verb compounding a regular process?	1: present, 0: absent	0	Kara (2002:1-56)			
GB123	Are there verb-adjunct (aka light-verb) constructions?	1: present, 0: absent	?	Kara (2002:1-56)	Not mentioned.		
GB124	Is incorporation of nouns into verbs a productive intransitivizing process?	1: present, 0: absent	0	Kara (2002:1-56)			
GB126	Is there an existential verb?	1: present, 0: absent	1	Kara (2002:22)			"akša-m bar
money-1SG.POSS exist
‘I have money.’"
GB127	Are different posture verbs used obligatorily depending on an inanimate locatum's shape or position (e.g. 'to lie' vs. 'to stand')?	1: present, 0: absent	?	Kara (2002:1-56)	Not mentioned.		
GB129	Is there a notably small number, i.e. about 100 or less, of verb roots in the language?	1: present, 0: absent	0	Kara (2002:1-56)			
GB130	What is the pragmatically unmarked order of S and V in intransitive clauses?	"multistate 1: SV; 2: VS; 3: both"	1	Peacecorps (1995:15)			
GB131	Is a pragmatically unmarked constituent order verb-initial for transitive clauses?	1: present, 0: absent	0	Peacecorps (1995:15)			
GB132	Is a pragmatically unmarked constituent order verb-medial for transitive clauses?	1: present, 0: absent	0	Peacecorps (1995:15)			
GB133	Is a pragmatically unmarked constituent order verb-final for transitive clauses?	1: present, 0: absent	1	Peacecorps (1995:15)			"men kitap okudï ünata-mїn
1SG book read like-1SG
‘I like reading a book.’"
GB134	Is the order of constituents the same in main and subordinate clauses?	1: present, 0: absent	?	Kara (2002:1-56)	Not mentioned.		
GB135	Do clausal objects usually occur in the same position as nominal objects?	1: present, 0: absent	1	Kara (2002:19)			"meni kel-e-di dep ojl-a-jdï
3PL come-NPST-3 saying think-NPST-NPST.3
‘They think that I will come.’"
GB136	Is the order of core argument (i.e. S/A/P) constituents fixed?	1: present, 0: absent	1	Kara (2002:1-56)	probably yes, no variation apparent from the examples		
GB137	Can standard negation be marked clause-finally?	1: present, 0: absent	1	Kara (2002:41)			
GB138	Can standard negation be marked clause-initially?	1: present, 0: absent	0	Kara (2002:41)			
GB139	Is there a difference between imperative (prohibitive) and declarative negation constructions?	1: present, 0: absent	?	Kara (2002:41)	Not mentioned.		
GB140	Is verbal predication marked by the same negator as all of the following types of predication: locational, existential and nominal?	1: present, 0: absent	0	Kara (2002:41)	the marker of existential negation can also be used to negate at least some intransitive verbs, but the marker of verbal negation does not seem to be used with nominal predicates		
GB146	Is there a morpho-syntactic distinction between predicates expressing controlled versus uncontrolled events or states?	1: present, 0: absent	0	Kara (2002:1-56)			
GB147	Is there a morphological passive marked on the lexical verb?	1: present, 0: absent	1	"Kara (2002:42); Peacecorps (1995:13)"		-(I)l	"basta-l-
start-PASS
‘to be started’
bas-ïl
press-PASS
‘to be pressed’"
GB148	Is there a morphological antipassive marked on the lexical verb?	1: present, 0: absent	0	Kara (2002:1-56)			
GB149	Is there a morphologically marked inverse on verbs?	1: present, 0: absent	0	Kara (2002:1-56)			
GB150	Is there clause chaining?	1: present, 0: absent	1	Kara (2002:45)			
GB151	"Is there an overt verb marker dedicated to signalling coreference or noncoreference between the subject of one clause and an argument of an adjacent clause (""switch reference"")?"	1: present, 0: absent	0	Kara (2002:1-56)			
GB152	Is there a morphologically marked distinction between simultaneous and sequential clauses?	1: present, 0: absent	1	Kara (2002:45)	imperfective converb is used if the two actions occur at the same time, perfect coverb is used if the first action precedes the second		
GB155	Are causatives formed by affixes or clitics on verbs?	1: present, 0: absent	1	Kara (2002:43)		-t/-DIr and allomorphs	"kes-tir
cut-CAUS
‘to make sb cut’"
GB156	Is there a causative construction involving an element that is unmistakably grammaticalized from a verb for 'to say'?	1: present, 0: absent	0	Kara (2002:1-56)			
GB158	Are verbs reduplicated?	1: present, 0: absent	0	Kara (2002:1-56)			
GB159	Are nouns reduplicated?	1: present, 0: absent	0	Kara (2002:1-56)			
GB160	Are elements apart from verbs or nouns reduplicated?	1: present, 0: absent	1	Kara (2002:33)	adjectives (partial reduplication)		"kap~kara
INT~black
‘very black, pitch dark’"
GB165	Is there productive morphological trial marking on nouns?	1: present, 0: absent	0	Kara (2002:18)			
GB166	Is there productive morphological paucal marking on nouns?	1: present, 0: absent	0	Kara (2002:18)			
GB167	Is there a logophoric pronoun?	1: present, 0: absent	0	Kara (2002:23)			
GB170	Can an adnominal property word agree with the noun in gender/noun class?	1: present, 0: absent	0	Kara (2002:18)			
GB171	Can an adnominal demonstrative agree with the noun in gender/noun class?	1: present, 0: absent	0	Kara (2002:18)			
GB172	Can an article agree with the noun in gender/noun class?	1: present, 0: absent	0	Kara (2002:18)			
GB177	Can the verb carry a marker of animacy of argument, unrelated to any gender/noun class of the argument visible in the NP domain?	1: present, 0: absent	0	Kara (2002:1-56)			
GB184	Can an adnominal property word agree with the noun in number?	1: present, 0: absent	0	Kara (2002:1-56)			
GB185	Can an adnominal demonstrative agree with the noun in number?	1: present, 0: absent	0	Kara (2002:1-56)			
GB186	Can an article agree with the noun in number?	1: present, 0: absent	0	Kara (2002:1-56)			
GB187	Is there any productive diminutive marking on the noun (exclude marking by system of nominal classification only)?	1: present, 0: absent	1	Kara (2002:33)		-ša	"kitap-ša
book-DIM
‘a small book, a booklet’"
GB188	Is there any productive augmentative marking on the noun (exclude marking by system of nominal classification only)?	1: present, 0: absent	0	Kara (2002:1-56)			
GB192	Is there a gender system where a noun's phonological properties are a factor in class assignment?	1: present, 0: absent	0	Kara (2002:18)			
GB193	What is the order of adnominal property word and noun?	"multistate 1: ANM - N; 2: N - ANM; 3: both; 0: they cannot be used attributively"	1	Kara (2002:28)			
GB196	Is there a male/female distinction in 2nd person independent pronouns?	1: present, 0: absent	0	Kara (2002:23)			
GB197	Is there a male/female distinction in 1st person independent pronouns?	1: present, 0: absent	0	Kara (2002:23)			
GB198	Can an adnominal numeral agree with the noun in gender/noun class?	1: present, 0: absent	0	Kara (2002:18)			
GB203	What is the order of the adnominal collective universal quantifier ('all') and the noun?	0: no UQ, 1: UQ-N, 2: N-UQ, 3: both	1	Kara (2002:27)			"är üj-de
all house-LOC
‘in every house, in all the houses’"
GB204	Do collective ('all') and distributive ('every') universal quantifiers differ in their forms or their syntactic positions?	1: present, 0: absent	0	Kara (2002:27)		är ‘all, every’, barlyk ‘every, all’	
GB250	Can predicative possession be expressed with a transitive 'habeo' verb?	1: present, 0: absent	0	Kara (2002:20, 22)			
GB252	Can predicative possession be expressed with an S-like possessum and a locative-coded possessor?	1: present, 0: absent	1	Kara (2002:20, 22)	probably yes, only an example of a negative variant is available		"men-de akša žok
1SG-LOC money NEG
‘I don’t have money.’"
GB253	Can predicative possession be expressed with an S-like possessum and a dative-coded possessor?	1: present, 0: absent	0	Kara (2002:20)			
GB254	Can predicative possession be expressed with an S-like possessum and a possessor that is coded like an adnominal possessor?	1: present, 0: absent	1	Kara (2002:22)			"akša-m bar
money-1SG.POSS exist
‘I have money.’"
GB256	Can predicative possession be expressed with an S-like possessor and a possessum that is coded like a comitative argument?	1: present, 0: absent	0	Kara (2002:20, 22)			
GB257	Can polar interrogation be marked by intonation only?	1: present, 0: absent	0	Kara (2002:37)			
GB260	Can polar interrogation be indicated by a special word order?	1: present, 0: absent	0	Kara (2002:37)			
GB262	Is there a clause-initial polar interrogative particle?	1: present, 0: absent	0	Kara (2002:37)			
GB263	Is there a clause-final polar interrogative particle?	1: present, 0: absent	1	Kara (2002:37)		-MI	"kele-me
come-Q
‘Is he coming?’"
GB264	Is there a polar interrogative particle that most commonly occurs neither clause-initially nor clause-finally?	1: present, 0: absent	0	Kara (2002:37)			
GB265	Is there a comparative construction that includes a form that elsewhere means 'surpass, exceed'?	1: present, 0: absent	0	Kara (2002:20)			
GB266	Is there a comparative construction that employs a marker of the standard which elsewhere has a locational meaning?	1: present, 0: absent	1	Kara (2002:20)			"ol at bul at-tan žaksï
that horse this horse-ABL good
‘This horse is better than that horse.’"
GB270	Can comparatives be expressed using two conjoined clauses?	1: present, 0: absent	0	Kara (2002:20)			
GB273	Is there a comparative construction with a standard marker that elsewhere has neither a locational meaning nor a 'surpass/exceed' meaning?	1: present, 0: absent	0	Kara (2002:20)			
GB275	Is there a bound comparative degree marker on the property word in a comparative construction?	1: present, 0: absent	0	Kara (2002:20)			
GB276	Is there a non-bound comparative degree marker modifying the property word in a comparative construction?	1: present, 0: absent	0	Kara (2002:20)			
GB285	Can polar interrogation be marked by a question particle and verbal morphology?	1: present, 0: absent	0	Kara (2002:37)			
GB286	Can polar interrogation be indicated by overt verbal morphology only?	1: present, 0: absent	0	Kara (2002:37)			
GB291	Can polar interrogation be marked by tone?	1: present, 0: absent	0	Kara (2002:37)			
GB296	Is there a phonologically or morphosyntactically definable class of ideophones that includes ideophones depicting imagery beyond sound?	1: present, 0: absent	0	Kara (2002:1-56)			
GB297	Can polar interrogation be indicated by a V-not-V construction?	1: present, 0: absent	0	Kara (2002:37)			
GB298	"Can standard negation be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	0	Kara (2002:41)			
GB299	"Can standard negation be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	?	Kara (2002:41, 51)	it is not clear, whether this kind of negation is standard, but it is possible with some intransitive verbs	žok, emes	"kel-gen žok
come-PST.PFV NEG
‘he did not arrive’
žaksï e-me-s
good be-NEG-PTCP
‘it is not good’"
GB300	Does the verb for 'give' have suppletive verb forms?	1: present, 0: absent	0	Kara (2002:1-56)			
GB301	Is there an inclusory construction?	1: present, 0: absent	?	Kara (2002:1-56)	Not mentioned.		
GB302	Is there a phonologically free passive marker ('particle' or 'auxiliary')?	1: present, 0: absent	0	Kara (2002:1-56)			
GB303	Is there a phonologically free antipassive marker ('particle' or 'auxiliary')?	1: present, 0: absent	0	Kara (2002:1-56)			
GB304	Can the agent be expressed overtly in a passive clause?	1: present, 0: absent	1	Kara (2002:19-20)			"at-ïm-dï urï-lar-ga ur-l-at-kam
horse-PL-ACC thief-PL-DAT steal-PASS-CAUS-?
‘My horses were stolen by the thieves.’"
GB305	Is there a phonologically independent reflexive pronoun?	1: present, 0: absent	1	Kara (2002:25)		öz	
GB306	Is there a phonologically independent non-bipartite reciprocal pronoun?	1: present, 0: absent	0	Kara (2002:25)	reduplicated numeral ‘one’		"bir-birin süjedi
one-one.? love
‘They love each other.’"
GB309	Are there multiple past or multiple future tenses, distinguishing distance from Time of Reference?	1: present, 0: absent	1	Kara (2002:39)		"recent past -DI
remote past -GAn"	"kel-gen
come-PST.PRF
‘he arrived (but he is gone now)’"
GB312	Is there overt morphological marking on the verb dedicated to mood?	1: present, 0: absent	1	Kara (2002:38, 40)		"conditional -sA
optative, desirative, imperative"	"kel-se
come-COND
‘if he comes’"
GB313	Are there special adnominal possessive pronouns that are not formed by an otherwise regular process?	1: present, 0: absent	0	Kara (2002:23)	genitive of personal pronouns		
GB314	Can augmentative meaning be expressed productively by a shift of gender/noun class?	1: present, 0: absent	0	Kara (2002:18)			
GB315	Can diminutive meaning be expressed productively by a shift of gender/noun class?	1: present, 0: absent	0	Kara (2002:18)			
GB316	Is singular number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Kara (2002:18)			
GB317	Is dual number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Kara (2002:18)			
GB318	Is plural number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Kara (2002:18)			
GB319	Is trial number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Kara (2002:18)			
GB320	Is paucal number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Kara (2002:18)			
GB321	Is there a large class of nouns whose gender/noun class is not phonologically or semantically predictable?	1: present, 0: absent	0	Kara (2002:18)			
GB322	Is there grammatical marking of direct evidence (perceived with the senses)?	1: present, 0: absent	0	Kara (2002:1-56)			
GB323	Is there grammatical marking of indirect evidence (hearsay, inference, etc.)?	1: present, 0: absent	1	Kara (2002:40)	“the speaker did not see it, just heard about it”	-(I)p	"kel-ip-ti
come-EVID-PST
‘apparently he has arrived’"
GB324	Is there an interrogative verb for content interrogatives (who?, what?, etc.)?	1: present, 0: absent	1	Kara (2002:26)			kaj-t- ‘what to do, how to do’
GB325	Is there a count/mass distinction in interrogative quantifiers?	1: present, 0: absent	1	Kara (2002:26)			"neše ‘how many’
kanša ‘how much’"
GB326	Do (nominal) content interrogatives normally or frequently occur in situ?	1: present, 0: absent	?	Kara (2002:1-56)	Not mentioned.		
GB327	Can the relative clause follow the noun?	1: present, 0: absent	?	Kara (2002:1-56)	Not mentioned.		
GB328	Can the relative clause precede the noun?	1: present, 0: absent	?	Kara (2002:1-56)	Not mentioned.		
GB329	Are there internally-headed relative clauses?	1: present, 0: absent	?	Kara (2002:1-56)	Not mentioned.		
GB330	Are there correlative relative clauses?	1: present, 0: absent	?	Kara (2002:1-56)	Not mentioned.		
GB331	Are there adjoined relative clauses?	1: present, 0: absent	?	Kara (2002:1-56)	Not mentioned.		
GB333	Is there a decimal numeral system?	1: present, 0: absent	1	Kara (2002:27)			
GB334	Is there synchronic evidence for any element of a quinary numeral system?	1: present, 0: absent	0	Kara (2002:27)			
GB335	Is there synchronic evidence for any element of a vigesimal numeral system?	1: present, 0: absent	0	Kara (2002:27)			
GB336	Is there a body-part tallying system?	1: present, 0: absent	0	Kara (2002:27)			
GB400	Are all person categories neutralized in some voice, tense, aspect, mood and/or negation?	1: present, 0: absent	0	Kara (2002:1-56)			
GB401	Is there a class of patient-labile verbs?	1: present, 0: absent	0	Kara (2002:1-56)		probably not, there is rich productive causitivizing morphology	
GB402	Does the verb for 'see' have suppletive verb forms?	1: present, 0: absent	0	Kara (2002:1-56)			
GB403	Does the verb for 'come' have suppletive verb forms?	1: present, 0: absent	0	Kara (2002:1-56)			
GB408	Is there any accusative alignment of flagging?	1: present, 0: absent	1	Kara (2002:19)			
GB409	Is there any ergative alignment of flagging?	1: present, 0: absent	0	Kara (2002:19)			
GB410	Is there any neutral alignment of flagging?	1: present, 0: absent	1	Kara (2002:19)			"suw iš-e-min
water drink-NPST-1SG
‘I drink water.’"
GB415	Is there a politeness distinction in 2nd person forms?	1: present, 0: absent	1	Kara (2002:23)			
GB421	Is there a preposed complementizer in complements of verbs of thinking and/or knowing?	1: present, 0: absent	1	Kara (2002:19)			"meni kel-e-di dep ojl-a-jdï
3PL come-NPST-3 saying think-NPST-NPST.3
‘They think that I will come.’"
GB422	Is there a postposed complementizer in complements of verbs of thinking and/or knowing?	1: present, 0: absent	0	Kara (2002:19)			"meni kel-e-di dep ojl-a-jdï
3PL come-NPST-3 saying think-NPST-NPST.3
‘They think that I will come.’"
GB430	Can adnominal possession be marked by a prefix on the possessor?	1: present, 0: absent	0	Kara (2002:20)			
GB431	Can adnominal possession be marked by a prefix on the possessed noun?	1: present, 0: absent	0	Kara (2002:20)			
GB432	Can adnominal possession be marked by a suffix on the possessor?	1: present, 0: absent	1	Kara (2002:23)			"men-iŋ üj-im
1SG-GEN house-1SG.POSS
‘my house’"
GB433	Can adnominal possession be marked by a suffix on the possessed noun?	1: present, 0: absent	1	Kara (2002:20, 23)			"men-iŋ üj-im
1SG-GEN house-1SG.POSS
‘my house’"
GB519	"Can mood be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	0	Kara (2002:1-56)			
GB520	"Can aspect be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	0	Kara (2002:1-56)			
GB521	"Can tense be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	0	Kara (2002:1-56)	not mentioned		
GB522	"Can the S or A argument be omitted from a pragmatically unmarked clause when the referent is inferrable from context (""pro-drop"" or ""null anaphora"")?"	1: present, 0: absent	1	Kara (2002:1-56)			
TE001	Is root structure predominantly polysyllabic?	1: present, 0: absent	?	Kara (2002:10)			
TE002	Are complex tonal distinctions lacking?	1: present, 0: absent	1	Kara (2002:10)			
TE003	Is there palatal vowel harmony?	1: present, 0: absent	1	Kara (2002:12)			
TE004	Is there tongue root vowel harmony?	1: present, 0: absent	0	Kara (2002:12)			
TE005	Is there an initial velar nasal?	1: present, 0: absent	0	Kara (2002:10)			
TE006	Is there an initial r-?	1: present, 0: absent	0	Kara (2002:14)			
TE007	Are there initial consonant clusters in native words?	1: present, 0: absent	0	Kara (2002:10)	examples provide no evidence		
TE008	Is there a voicing distinction in stops?	1: present, 0: absent	1	Kara (2002:10)			
TE009	Are borrowed verbs accommodated through a light-verb or a verbalizer?	1: present, 0: absent	?	Kara (2002:1-56)			
TE012	Are property words verbally or nominally encoded?	1: present, 0: absent	?	Kara (2002:1-56)			
TE014	Is there partial emphatic reduplication of nominal property words?	1: present, 0: absent	1	Kara (2002:33)	adjectives (partial reduplication)		"kap~kara
INT~black
‘very black, pitch dark’"
TE015	Are morphemes connected linearly in a way that there is a one on one relationship between a morpheme and its meaning?	1: present, 0: absent	1	Kara (2002:18-19)			
TE016	Is inflectional morphology predominantly suffixing?	1: present, 0: absent	1	Kara (2002:1-56)			
TE018	Is there a mi-ti opposition in 1 vs. 2 SG personal pronouns?	1: present, 0: absent	1	Kara (2002:23)			
TE019	Is the secondary oblique stem of personal pronouns formed with a dental nasal?	1: present, 0: absent	1	Kara (2002:23)			
TE022	Are gerunds or adverbial participles used to mark adverbial subordination?	1: present, 0: absent	?	Kara (2002:1-56)			
TE025	Are specific non-finite and finite suffixes expressed by a formally identical suffix?	1: present, 0: absent	?	Kara (2002:1-56)			
TE026	Are specific negative verbs and negative suffixes/particles expressed by a formally identical suffix?	1: present, 0: absent	?	Kara (2002:41)			
TE027	Can 1PL marker be augmented by a collective plural marker?	1: present, 0: absent	0	Kara (2002:23)	probably not, not mentioned		
TE028	Do core adjectives (defined semantically as property concepts such as value, shape, age, dimension) act like nouns in predicative position?	1: present, 0: absent					
TE029	"Do core adjectives (defined semantically as property concepts; value, shape, age, dimension) used attributively require the same morphological treatment as nouns?"	1: present, 0: absent					
TE031	Is there a non-initial velar nasal?	1: present, 0: absent	0	Kara (2002:10)			
TE033	Is there a reciprocal marker that is distinct from the reflexive marker?	1: present, 0: absent	1	Kara (2002:25)		"reflexive: öz
reciprocal: bir-birin"	
TE034	Are there deranked purpose clauses?	1: present, 0: absent	?	Kara (2002:1-56)			
TE036	Can the notional subject of a want complement clause be left implicit when it is coreferential with the wanter?	1: present, 0: absent	?	Kara (2002:1-56)			
TE037	Is there a voicing distinction in fricatives?	1: present, 0: absent	1	Kara (2002:10)			
TE038	Are there two separate liquid phonemes (r/l)?	1: present, 0: absent	1	Kara (2002:10)			
