Grambank ID	Feature	Possible Values	Value	Source	Comment	Detailed comment	Example
GB044	Is there productive morphological plural marking on nouns?	1: present, 0: absent	1	Avrorin (1959:133)		-sal/-sel	"dere-sel
table-PL
‘tables’"
GB046	Is there an associative plural marker for nouns?	1: present, 0: absent	1	Avrorin (1959:78, 110-112)		-ana	"tokto-ana
Tokto-ASS
‘Tokto and people living with him’"
GB047	Is there a productive morphological pattern for deriving an action/state noun from a verb?	1: present, 0: absent	1	Avrorin (1959:118)		-n	"bi-n
live-NMLZ
‘life, being’"
GB048	Is there a productive morphological pattern for deriving an agent noun from a verb?	1: present, 0: absent	1	Avrorin (1959:117)		-mdi	"edu-mdi
guard-NMLZ
‘guard’"
GB049	Is there a productive morphological pattern for deriving an object noun from a verb?	1: present, 0: absent	0	Avrorin (1959:117-119)	there is a suffix for deriving instruments		
GB051	Is there a noun class/gender system where sex is a factor in class assignment?	1: present, 0: absent	0	Avrorin (1959:1-276); Avrorin (1961:1-277)			
GB052	Is there a noun class/gender system where shape is a factor in class assignment?	1: present, 0: absent	0	Avrorin (1959:1-276); Avrorin (1961:1-277)			
GB053	Is there a noun class/gender system where animacy is a factor in class assignment?	1: present, 0: absent	0	Avrorin (1959:1-276); Avrorin (1961:1-277)			
GB054	Is there a noun class/gender system where plant status is a factor in class assignment?	1: present, 0: absent	0	Avrorin (1959:1-276); Avrorin (1961:1-277)			
GB057	Are there numeral classifiers?	1: present, 0: absent	1	Oskolskaya (p.c. 2018)	only marginally	e.g. for days (different from the word ‘day’)	"ela-lta
three-CLF:DAY
‘three days’"
GB058	Are there possessive classifiers?	1: present, 0: absent	0	Avrorin (1959:1-276)			
GB059	Is the adnominal possessive construction different for alienable and inalienable nouns?	1: present, 0: absent	1	Avrorin (1959:134, 145, 149, 151, 155-163)	inalienable: body parts, marked by reflexive-possessive suffixes; there is also a special marker for indirect possession, apart from regular possessive suffixes, differentiated by person	-ŋo/-ŋu	"mi amim-bi
1SG father-1SG.POSS
‘my father’
mi giol-bi
1SG paddle-1SG.POSS
‘my paddle’
dili-i sig-di-ru
head-SG.REFL.POSS comb-NON.PST.PTCP-IMP
‘Comb your hair.’
naj dili-ŋo-ni
person head-ALIEN-3SG.POSS
‘person’s head (someone’s head, which appeared to belong to this person)’"
GB065	What is the pragmatically unmarked order of adnominal possessor noun and possessed noun?	multistate 1:Possessor-Possessed; 2:Possessed-Possessor; 3: both	3	Avrorin (1959:141)	the order is very strict: possessor possessed + marking of possessor by the suffix on the possessed		"učenik daŋsa-ni
pupil book-3SG.POSS
‘pupil’s book’"
GB068	Do core adjectives (defined semantically as property concepts such as value, shape, age, dimension) act like verbs in predicative position?	1: present, 0: absent	0	Avrorin (1959:199, 203, 227)		 	"ei ʤo dai
this house big
‘This house is big.’
si daŋsa-si ukeb
2SG book-2SG good
‘Your book is good.’"
GB069	Do core adjectives (defined semantically as property concepts; value, shape, age, dimension) used attributively require the same morphological treatment as verbs?	1: present, 0: absent	0	Avrorin (1959:199, 203, 227)			"teng inemu gormahon
very funny hare
‘a very funny hare’
ci ulen daŋsa-va holajsi
2SG good book-ACC read
‘You are reading a good book.’"
GB070	Are there morphological cases for non-pronominal core arguments (i.e. S/A/P)?	1: present, 0: absent	1	Avrorin (1959:163)			
GB071	Are there morphological cases for pronominal core arguments (i.e. S/A/P)?	1: present, 0: absent	1	Avrorin (1959:250)			
GB072	Are there morphological cases for oblique non-pronominal NPs (i.e. not S/A/P)?	1: present, 0: absent	1	Avrorin (1959:163)			
GB073	Are there morphological cases for oblique independent personal pronouns (i.e. not S/A/P)?	1: present, 0: absent	1	Avrorin (1959:250)			
GB074	Are there prepositions?	1: present, 0: absent	0	Avrorin (1959:1-276)			
GB075	Are there postpositions?	1: present, 0: absent	1	Avrorin (1961:228)			
GB079	Do verbs have prefixes/proclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB080	Do verbs have suffixes/enclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?	1: present, 0: absent	1	Avrorin (1961:1-277)			
GB081	Is there productive infixation in verbs?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB082	Is there overt morphological marking of present tense on verbs?	1: present, 0: absent	1	Avrorin (1961:67, 102-103)		"PTCP: -j/-i/-ri/-di/-či
PRS.IND: -a(n)/-e(n)/-da(n)/-de(n)/-ta(n)/-te(n)
NON.PST.IND: -i/-ri/-di/-či"	
GB083	Is there overt morphological marking on the verb dedicated to past tense?	1: present, 0: absent	1	Avrorin (1961:67, 102)		"PTCP: -han/-hen/-kin/-čin
PST.IND: -ka/-ke/-ča/-če"	
GB084	Is there overt morphological marking on the verb dedicated to future tense?	1: present, 0: absent	1	Avrorin (1961:110)	-ʤan/- ʤen/-ʤa/-ʤe		
GB086	Is a morphological distinction between perfective and imperfective aspect available on verbs?	1: present, 0: absent	0	Avrorin (1961:44)	it is not productive and is restricted to a set of verbs		
GB089	Can the S argument be indexed by a suffix/enclitic on the verb in the simple main clause?	1: present, 0: absent	1	Avrorin (1959:149)			"mi amim-bi di-či-ni
1SG father-1SG.POSS come-NON.PST.PTCP-3SG
‘My father has come.’
mi ui-kim-bi
1SG say-PST-1SG
‘I said.’"
GB090	Can the S argument be indexed by a prefix/proclitic on the verb in the simple main clause?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB091	Can the A argument be indexed by a suffix/enclitic on the verb in the simple main clause?	1: present, 0: absent	1	Avrorin (1959:177, 250)			"mapa ogda-va aŋo-ni
old.man boat-ACC make-3SG
‘An old man is making a boat.’"
GB092	Can the A argument be indexed by a prefix/proclitic on the verb in the simple main clause?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB093	Can the P argument be indexed by a suffix/enclitic on the verb in the simple main clause?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB094	Can the P argument be indexed by a prefix/proclitic on the verb in the simple main clause?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB095	Are variations in marking strategies of core participants based on TAM distinctions?	1: present, 0: absent	0	Avrorin (1959:1-276); Avrorin (1961:1-277)			
GB096	Are variations in marking strategies of core participants based on verb classes?	1: present, 0: absent	0	Avrorin (1959:1-276); Avrorin (1961:1-277)			
GB098	Are variations in marking strategies of core participants based on person distinctions?	1: present, 0: absent	0	Avrorin (1959:1-276); Avrorin (1961:1-277)			
GB099	Can verb stems alter according to the person of a core participant?	1: present, 0: absent	0	Avrorin (1961:1-277)	no verbal suppletion mentioned		
GB103	Is there a benefactive applicative marker on the verb (including indexing)?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB104	Is there an instrumental applicative marker on the verb (including indexing)?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB105	Can the recipient in a ditransitive construction be marked like the monotransitive patient?	1: present, 0: absent	0	Avrorin (1959:181)	the recipient is marked by DAT, the monotransitive patient by ACC		
GB107	Can standard negation be marked by an affix, clitic or modification of the verb?	1: present, 0: absent	1	Avrorin (1959:92)	it can be marked by vowel lengthening and suffixes	-ra/-re/-a/-e/-da/-de/-va/-ve/-bova/-buve	"tej mo tu-re-čin
that tree fall-NEG-PST.PTCP
‘That tree did not fall.’"
GB108	Is there directional or locative morphological marking on verbs?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB109	Is there verb suppletion for participant number?	1: present, 0: absent	0	Avrorin (1961:1-277)	no verbal suppletion mentioned		
GB110	Is there verb suppletion for tense or aspect?	1: present, 0: absent	0	Avrorin (1961:1-277)	no verbal suppletion mentioned		
GB111	Are there conjugation classes?	1: present, 0: absent	1	Avrorin (1961:13-14, 107)			
GB113	Are there verbal affixes or clitics that turn intransitive verbs into transitive ones?	1: present, 0: absent	1	Avrorin (1961:15, 33-34)		-van/-ven/-bovan/-buven	"naonʤokan te-ri-ni
boy sit.down-NON.PST.PTCP-3SG
‘The boy sits down.
alosimdi naonʤokam-ba te-ven-di-ni
teacher boy-ACC sit-CAUS-NON.PST.PTCP-3SG
‘The teacher lets/makes the boy sit.’"
GB114	Is there a phonologically bound reflexive marker on the verb?	1: present, 0: absent	0	Oskolskaya (p.c. 2018)			
GB115	Is there a phonologically bound reciprocal marker on the verb?	1: present, 0: absent	0	Avrorin (1961:42)	it is not productive and is restricted to a set of transitive verbs	-mači/-meči	
GB116	Do verbs classify the shape, size or consistency of absolutive arguments by means of incorporated nouns, verbal affixes or suppletive verb stems?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB117	Is there a copula for predicate nominals?	1: present, 0: absent	1	Avrorin (1959:1-276)			"mi alosemdZi bi-Cim-bi
1SG teacher be-PST-1SG
‘I was a teacher.’"
GB118	Are there serial verb constructions?	1: present, 0: absent	0	Oskolskaya (p.c. 2018)			
GB119	"Can mood be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	0	Avrorin (1961:60-64)			
GB120	"Can aspect be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	0	Avrorin (1961:44-59)			
GB121	"Can tense be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Avrorin (1961:75)		past tense: PTCP + bičin ‘be’	
GB122	Is verb compounding a regular process?	1: present, 0: absent	0	Oskolskaya (p.c. 2018)			
GB123	Are there verb-adjunct (aka light-verb) constructions?	1: present, 0: absent	0	Oskolskaya (p.c. 2018)	light verbs are used with ideophones only		
GB124	Is incorporation of nouns into verbs a productive intransitivizing process?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB126	Is there an existential verb?	1: present, 0: absent	0	Avrorin (1959:243)	identical with a copula		"min-du daŋsa bi
1SG-DAT book exist
‘I have a book.’"
GB127	Are different posture verbs used obligatorily depending on an inanimate locatum's shape or position (e.g. 'to lie' vs. 'to stand')?	1: present, 0: absent	0	Oskolskaya (p.c. 2018)			"daŋsa dǝrǝ oja-la-ni bi
book table surface-LOC-3SG be.PRS
‘The book is on the table.’"
GB129	Is there a notably small number, i.e. about 100 or less, of verb roots in the language?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB130	What is the pragmatically unmarked order of S and V in intransitive clauses?	multistate 1: SV; 2: VS; 3: both	1	Avrorin (1959:149)			"mi amim-bi di-či-ni
1SG father-1SG.POSS come-NON.PST.PTCP-3SG
‘My father has come.’
mi ui-kim-bi
1SG say-PST-1SG
‘I said.’"
GB131	Is a pragmatically unmarked constituent order verb-initial for transitive clauses?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB132	Is a pragmatically unmarked constituent order verb-medial for transitive clauses?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB133	Is a pragmatically unmarked constituent order verb-final for transitive clauses?	1: present, 0: absent	1	Avrorin (1961:1-277)			
GB134	Is the order of constituents the same in main and subordinate clauses?	1: present, 0: absent	1	Avrorin (1959:243)			"mi saola-du mue ana-va-ni iče-hem-bi
1SG basin-DAT water NEG-ACC-3SG see-PST.PTCP-1SG
‘I saw that there is no water in the basin.’"
GB135	Do clausal objects usually occur in the same position as nominal objects?	1: present, 0: absent	1	Avrorin (1959:243)			"mi saola-du mue ana-va-ni iče-hem-bi
1SG basin-DAT water NEG-ACC-3SG see-PST.PTCP-1SG
‘I saw that there is no water in the basin.’"
GB136	Is the order of core argument (i.e. S/A/P) constituents fixed?	1: present, 0: absent	0	Oskolskaya (p.c. 2018)	not rigid		
GB137	Can standard negation be marked clause-finally?	1: present, 0: absent	1	Avrorin (1961:92, 108)			"tej mo tu-re-čin
that tree fall-NEG-PST.PTCP
‘That tree did not fall.’"
GB138	Can standard negation be marked clause-initially?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB139	Is there a difference between imperative (prohibitive) and declarative negation constructions?	1: present, 0: absent	1	Avrorin (1961:108, 130)		"declarative: PST: PST.PTCP + -da/-de + aba-
prohibitive: edi + -ra/-re/-da/-de/-ta/-te"	"mi holami-da aba-i
1SG read-INT NEG-1SG
‘I did not read.’
tej mo tu-re-čin
that tree fall-NEG-PST.PTCP
‘That tree did not fall.’
edi hola-ra
NEG read-NEG
‘Don’t read!’
edi bu-re
NEG give-NEG
‘Don’t give!’"
GB140	Is verbal predication marked by the same negator as all of the following types of predication: locational, existential and nominal?	1: present, 0: absent	1	Avrorin (1959:242-245)		"ana negation of possession
aba negation of existence and standard negation"	"apun ana naj ene-j-ni
hat NEG person go-NON.PST.PTCP-3SG
‘A person without a hat is going.’
min-du daŋsa aba
1SG-DAT book NEG
‘I don’t have a book.’
tej mo tu-re-čin
that tree fall-NEG-PST.PTCP
‘That tree did not fall.’
si holami-da aba-si
2SG read-INT NEG-2SG
‘You did not read.’"
GB146	Is there a morpho-syntactic distinction between predicates expressing controlled versus uncontrolled events or states?	1: present, 0: absent	1	Oskolskaya (p.c. 2018)			"min-du husǝmu
1SG.OBL-DAT sick
‘I am sick.’"
GB147	Is there a morphological passive marked on the lexical verb?	1: present, 0: absent	0	Avrorin (1961:41)		there is a middle voice suffix -p, which is called ‘passive’	
GB148	Is there a morphological antipassive marked on the lexical verb?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB149	Is there a morphologically marked inverse on verbs?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB150	Is there clause chaining?	1: present, 0: absent	1	Avrorin (1959:71-72)			
GB151	"Is there an overt verb marker dedicated to signalling coreference or noncoreference between the subject of one clause and an argument of an adjacent clause (""switch reference"")?"	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB152	Is there a morphologically marked distinction between simultaneous and sequential clauses?	1: present, 0: absent	1	Avrorin (1961:75, 138-150, 164)	converbs and participles fulfil this function		
GB155	Are causatives formed by affixes or clitics on verbs?	1: present, 0: absent	1	Avrorin (1961:34)		-van/-ven/-bovan/-buven	"naonʤokan daŋsa-va hola-j-ni
boy book-ACC read-NON.PST.PTCP-3SG
‘The boy is reading a book.’
alosimdi naonʤokam-ba daŋsa-va hola-van-di-ni
teacher boy-ACC book-ACC read-CAUS-NON.PST.PTCP-3SG
‘The teacher makes the boy read the book.’"
GB156	Is there a causative construction involving an element that is unmistakably grammaticalized from a verb for 'to say'?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB158	Are verbs reduplicated?	1: present, 0: absent	0	Avrorin (1961:1-277)	Not mentioned.		
GB159	Are nouns reduplicated?	1: present, 0: absent	0	Avrorin (1959:1-276)	Not mentioned.		
GB160	Are elements apart from verbs or nouns reduplicated?	1: present, 0: absent	1	Avrorin (1959:274); Avrorin (1961:213-223)	ideophones, some pronouns and quantifiers		"haj~haj
what~DIST
‘various, any’
hadu~hadu
how.many~DIST
‘by how many?’
hadu~hadu
how.many~DIST
‘several, quite many, indefinitely many’"
GB165	Is there productive morphological trial marking on nouns?	1: present, 0: absent	0	Avrorin (1959:133)			
GB166	Is there productive morphological paucal marking on nouns?	1: present, 0: absent	0	Avrorin (1959:133)			
GB167	Is there a logophoric pronoun?	1: present, 0: absent	0	Avrorin (1959:246-247)			
GB170	Can an adnominal property word agree with the noun in gender/noun class?	1: present, 0: absent	0	Avrorin (1959:1-276); Avrorin (1961:1-277)			
GB171	Can an adnominal demonstrative agree with the noun in gender/noun class?	1: present, 0: absent	0	Avrorin (1959:1-276); Avrorin (1961:1-277)			
GB172	Can an article agree with the noun in gender/noun class?	1: present, 0: absent	0	Avrorin (1959:1-276); Avrorin (1961:1-277)			
GB177	Can the verb carry a marker of animacy of argument, unrelated to any gender/noun class of the argument visible in the NP domain?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB184	Can an adnominal property word agree with the noun in number?	1: present, 0: absent	0	Avrorin (1959:199)			
GB185	Can an adnominal demonstrative agree with the noun in number?	1: present, 0: absent	0	Avrorin (1959:263-270)			"tej poezda-sal
that train-PL
‘those trains’"
GB186	Can an article agree with the noun in number?	1: present, 0: absent	0	Avrorin (1959:1-276)			
GB187	Is there any productive diminutive marking on the noun (exclude marking by system of nominal classification only)?	1: present, 0: absent	1	Avrorin (1959:108)		-kan/-ken	"kuče-ken
knife-DIM
‘a small knife’"
GB188	Is there any productive augmentative marking on the noun (exclude marking by system of nominal classification only)?	1: present, 0: absent	0	Avrorin (1959:108-117)			
GB192	Is there a gender system where a noun's phonological properties are a factor in class assignment?	1: present, 0: absent	0	Avrorin (1959:1-276); Avrorin (1961:1-277)			
GB193	What is the order of adnominal property word and noun?	multistate 1: ANM - N; 2: N - ANM; 3: both; 0: they cannot be used attributively	1	Avrorin (1959:207)			"gogda huren
high mountain
‘a high mountain’"
GB196	Is there a male/female distinction in 2nd person independent pronouns?	1: present, 0: absent	0	Avrorin (1959:246-247)			
GB197	Is there a male/female distinction in 1st person independent pronouns?	1: present, 0: absent	0	Avrorin (1959:246-247)			
GB198	Can an adnominal numeral agree with the noun in gender/noun class?	1: present, 0: absent	0	Avrorin (1959:1-276); Avrorin (1961:1-277)			
GB203	What is the order of the adnominal collective universal quantifier ('all') and the noun?	0: no UQ, 1: UQ-N, 2: N-UQ, 3: both	1	Avrorin (1959:219)			
GB204	Do collective ('all') and distributive ('every') universal quantifiers differ in their forms or their syntactic positions?	1: present, 0: absent	1	Avrorin (1959:219)	every' is used postnominally, ‘all’ can be used post- und prenominally		"taon-do-a-ni
every-DAT-OBL-3SG
‘every'
geren ‘all, whole’
hem(tu) ‘all together’"
GB250	Can predicative possession be expressed with a transitive 'habeo' verb?	1: present, 0: absent	0	Avrorin (1959:1-276)			
GB252	Can predicative possession be expressed with an S-like possessum and a locative-coded possessor?	1: present, 0: absent	1	Avrorin (1959:180-181, 243)	dative case can be used to express location		"arčokan-du sikun akoa-kan bi-ni
girl-DAT new doll-DIM exist-3SG
‘The girl has a new doll.’
min-du daŋsa bi
1SG-DAT book exist
‘I have a book.’"
GB253	Can predicative possession be expressed with an S-like possessum and a dative-coded possessor?	1: present, 0: absent	1	Avrorin (1959:180-181)			
GB254	Can predicative possession be expressed with an S-like possessum and a possessor that is coded like an adnominal possessor?	1: present, 0: absent	0	Avrorin (1959:1-276)			
GB256	Can predicative possession be expressed with an S-like possessor and a possessum that is coded like a comitative argument?	1: present, 0: absent	1	Avrorin (1959:125, 192)	the “possessive form” has a possessive and an instrumental meaning; it is called ‘an accompanying case’ by Ulitii (p.132); such possessor-possessed combinations are translated either as ‘X with Y’ or as ‘Y at X’ (the canonical predicative possession construction) in Russian		"tej naj amin-ku
that person father-POSS
‘That person has a father.’
tej ogda kotoli-ku
that boat sail-POSS
‘That boat has a sail.’"
GB257	Can polar interrogation be marked by intonation only?	1: present, 0: absent	0	Oskolskaya (p.c. 2018)	question particle is obligatory		
GB260	Can polar interrogation be indicated by a special word order?	1: present, 0: absent	0	Oskolskaya (p.c. 2018)			
GB262	Is there a clause-initial polar interrogative particle?	1: present, 0: absent	0	Avrorin (1959:273)			
GB263	Is there a clause-final polar interrogative particle?	1: present, 0: absent	1	Avrorin (1961:106, 273)		-no/-nu	"si und-i-si-nu
2SG say-NON.PST.PTCP-2SG-Q
‘Are you talking/saying?’"
GB264	Is there a polar interrogative particle that most commonly occurs neither clause-initially nor clause-finally?	1: present, 0: absent	0	Avrorin (1959:273)			
GB265	Is there a comparative construction that includes a form that elsewhere means 'surpass, exceed'?	1: present, 0: absent	0	Avrorin (1959:184-185, 207)			
GB266	Is there a comparative construction that employs a marker of the standard which elsewhere has a locational meaning?	1: present, 0: absent	0	Avrorin (1959:184-185, 207)	1) only diachronially in Nanai; 2) synchronically in Garin variety of Nanai		
GB270	Can comparatives be expressed using two conjoined clauses?	1: present, 0: absent	0	Avrorin (1959:184-185, 207)			
GB273	Is there a comparative construction with a standard marker that elsewhere has neither a locational meaning nor a 'surpass/exceed' meaning?	1: present, 0: absent	1	Avrorin (1959:180, 184-185, 207)	comparative case		"morin ida-duj masi
horse dog-COMP strong
‘The horse is stronger than the dog.’"
GB275	Is there a bound comparative degree marker on the property word in a comparative construction?	1: present, 0: absent	0	Avrorin (1959:211-212)	the marking is not productive and optional		"ulgi mana-duj setuj-dime
chipmunk bear-COMP weak-EMP
‘The chipmunk is weaker than the bear.’"
GB276	Is there a non-bound comparative degree marker modifying the property word in a comparative construction?	1: present, 0: absent	0	Avrorin (1959:184-185, 207)			"morin ida-duj masi
horse dog-COMP strong
‘The horse is stronger than the dog.’"
GB285	Can polar interrogation be marked by a question particle and verbal morphology?	1: present, 0: absent	0	Avrorin (1961:1-277)	there is no dedicated verbal morphology		
GB286	Can polar interrogation be indicated by overt verbal morphology only?	1: present, 0: absent	0	Avrorin (1961:1-277)	there is no dedicated verbal morphology		
GB291	Can polar interrogation be marked by tone?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB296	Is there a phonologically or morphosyntactically definable class of ideophones that includes ideophones depicting imagery beyond sound?	1: present, 0: absent	1	Avrorin (1961:213-223)			
GB297	Can polar interrogation be indicated by a V-not-V construction?	1: present, 0: absent	0	Oskolskaya (p.c. 2018)	probably, only marginally		
GB298	"Can standard negation be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Avrorin (1961:108); Avrorin (1959:245)		"PST: PST.PTCP + -da/-de + aba-
-da/-de = intensifier particle"	"si holami-da aba-si
2SG read-INT NEG-2SG
‘You did not read.’
mi ʤapami-da aba-i
1SG take-INT NEG-1SG
‘I did not take.’"
GB299	"Can standard negation be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB300	Does the verb for 'give' have suppletive verb forms?	1: present, 0: absent	0	Avrorin (1961:1-277)	no verbal suppletion mentioned		
GB301	Is there an inclusory construction?	1: present, 0: absent	0	Oskolskaya (p.c. 2018)	only SG possible (I Harald-with talked)		
GB302	Is there a phonologically free passive marker ('particle' or 'auxiliary')?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB303	Is there a phonologically free antipassive marker ('particle' or 'auxiliary')?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB304	Can the agent be expressed overtly in a passive clause?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB305	Is there a phonologically independent reflexive pronoun?	1: present, 0: absent	1	Avrorin (1959:254-258)		men-	"mońen pańačiko-du mepi iče-hen-i
monkey mirror-DAT REFL see-PST.PTCP-?
‘The monkey saw itself in the mirror.’"
GB306	Is there a phonologically independent non-bipartite reciprocal pronoun?	1: present, 0: absent	0	Avrorin (1961:42)	there is a bipartite reciprocal pronoun	dia diavari	
GB309	Are there multiple past or multiple future tenses, distinguishing distance from Time of Reference?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB312	Is there overt morphological marking on the verb dedicated to mood?	1: present, 0: absent	1	Avrorin (1961:60-64, 119)		e.g. debitive: -gila/-gile	
GB313	Are there special adnominal possessive pronouns that are not formed by an otherwise regular process?	1: present, 0: absent	0	Avrorin (1959:143, 250-251)	personal pronouns are used instead		"mi amim-bi
1SG father-1SG.POSS
‘my father’
min-du mi daŋsa-i-va bugu-ru
1SG.OBL-DAT 1SG book-?-ACC give-IMP
‘Give me my book back!’"
GB314	Can augmentative meaning be expressed productively by a shift of gender/noun class?	1: present, 0: absent	0	Avrorin (1959:1-276); Avrorin (1961:1-277)			
GB315	Can diminutive meaning be expressed productively by a shift of gender/noun class?	1: present, 0: absent	0	Avrorin (1959:1-276); Avrorin (1961:1-277)			
GB316	Is singular number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Avrorin (1959:133)			
GB317	Is dual number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Avrorin (1959:133)			
GB318	Is plural number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Avrorin (1959:133)			
GB319	Is trial number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Avrorin (1959:133)			
GB320	Is paucal number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Avrorin (1959:133)			
GB321	Is there a large class of nouns whose gender/noun class is not phonologically or semantically predictable?	1: present, 0: absent	0	Avrorin (1959:1-276); Avrorin (1961:1-277)			
GB322	Is there grammatical marking of direct evidence (perceived with the senses)?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB323	Is there grammatical marking of indirect evidence (hearsay, inference, etc.)?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB324	Is there an interrogative verb for content interrogatives (who?, what?, etc.)?	1: present, 0: absent	1	Oskolskaya (p.c. 2018)			"haj-ha-ni
what-PST-3SG
‘What did s/he do?’"
GB325	Is there a count/mass distinction in interrogative quantifiers?	1: present, 0: absent	0	Avrorin (1959:271, 276)			hadu ‘how many/ how much’
GB326	Do (nominal) content interrogatives normally or frequently occur in situ?	1: present, 0: absent	1	Avrorin (1959:148, 271-274)			"ci gerbu-si uj
2SG name-2SG.POSS who
‘What is your name?’
ueken-du haj aba
box-DAT what NEG
‘What isn’t there in the box?’"
GB327	Can the relative clause follow the noun?	1: present, 0: absent	0	Oskolskaya (p.c. 2018)			
GB328	Can the relative clause precede the noun?	1: present, 0: absent	1	Avrorin (1961:1-277)			
GB329	Are there internally-headed relative clauses?	1: present, 0: absent	0	Avrorin (1961:1-277)			
GB330	Are there correlative relative clauses?	1: present, 0: absent	0	Oskolskaya (p.c. 2018)			
GB331	Are there adjoined relative clauses?	1: present, 0: absent	0	Oskolskaya (p.c. 2018)			
GB333	Is there a decimal numeral system?	1: present, 0: absent	1	Avrorin (1959:233-234)			
