Grambank ID	Feature	Possible Values	Value	Source	Comment	Detailed comment	Example
GB070	Are there morphological cases for non-pronominal core arguments (i.e. S/A/P)?	1: present, 0: absent	1	Tsumagari (2009:4)			
GB071	Are there morphological cases for pronominal core arguments (i.e. S/A/P)?	1: present, 0: absent	1	Tsumagari (2009:7)			"mim-bə:
1SG.OBL-ACC"
GB072	Are there morphological cases for oblique non-pronominal NPs (i.e. not S/A/P)?	1: present, 0: absent	1	Tsumagari (2009:4)			
GB073	Are there morphological cases for oblique independent personal pronouns (i.e. not S/A/P)?	1: present, 0: absent	1	Tsumagari (2009:7)	the same cases as for nouns		
GB074	Are there prepositions?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB075	Are there postpositions?	1: present, 0: absent	1	Tsumagari (2009:12)			"osto:li ojo-du-ni bičixe bi:-ni
table surface-DAT-3SG book be[PRS]-3SG
‘There is a book on the table.’"
GB079	Do verbs have prefixes/proclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB080	Do verbs have suffixes/enclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?	1: present, 0: absent	1	Tsumagari (2009:1-19)			
GB081	Is there productive infixation in verbs?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB082	Is there overt morphological marking of present tense on verbs?	1: present, 0: absent	1	Tsumagari (2009:9)		-rakka	
GB083	Is there overt morphological marking on the verb dedicated to past tense?	1: present, 0: absent	1	Tsumagari (2009:9)		-ta:	
GB084	Is there overt morphological marking on the verb dedicated to future tense?	1: present, 0: absent	1	Tsumagari (2009:9)		-rilla: for 3SG, -rila+PTCP1 for 1SG	
GB086	Is a morphological distinction between perfective and imperfective aspect available on verbs?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB089	Can the S argument be indexed by a suffix/enclitic on the verb in the simple main clause?	1: present, 0: absent	1	Tsumagari (2009:1-19)			
GB090	Can the S argument be indexed by a prefix/proclitic on the verb in the simple main clause?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB091	Can the A argument be indexed by a suffix/enclitic on the verb in the simple main clause?	1: present, 0: absent	1	Tsumagari (2009:1-19)			
GB092	Can the A argument be indexed by a prefix/proclitic on the verb in the simple main clause?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB093	Can the P argument be indexed by a suffix/enclitic on the verb in the simple main clause?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB094	Can the P argument be indexed by a prefix/proclitic on the verb in the simple main clause?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB095	Are variations in marking strategies of core participants based on TAM distinctions?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB096	Are variations in marking strategies of core participants based on verb classes?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB098	Are variations in marking strategies of core participants based on person distinctions?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB099	Can verb stems alter according to the person of a core participant?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB103	Is there a benefactive applicative marker on the verb (including indexing)?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB104	Is there an instrumental applicative marker on the verb (including indexing)?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB105	Can the recipient in a ditransitive construction be marked like the monotransitive patient?	1: present, 0: absent	0	Tsumagari (2009:4)			
GB107	Can standard negation be marked by an affix, clitic or modification of the verb?	1: present, 0: absent	0	Tsumagari (2009:13)			
GB108	Is there directional or locative morphological marking on verbs?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB109	Is there verb suppletion for participant number?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB110	Is there verb suppletion for tense or aspect?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB111	Are there conjugation classes?	1: present, 0: absent	1	Tsumagari (2009:10)			
GB113	Are there verbal affixes or clitics that turn intransitive verbs into transitive ones?	1: present, 0: absent	1	Tsumagari (2009:15-16)			"bi: ča: narrǝ: ŋeunneuč-čim-bi
1SG that man.ACC go.CAUS-PST-1SG
‘I let/made him go.’"
GB114	Is there a phonologically bound reflexive marker on the verb?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB115	Is there a phonologically bound reciprocal marker on the verb?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB116	Do verbs classify the shape, size or consistency of absolutive arguments by means of incorporated nouns, verbal affixes or suppletive verb stems?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB117	Is there a copula for predicate nominals?	1: present, 0: absent	1	Tsumagari (2009:12)			"bi: uilta bič-čim-bi
1SG Uilta be-PST-1SG
‘I was an Uilta.’"
GB118	Are there serial verb constructions?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB119	"Can mood be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB120	"Can aspect be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB121	"Can tense be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB122	Is verb compounding a regular process?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB123	Are there verb-adjunct (aka light-verb) constructions?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB124	Is incorporation of nouns into verbs a productive intransitivizing process?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB126	Is there an existential verb?	1: present, 0: absent	1	Tsumagari (2009:12-13)			"osto:li ojo-du-ni bičixe bi:-ni
table surface-DAT-3SG book be[PRS]-3SG
‘There is a book on the table.’"
GB127	Are different posture verbs used obligatorily depending on an inanimate locatum's shape or position (e.g. 'to lie' vs. 'to stand')?	1: present, 0: absent	0	Tsumagari (2009:12-13)			"osto:li ojo-du-ni bičixe bi:-ni
table surface-DAT-3SG book be[PRS]-3SG
‘There is a book on the table.’"
GB129	Is there a notably small number, i.e. about 100 or less, of verb roots in the language?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB130	What is the pragmatically unmarked order of S and V in intransitive clauses?	multistate 1: SV; 2: VS; 3: both	1	Tsumagari (2009:11-12)			
GB131	Is a pragmatically unmarked constituent order verb-initial for transitive clauses?	1: present, 0: absent	0	Tsumagari (2009:11-12)			
GB132	Is a pragmatically unmarked constituent order verb-medial for transitive clauses?	1: present, 0: absent	0	Tsumagari (2009:11-12)			
GB133	Is a pragmatically unmarked constituent order verb-final for transitive clauses?	1: present, 0: absent	1	Tsumagari (2009:11-12)			
GB134	Is the order of constituents the same in main and subordinate clauses?	1: present, 0: absent	1	Tsumagari (2009:17)			"putte bi-ŋessǝ: jele sinda-xam-bi
child be-CONJ here come-PST-1SG
‘While I was a child, I came here.’"
GB135	Do clausal objects usually occur in the same position as nominal objects?	1: present, 0: absent	1	Tsumagari (2009:17)			"bi: tari nari e-si-we-ni sinda: sa:-ri-wi
1SG that man NEG-PRS.PTCP-ACC-3SG come.PTCP know-PRS.PTCP-1SG
‘I know that he will not come.’"
GB136	Is the order of core argument (i.e. S/A/P) constituents fixed?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB137	Can standard negation be marked clause-finally?	1: present, 0: absent	0	Tsumagari (2009:13)			
GB138	Can standard negation be marked clause-initially?	1: present, 0: absent	?	Tsumagari (2009:13)	if the pronominal subject is omitted		
GB139	Is there a difference between imperative (prohibitive) and declarative negation constructions?	1: present, 0: absent	0	Tsumagari (2009:13-14)			"tari nari e-si-ni ŋenne:
that man NEG-PRS.PTCP-3SG go.PTCP
‘That man doesn't go.’
ejjǝ: ŋenne:
NEG.IMP go.PTCP
‘Don’t go!’"
GB140	Is verbal predication marked by the same negator as all of the following types of predication: locational, existential and nominal?	1: present, 0: absent	0	Tsumagari (2009:13-14)			"tari nari e-si-ni ŋenne:
that man NEG-PRS.PTCP-3SG go.PTCP
‘That man doesn't go.’
bi: uilta e-si-wi bǝ:
1SG Uilta NEG-PRS-1SG be.PTCP
‘I am not an Uilta.’
si: gumasikka-ŋu-la ana:-si
2SG money-ALIEN-POSS NEG-2SG
‘You have no money.’"
GB146	Is there a morpho-syntactic distinction between predicates expressing controlled versus uncontrolled events or states?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB147	Is there a morphological passive marked on the lexical verb?	1: present, 0: absent	1	Tsumagari (2009:15-16)	passive and causative are expressed by the same marker		"bi: ča: nari-du pa:c-čo:č-čim-bi 1SG that man-DAT hit-CAUS-PST-1SG
‘I was hit by him.’"
GB148	Is there a morphological antipassive marked on the lexical verb?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB149	Is there a morphologically marked inverse on verbs?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB150	Is there clause chaining?	1: present, 0: absent	1	Tsumagari (2009:17)			"putte bi-ŋessǝ: jele sinda-xam-bi
child be-CONJ here come-PST-1SG
‘While I was a child, I came here.’"
GB151	"Is there an overt verb marker dedicated to signalling coreference or noncoreference between the subject of one clause and an argument of an adjacent clause (""switch reference"")?"	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB152	Is there a morphologically marked distinction between simultaneous and sequential clauses?	1: present, 0: absent	1	Tsumagari (2009:9)		"converbs:
simultaneous -ŋassǝ:, -mi
sequential: -pǝ: (‘after -ing’)"	
GB155	Are causatives formed by affixes or clitics on verbs?	1: present, 0: absent	1	Tsumagari (2009:1-19)			
GB156	Is there a causative construction involving an element that is unmistakably grammaticalized from a verb for 'to say'?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB158	Are verbs reduplicated?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB159	Are nouns reduplicated?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB160	Are elements apart from verbs or nouns reduplicated?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB165	Is there productive morphological trial marking on nouns?	1: present, 0: absent	0	Tsumagari (2009:6)			
GB166	Is there productive morphological paucal marking on nouns?	1: present, 0: absent	0	Tsumagari (2009:6)			
GB167	Is there a logophoric pronoun?	1: present, 0: absent	0	Tsumagari (2009:7)			
GB170	Can an adnominal property word agree with the noun in gender/noun class?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB171	Can an adnominal demonstrative agree with the noun in gender/noun class?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB172	Can an article agree with the noun in gender/noun class?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB177	Can the verb carry a marker of animacy of argument, unrelated to any gender/noun class of the argument visible in the NP domain?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB184	Can an adnominal property word agree with the noun in number?	1: present, 0: absent	0	Tsumagari (2009:10)			"aja ula:-l
good reindeer-PL
‘good reindeer’"
GB185	Can an adnominal demonstrative agree with the noun in number?	1: present, 0: absent	0	Tsumagari (2009:7, 11)	demonstrative can take the plural form only if used independently, without a noun		"tari nari-l
that man-PL
‘those men’"
GB186	Can an article agree with the noun in number?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB187	Is there any productive diminutive marking on the noun (exclude marking by system of nominal classification only)?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB188	Is there any productive augmentative marking on the noun (exclude marking by system of nominal classification only)?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB192	Is there a gender system where a noun's phonological properties are a factor in class assignment?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB193	What is the order of adnominal property word and noun?	multistate 1: ANM - N; 2: N - ANM; 3: both; 0: they cannot be used attributively	1	Tsumagari (2009:10)			"aja ula:
good reindeer
‘a good reindeer’"
GB196	Is there a male/female distinction in 2nd person independent pronouns?	1: present, 0: absent	0	Tsumagari (2009:7)			
GB197	Is there a male/female distinction in 1st person independent pronouns?	1: present, 0: absent	0	Tsumagari (2009:7)			
GB198	Can an adnominal numeral agree with the noun in gender/noun class?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB203	What is the order of the adnominal collective universal quantifier ('all') and the noun?	0: no UQ, 1: UQ-N, 2: N-UQ, 3: both	?	Tsumagari (2009:1-19)	Not mentioned.		
GB204	Do collective ('all') and distributive ('every') universal quantifiers differ in their forms or their syntactic positions?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB250	Can predicative possession be expressed with a transitive 'habeo' verb?	1: present, 0: absent	0	Tsumagari (2009:13)			
GB252	Can predicative possession be expressed with an S-like possessum and a locative-coded possessor?	1: present, 0: absent	1	Tsumagari (2009:13)	dative and locative arguments are marked by the same suffix		"min-du ila: ula: bi:-ni
1SG-DAT three reindeer be.PRS-3SG
‘I have three reindeer.’"
GB253	Can predicative possession be expressed with an S-like possessum and a dative-coded possessor?	1: present, 0: absent	1	Tsumagari (2009:13)	dative and locative arguments are marked by the same suffix		"min-du ila: ula: bi:-ni
1SG-DAT three reindeer be.PRS-3SG
‘I have three reindeer.’"
GB254	Can predicative possession be expressed with an S-like possessum and a possessor that is coded like an adnominal possessor?	1: present, 0: absent	1	Tsumagari (2009:13)			"tari nari gumasikka-ŋu-lu
that man money-ALIEN-POSS
‘That man has money.’"
GB256	Can predicative possession be expressed with an S-like possessor and a possessum that is coded like a comitative argument?	1: present, 0: absent	?	Tsumagari (2009:13)	there is instrumental marking on the possessed, but it is not clear, whether instrumental case can also have comitative meaning		"bi: ila:n-ji ula:-lu-bi
1SG three-INS reindeer-POSS-1SG
‘I have three reindeer.’"
GB257	Can polar interrogation be marked by intonation only?	1: present, 0: absent	0	Tsumagari (2009:15)			
GB260	Can polar interrogation be indicated by a special word order?	1: present, 0: absent	0	Tsumagari (2009:15)			
GB262	Is there a clause-initial polar interrogative particle?	1: present, 0: absent	0	Tsumagari (2009:15)			
GB263	Is there a clause-final polar interrogative particle?	1: present, 0: absent	1	Tsumagari (2009:14)		-i/-ji	"si: ŋennǝ:-si-i
2SG go.PRS.PTCP-2SG-Q
‘Do you go?’"
GB264	Is there a polar interrogative particle that most commonly occurs neither clause-initially nor clause-finally?	1: present, 0: absent	0	Tsumagari (2009:15)			
GB265	Is there a comparative construction that includes a form that elsewhere means 'surpass, exceed'?	1: present, 0: absent	0	Tsumagari (2009:15)			
GB266	Is there a comparative construction that employs a marker of the standard which elsewhere has a locational meaning?	1: present, 0: absent	0	Tsumagari (2009:15)			
GB270	Can comparatives be expressed using two conjoined clauses?	1: present, 0: absent	0	Tsumagari (2009:15)			
GB273	Is there a comparative construction with a standard marker that elsewhere has neither a locational meaning nor a 'surpass/exceed' meaning?	1: present, 0: absent	1	Tsumagari (2009:15)	instrumental case		"eri mo: ča: mo:-ji gugda
this tree that tree-INS tall
‘This tree is taller than that tree.’"
GB275	Is there a bound comparative degree marker on the property word in a comparative construction?	1: present, 0: absent	0	Tsumagari (2009:15)			
GB276	Is there a non-bound comparative degree marker modifying the property word in a comparative construction?	1: present, 0: absent	0	Tsumagari (2009:15)			
GB285	Can polar interrogation be marked by a question particle and verbal morphology?	1: present, 0: absent	0	Tsumagari (2009:15)			
GB286	Can polar interrogation be indicated by overt verbal morphology only?	1: present, 0: absent	0	Tsumagari (2009:15)			
GB291	Can polar interrogation be marked by tone?	1: present, 0: absent	0	Tsumagari (2009:15)			
GB296	Is there a phonologically or morphosyntactically definable class of ideophones that includes ideophones depicting imagery beyond sound?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB297	Can polar interrogation be indicated by a V-not-V construction?	1: present, 0: absent	0	Tsumagari (2009:15)			
GB298	"Can standard negation be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Tsumagari (2009:13)		e-	"tari nari e-si-ni ŋenne:
that man NEG-PRS.PTCP-3SG go.PTCP
‘That man doesn't go.’"
GB299	"Can standard negation be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	0	Tsumagari (2009:13)			
GB300	Does the verb for 'give' have suppletive verb forms?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB301	Is there an inclusory construction?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB302	Is there a phonologically free passive marker ('particle' or 'auxiliary')?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB303	Is there a phonologically free antipassive marker ('particle' or 'auxiliary')?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB304	Can the agent be expressed overtly in a passive clause?	1: present, 0: absent	1	Tsumagari (2009:15-16)			"bi: ča: nari-du pa:c-čo:č-čim-bi 1SG that man-DAT hit-CAUS-PST-1SG
‘I was hit by him.’"
GB305	Is there a phonologically independent reflexive pronoun?	1: present, 0: absent	1	Tsumagari (2009:7)		me:pi	
GB306	Is there a phonologically independent non-bipartite reciprocal pronoun?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB309	Are there multiple past or multiple future tenses, distinguishing distance from Time of Reference?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB312	Is there overt morphological marking on the verb dedicated to mood?	1: present, 0: absent	1	Tsumagari (2009:8, 16)		"IMP -ru/-su/-du
OPT -mu
INT -kita"	"uiltadai-ri-su
speak.Uilta-PRS.PTCP2-2SG
‘Let’s speak in Uilta!’
bi: čala ŋene-mu-si-wi
1SG there go-OPT-PRS-1SG
‘I wish to go there.'"
GB313	Are there special adnominal possessive pronouns that are not formed by an otherwise regular process?	1: present, 0: absent	0	Tsumagari (2009:7)		NOM: bi:, OBL: min-	min-i 1SG-GEN
GB314	Can augmentative meaning be expressed productively by a shift of gender/noun class?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB315	Can diminutive meaning be expressed productively by a shift of gender/noun class?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB316	Is singular number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Tsumagari (2009:6)			
GB317	Is dual number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Tsumagari (2009:6)			
GB318	Is plural number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Tsumagari (2009:6)			
GB319	Is trial number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Tsumagari (2009:6)			
GB320	Is paucal number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Tsumagari (2009:6)			
GB321	Is there a large class of nouns whose gender/noun class is not phonologically or semantically predictable?	1: present, 0: absent	0	Tsumagari (2009:1-19)			
GB322	Is there grammatical marking of direct evidence (perceived with the senses)?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB323	Is there grammatical marking of indirect evidence (hearsay, inference, etc.)?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB324	Is there an interrogative verb for content interrogatives (who?, what?, etc.)?	1: present, 0: absent	1	Tsumagari (2009:8)			xai- ‘do what?’
GB325	Is there a count/mass distinction in interrogative quantifiers?	1: present, 0: absent	0	Tsumagari (2009:7)			xasu ‘how many / how much’
GB326	Do (nominal) content interrogatives normally or frequently occur in situ?	1: present, 0: absent	1	Tsumagari (2009:15)			"si: xai-wa ite-xe-si-ge
2SG what-ACC see-PST-2SG-Q
‘What did you see?’"
GB327	Can the relative clause follow the noun?	1: present, 0: absent	0	Tsumagari (2009:11)	no examples provided		
GB328	Can the relative clause precede the noun?	1: present, 0: absent	1	Tsumagari (2009:11)			"tari nari wa:-xa-ni suŋdatta
that man catch-PST-3SG fish
‘the fish, which that man caught’"
GB329	Are there internally-headed relative clauses?	1: present, 0: absent	?	Tsumagari (2009:11)	no examples available		
GB330	Are there correlative relative clauses?	1: present, 0: absent	0	Tsumagari (2009:11)			
GB331	Are there adjoined relative clauses?	1: present, 0: absent	0	Tsumagari (2009:11)			
GB333	Is there a decimal numeral system?	1: present, 0: absent	1	Tsumagari (2009:8)			
GB334	Is there synchronic evidence for any element of a quinary numeral system?	1: present, 0: absent	0	Tsumagari (2009:8)			
GB335	Is there synchronic evidence for any element of a vigesimal numeral system?	1: present, 0: absent	0	Tsumagari (2009:8)			
GB336	Is there a body-part tallying system?	1: present, 0: absent	0	Tsumagari (2009:8)			
GB400	Are all person categories neutralized in some voice, tense, aspect, mood and/or negation?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB401	Is there a class of patient-labile verbs?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB402	Does the verb for 'see' have suppletive verb forms?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB403	Does the verb for 'come' have suppletive verb forms?	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB408	Is there any accusative alignment of flagging?	1: present, 0: absent	1	Tsumagari (2009:4)			
GB409	Is there any ergative alignment of flagging?	1: present, 0: absent	0	Tsumagari (2009:4)			
GB410	Is there any neutral alignment of flagging?	1: present, 0: absent	0	Tsumagari (2009:4)			
GB415	Is there a politeness distinction in 2nd person forms?	1: present, 0: absent	0	Tsumagari (2009:7)			
GB421	Is there a preposed complementizer in complements of verbs of thinking and/or knowing?	1: present, 0: absent	0	Tsumagari (2009:17-18)			"bi: tari nari e-si-we-ni sinda: sa:-ri-wi
1SG that man NEG-PRS.PTCP-ACC-3SG come.PTCP know-PRS.PTCP-1SG
‘I know that he will not come.’"
GB422	Is there a postposed complementizer in complements of verbs of thinking and/or knowing?	1: present, 0: absent	0	Tsumagari (2009:17-18)			"bi: tari nari e-si-we-ni sinda: sa:-ri-wi
1SG that man NEG-PRS.PTCP-ACC-3SG come.PTCP know-PRS.PTCP-1SG
‘I know that he will not come.’"
GB430	Can adnominal possession be marked by a prefix on the possessor?	1: present, 0: absent	0	Tsumagari (2009:11)			
GB431	Can adnominal possession be marked by a prefix on the possessed noun?	1: present, 0: absent	0	Tsumagari (2009:11)			
GB432	Can adnominal possession be marked by a suffix on the possessor?	1: present, 0: absent	1	Tsumagari (2009:13)			"mun-u ŋinda-pu
1PL-GEN dog-1PL
‘our dog’"
GB433	Can adnominal possession be marked by a suffix on the possessed noun?	1: present, 0: absent	1	Tsumagari (2009:11)			"sin-i suŋdatta-ŋu-si
2SG-GEN fish-ALIEN-2SG
‘your fish’"
GB519	"Can mood be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB520	"Can aspect be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB521	"Can tense be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
GB522	"Can the S or A argument be omitted from a pragmatically unmarked clause when the referent is inferrable from context (""pro-drop"" or ""null anaphora"")?"	1: present, 0: absent	?	Tsumagari (2009:1-19)	Not mentioned.		
TE003	Is there palatal vowel harmony?	1: present, 0: absent	0	Tsumagari (2009:3)			
