Grambank ID	Feature	Possible Values	Value	Source	Comment	Detailed comment	Example
GB115	Is there a phonologically bound reciprocal marker on the verb?	1: present, 0: absent	1	Tsumagari (2009:8)		"-ldi
-ma:si"	"ta:-ma:si-
pull-RECIP-
‘to pull each other’"
GB116	Do verbs classify the shape, size or consistency of absolutive arguments by means of incorporated nouns, verbal affixes or suppletive verb stems?	1: present, 0: absent	0	Tsumagari (2009:1-18)			
GB117	Is there a copula for predicate nominals?	1: present, 0: absent	1	Tsumagari (2009:7, 12)		bi-	"bi: malsin bi-sü:
1SG stock.farmer be-PST.PTCP.1SG
‘I was a stock farmer.’
imin do:-ni: mü:-nin aruxxun bičči antasi Imin.river-GEN water-3 clear be.PTCP sweet
‘The water of Imin river is clear and sweet.’ 
(Hu & Chaoke 1986:100)"
GB118	Are there serial verb constructions?	1: present, 0: absent	?	Tsumagari (2009:1-18)	Not mentioned.		
GB119	"Can mood be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Tsumagari (2009:10)		"bi- ‘to be’: subjunctive
o:- ‘become’: possibility, permission or obligation."	"ga-ʤigu: bi-se:
take-FUT.1SG be-PST
‘I might have taken.’
ebbesi-mi o:-dan
swim-COOR become-PRS ‘(It is) possible/permitted/expected to swim.’"
GB120	"Can aspect be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Tsumagari (2009:10)	The verb bi- ‘to be’ can be used to denote durative or imperfect aspect. The verb nee- ‘to lay, keep’, used as an auxiliary after a subordinative converb, adds a perfective or resultative meaning.		"a:si-mi bi-se:
sleep-COOR be-PST
‘(He) was (still) sleeping.’
xori:-cci ne:-se:
arrest-SUB lay-PST
‘(They) have arrested (him).’ ommo-cci nee-süü
forget-SUB lay-PST.1SG
‘I have forgotten.’"
GB121	"Can tense be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Tsumagari (2009:10)	The verb bi- ‘to be’ can be used to denote remote past.		"üli-ce: bi-se:
go-PST be-PST
‘He has already gone.’"
GB122	Is verb compounding a regular process?	1: present, 0: absent	?	Tsumagari (2009:1-18)	Not mentioned.		
GB123	Are there verb-adjunct (aka light-verb) constructions?	1: present, 0: absent	1	Tsumagari (2009:18)			də:ŋxo munda- ‘to make a telephone call’ (lit. ‘to hit telephone’), daNga ta:n- ‘to smoke’ (lit. ‘to pull tobacco’)
GB124	Is incorporation of nouns into verbs a productive intransitivizing process?	1: present, 0: absent	0	Tsumagari (2009:1-18)			
GB126	Is there an existential verb?	1: present, 0: absent	?	Tsumagari (2009:13)	it is most probably identical with the copula		"sire-ni: oro:n-du-ni bitig bi-si-n
desk-GEN surface-DAT-3SG book be-PRS.PTCP-3SG
‘There is a book on the desk.’"
GB127	Are different posture verbs used obligatorily depending on an inanimate locatum's shape or position (e.g. 'to lie' vs. 'to stand')?	1: present, 0: absent	0	Tsumagari (2009:13)			"sire-ni: oro:n-du-ni bitig bi-si-n
desk-GEN surface-DAT-3SG book be-PRS.PTCP-3SG
‘There is a book on the desk.’"
GB129	Is there a notably small number, i.e. about 100 or less, of verb roots in the language?	1: present, 0: absent	0	Tsumagari (2009:1-18)			
GB130	What is the pragmatically unmarked order of S and V in intransitive clauses?	"multistate 1: SV; 2: VS; 3: both"	1	Tsumagari (2009:12-14)			"tari beje e-se: nini-re
that man NEG-PST go-PRS
‘He didn’t go’."
GB131	Is a pragmatically unmarked constituent order verb-initial for transitive clauses?	1: present, 0: absent	0	Tsumagari (2009:12-14)			
GB132	Is a pragmatically unmarked constituent order verb-medial for transitive clauses?	1: present, 0: absent	0	Tsumagari (2009:12-14)			
GB133	Is a pragmatically unmarked constituent order verb-final for transitive clauses?	1: present, 0: absent	1	Tsumagari (2009:12-14)			
GB134	Is the order of constituents the same in main and subordinate clauses?	1: present, 0: absent	1	Tsumagari (2009:12-14, 16-17)			"bi: uxxe-dü i:-ʤixe:-weje, batu min-ewe tan-sa:
1SG door-DAT enter-SUC-1SG Batu 1SG-ACC notice-PST
‘As soon as I entered the door, Batu noticed me.’"
GB135	Do clausal objects usually occur in the same position as nominal objects?	1: present, 0: absent	1	Tsumagari (2009:17)			"kino: isi-mi güŋken ʤo:nʤi-mi
movie see-PRS.PTCP.1S saying think-PRS.PTCP.1S
‘I think that I will watch a movie.’"
GB136	Is the order of core argument (i.e. S/A/P) constituents fixed?	1: present, 0: absent	0	Oskolskaya (p.c. 2017)			
GB137	Can standard negation be marked clause-finally?	1: present, 0: absent	0	Tsumagari (2009:13-14)	existential negation, but not standard		"eri min-i: morin öntö
this 1SG-GEN horse NEG
‘This is not my horse.’
eri üxür-nin i:ge-je a:sin 
this ox-3 horn-INAC NEG
‘This ox has no horns.’"
GB138	Can standard negation be marked clause-initially?	1: present, 0: absent	?	Tsumagari (2009:13-14)	if the pronominal subject can be omitted, clause-initial negation marking cannot be excluded	“There is a negative adverb unege ‘not yet’, which is followed by the negated verb in the participle form -ra.”	"ünege eme-re
not.yet come-PRS.PTCP
‘He has not come yet.’"
GB139	Is there a difference between imperative (prohibitive) and declarative negation constructions?	1: present, 0: absent	0	Tsumagari (2009:13-14)		“Prohibition is expressed by the (irregular) imperative form of the negative verb”	"tari beje e-se: nini-re
that man NEG-PST go-PRS
‘He didn’t go’.
bi: emün na:n e-si-m sa:-ra 1SG one yet NEG-PRS.PTCP-1SG know-PRS.PTCP
‘I don’t understand anything.’
e-ʤi soŋo-ro
NEG-IMP.2SG cry-PRS.PTCP
‘Don’t cry.’"
GB140	Is verbal predication marked by the same negator as all of the following types of predication: locational, existential and nominal?	1: present, 0: absent	0	Tsumagari (2009:13-14)		"Verbal: e- ‘do not’
nominal: öntö ‘different, not’, a:sin ‘no’"	"tari beje e-se: nini-re 
that man NEG-PST go-PRS
‘He didn’t go’.
eri min-i: morin öntö
this 1SG-GEN horse NEG
‘This is not my horse.’
eri üxür-nin i:ge-ye a:sin 
this ox-3 horn-INAC NEG ‘This ox has no horns.’"
GB146	Is there a morpho-syntactic distinction between predicates expressing controlled versus uncontrolled events or states?	1: present, 0: absent	?	Tsumagari (2009:1-18)	Not mentioned.		
GB147	Is there a morphological passive marked on the lexical verb?	1: present, 0: absent	1	Tsumagari (2009:8, 15-16)		“Passive and causative sentences are expressed morphologically by adding a suffix to a verb-stem respectively […]. As a rule, the agent in passive sentence takes the dative case […].	"bi: e-dü munda-wu-su:
1SG this-DAT hit-PASS-PST.1SG
‘I was hit by him.’"
GB148	Is there a morphological antipassive marked on the lexical verb?	1: present, 0: absent	0	Tsumagari (2009:1-18)			
GB149	Is there a morphologically marked inverse on verbs?	1: present, 0: absent	0	Tsumagari (2009:1-18)			
GB150	Is there clause chaining?	1: present, 0: absent	1	Tsumagari (2009:12-14, 16-17)			"bi: uxxe-dü i:-ʤixe:-weje, batu min-ewe tan-sa:
1SG door-DAT enter-SUC-1SG Batu 1SG-ACC notice-PST
‘As soon as I entered the door, Batu noticed me.’"
GB151	"Is there an overt verb marker dedicated to signalling coreference or noncoreference between the subject of one clause and an argument of an adjacent clause (""switch reference"")?"	1: present, 0: absent	0	Tsumagari (2009:1-18)			
GB152	Is there a morphologically marked distinction between simultaneous and sequential clauses?	1: present, 0: absent	1	Tsumagari (2009:10)		"simultaneous: -mi
successive: -jixi, -jixa: (preceding action by a different doer)
perfective: -ta:n (perfect preceding action by the same doer)
etc."	
GB155	Are causatives formed by affixes or clitics on verbs?	1: present, 0: absent	1	Tsumagari (2009:8, 15-16)			"eme-xe:n- ‘to make someone come’
aba min-ewe teggen-e xö:l-xeen-see
father 1SG-ACC cart-INAC put-CAUS-PST
‘Father made me put the cart (to a horse).’"
GB156	Is there a causative construction involving an element that is unmistakably grammaticalized from a verb for 'to say'?	1: present, 0: absent	0	Tsumagari (2009:8, 15-16)			
GB158	Are verbs reduplicated?	1: present, 0: absent	0	Tsumagari (2009:1-18)			
GB159	Are nouns reduplicated?	1: present, 0: absent	0	Tsumagari (2009:7)			
GB160	Are elements apart from verbs or nouns reduplicated?	1: present, 0: absent	0	Tsumagari (2009:7)	repeated adjectives most probably do not constitute phonological words		
GB165	Is there productive morphological trial marking on nouns?	1: present, 0: absent	0	Tsumagari (2009:6)			
GB166	Is there productive morphological paucal marking on nouns?	1: present, 0: absent	0	Tsumagari (2009:6)			
GB167	Is there a logophoric pronoun?	1: present, 0: absent	0	Tsumagari (2009:6)			
GB170	Can an adnominal property word agree with the noun in gender/noun class?	1: present, 0: absent	0	Tsumagari (2009:11)			"aja xonin ‘good sheep’
aja xonin-sal (PL)
aja xonin-ba (ACC)
aja xonin-bi (1SG)"
GB171	Can an adnominal demonstrative agree with the noun in gender/noun class?	1: present, 0: absent	0	Tsumagari (2009:1-18)			
GB172	Can an article agree with the noun in gender/noun class?	1: present, 0: absent	0	Tsumagari (2009:1-18)			
GB177	Can the verb carry a marker of animacy of argument, unrelated to any gender/noun class of the argument visible in the NP domain?	1: present, 0: absent	0	Tsumagari (2009:1-18)			
GB184	Can an adnominal property word agree with the noun in number?	1: present, 0: absent	0	Tsumagari (2009:11)			
GB185	Can an adnominal demonstrative agree with the noun in number?	1: present, 0: absent	?	Tsumagari (2009:1-18)	Not mentioned.		
GB186	Can an article agree with the noun in number?	1: present, 0: absent	0	Tsumagari (2009:1-18)			
GB187	Is there any productive diminutive marking on the noun (exclude marking by system of nominal classification only)?	1: present, 0: absent	?	Tsumagari (2009:1-18)	Not mentioned.		
GB188	Is there any productive augmentative marking on the noun (exclude marking by system of nominal classification only)?	1: present, 0: absent	?	Tsumagari (2009:1-18)	Not mentioned.		
GB192	Is there a gender system where a noun's phonological properties are a factor in class assignment?	1: present, 0: absent	0	Tsumagari (2009:1-18)			
GB193	What is the order of adnominal property word and noun?	"multistate 1: ANM - N; 2: N - ANM; 3: both; 0: they cannot be used attributively"	1	Tsumagari (2009:11)			"aja xonin-sal
good sheep-PL
‘good sheep’"
GB196	Is there a male/female distinction in 2nd person independent pronouns?	1: present, 0: absent	0	Tsumagari (2009:6)			
GB197	Is there a male/female distinction in 1st person independent pronouns?	1: present, 0: absent	0	Tsumagari (2009:6)			
GB198	Can an adnominal numeral agree with the noun in gender/noun class?	1: present, 0: absent	0	Tsumagari (2009:11)		There isn’t any kind of agreement between the numeral and the noun.	"ilan üte 
three son
‘three sons’"
GB203	What is the order of the adnominal collective universal quantifier ('all') and the noun?	0: no UQ, 1: UQ-N, 2: N-UQ, 3: both	?	Tsumagari (2009:11)	"""The head noun of noun phrases is always preceded by any kind of modifier.”"		
GB204	Do collective ('all') and distributive ('every') universal quantifiers differ in their forms or their syntactic positions?	1: present, 0: absent	?	Tsumagari (2009:1-18)	Not mentioned.		
GB250	Can predicative possession be expressed with a transitive 'habeo' verb?	1: present, 0: absent	0	Tsumagari (2009:1-18)			
GB252	Can predicative possession be expressed with an S-like possessum and a locative-coded possessor?	1: present, 0: absent	1	Tsumagari (2009:12-13)			"min-dü jü:r exin bi-si-n
1SG.OBL-DAT two elder.sister be-PRS.PTCP-3SG
‘I have two elder sisters.'"
GB253	Can predicative possession be expressed with an S-like possessum and a dative-coded possessor?	1: present, 0: absent	1	Tsumagari (2009:12-13)			
GB254	Can predicative possession be expressed with an S-like possessum and a possessor that is coded like an adnominal possessor?	1: present, 0: absent	1	Tsumagari (2009:12-14)			"eri üxür-nin i:ge-je a:sin 
this ox-3 horn-INAC NEG
‘This ox has no horns.’"
GB256	Can predicative possession be expressed with an S-like possessor and a possessum that is coded like a comitative argument?	1: present, 0: absent	1	Tsumagari (2009:13)			"tari ilan üte-si
3SG three son-POSS
‘He has three sons.’"
GB257	Can polar interrogation be marked by intonation only?	1: present, 0: absent	0	Tsumagari (2009:14-15)			
GB260	Can polar interrogation be indicated by a special word order?	1: present, 0: absent	0	Tsumagari (2009:14-15)			
GB262	Is there a clause-initial polar interrogative particle?	1: present, 0: absent	0	Tsumagari (2009:14-15)			
GB263	Is there a clause-final polar interrogative particle?	1: present, 0: absent	1	Tsumagari (2009:14-15)			"eri üxür aja-ga:
this ox good-Q
‘Is this ox good?’
eri bitig sin-i:-ga:
this book 2SG-GEN-Q
‘Is this book yours?’"
GB264	Is there a polar interrogative particle that most commonly occurs neither clause-initially nor clause-finally?	1: present, 0: absent	0	Tsumagari (2009:14-15)			
GB265	Is there a comparative construction that includes a form that elsewhere means 'surpass, exceed'?	1: present, 0: absent	0	Tsumagari (2009:11, 15)			
GB266	Is there a comparative construction that employs a marker of the standard which elsewhere has a locational meaning?	1: present, 0: absent	1	Tsumagari (2009:11, 15)	“The compared object takes the ablative case”		"üxür-ni: üldü-nin xonin-i: üldü-düxi antasi
cattle-GEN meat-3SG sheep-GEN meat-ABL delicious
‘Beef is more delicious than mutton.’"
GB270	Can comparatives be expressed using two conjoined clauses?	1: present, 0: absent	0	Tsumagari (2009:11, 15)			
GB273	Is there a comparative construction with a standard marker that elsewhere has neither a locational meaning nor a 'surpass/exceed' meaning?	1: present, 0: absent	0	Tsumagari (2009:11, 15)			
GB275	Is there a bound comparative degree marker on the property word in a comparative construction?	1: present, 0: absent	0	Tsumagari (2009:11, 15)			"üxür-ni: üldü-nin xonin-i: üldü-düxi antasi
cattle-GEN meat-3SG sheep-GEN meat-ABL delicious
‘Beef is more delicious than mutton.’"
GB276	Is there a non-bound comparative degree marker modifying the property word in a comparative construction?	1: present, 0: absent	0	Tsumagari (2009:11, 15)			"üxür-ni: üldü-nin xonin-i: üldü-düxi antasi
cattle-GEN meat-3SG sheep-GEN meat-ABL delicious
‘Beef is more delicious than mutton.’"
GB285	Can polar interrogation be marked by a question particle and verbal morphology?	1: present, 0: absent	0	Tsumagari (2009:14-15)			
GB286	Can polar interrogation be indicated by overt verbal morphology only?	1: present, 0: absent	0	Tsumagari (2009:14-15)			
GB291	Can polar interrogation be marked by tone?	1: present, 0: absent	0	Tsumagari (2009:14-15)			
GB296	Is there a phonologically or morphosyntactically definable class of ideophones that includes ideophones depicting imagery beyond sound?	1: present, 0: absent	?	Tsumagari (2009:1-18)	Not mentioned.		
GB297	Can polar interrogation be indicated by a V-not-V construction?	1: present, 0: absent	0	Tsumagari (2009:14-15)			
GB298	"Can standard negation be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Tsumagari (2009:13-14)		e-	"tari beje e-se: nini-re
that man NEG-PST go-PRS ‘He didn’t go’.
bi: emün na:n e-si-m sa:-ra
1SG one yet NEG-PRS-1SG know-PRS.PTCP
‘I don’t understand anything.’"
GB299	"Can standard negation be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	?	Tsumagari (2009:13-14)	it is not clear, whether the word can mark standard negation	“There is a negative adverb unege ‘not yet’, which is followed by the negated verb in the participle form -ra.”	"ünege eme-re
not.yet come-PRS.PTCP
‘He has not come yet.’"
GB300	Does the verb for 'give' have suppletive verb forms?	1: present, 0: absent	?	Tsumagari (2009:1-18)	Not mentioned.		
GB301	Is there an inclusory construction?	1: present, 0: absent	?	Tsumagari (2009:1-18)	Not mentioned.		
GB302	Is there a phonologically free passive marker ('particle' or 'auxiliary')?	1: present, 0: absent	0	Tsumagari (2009:8, 15-16)			
GB303	Is there a phonologically free antipassive marker ('particle' or 'auxiliary')?	1: present, 0: absent	0	Tsumagari (2009:8, 15-16)			
GB304	Can the agent be expressed overtly in a passive clause?	1: present, 0: absent	1	Tsumagari (2009:8, 15-16)			"bi: e-dü munda-wu-suu 1SG this-DAT hit-PASS-PST.1SG
‘I was hit by him.’"
GB305	Is there a phonologically independent reflexive pronoun?	1: present, 0: absent	1	Tsumagari (2009:6)			me:ni ‘oneself’
GB306	Is there a phonologically independent non-bipartite reciprocal pronoun?	1: present, 0: absent	0	Tsumagari (2009:6)		me:ni me:ni ‘each’	
GB309	Are there multiple past or multiple future tenses, distinguishing distance from Time of Reference?	1: present, 0: absent	1	Tsumagari (2009:10)	The verb bi- ‘to be’ can be used to denote remote past.		"üli-ce: bi-se:
go-PST be-PST
‘He has already gone.’"
GB312	Is there overt morphological marking on the verb dedicated to mood?	1: present, 0: absent	1	Tsumagari (2009:8-9)		"IMP 2SG -da:-wi
optative: -muun"	"jeb-mü:n-
eat-OPT-
‘to want to eat’"
GB313	Are there special adnominal possessive pronouns that are not formed by an otherwise regular process?	1: present, 0: absent	0	Tsumagari (2009:5, 11)			"sin-i: a:wun-si
2SG-GEN hat-2SG
‘your hat’
min-i: jaxa
1SG-GEN baggage
‘my baggage’
min-i: bitig
1SG-GEN book
‘my book’"
GB314	Can augmentative meaning be expressed productively by a shift of gender/noun class?	1: present, 0: absent	0	Tsumagari (2009:1-18)			
GB315	Can diminutive meaning be expressed productively by a shift of gender/noun class?	1: present, 0: absent	0	Tsumagari (2009:1-18)			
GB316	Is singular number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Tsumagari (2009:6)			
GB317	Is dual number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Tsumagari (2009:6)			
GB318	Is plural number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Tsumagari (2009:6)	“The independent noun ulur (or olor?) ‘people,fellows’ is sometimes employed to express plurality of human nouns”.		sawi ulur ‘students’.
GB319	Is trial number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Tsumagari (2009:6)			
GB320	Is paucal number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Tsumagari (2009:6)			
GB321	Is there a large class of nouns whose gender/noun class is not phonologically or semantically predictable?	1: present, 0: absent	0	Tsumagari (2009:1-18)			
GB322	Is there grammatical marking of direct evidence (perceived with the senses)?	1: present, 0: absent	0	Tsumagari (2009:1-18)			
GB323	Is there grammatical marking of indirect evidence (hearsay, inference, etc.)?	1: present, 0: absent	0	Tsumagari (2009:1-18)			
