Grambank ID	Feature	Possible Values	Value	Source	Comment	Detailed comment	Example
GB120	"Can aspect be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Dyrenkova (1941:192, 207)			
GB121	"Can tense be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Dyrenkova (1941:205-207)			
GB122	Is verb compounding a regular process?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB123	Are there verb-adjunct (aka light-verb) constructions?	1: present, 0: absent	?	Dyrenkova (1941:1-304)	Not mentioned.		
GB124	Is incorporation of nouns into verbs a productive intransitivizing process?	1: present, 0: absent	?	Dyrenkova (1941:1-304)	Not mentioned.		
GB126	Is there an existential verb?	1: present, 0: absent	1	Dyrenkova (1941:265, 275)		"par- ‘to be, to exist’
köp-?"	"ol apšїy-dїŋ karbakčї par polgan
[that old.man-GEN starling exist be.PST]
‘That old man had a starling.’"
GB127	Are different posture verbs used obligatorily depending on an inanimate locatum's shape or position (e.g. 'to lie' vs. 'to stand')?	1: present, 0: absent	?	Dyrenkova (1941:251-253)	Not mentioned.		
GB129	Is there a notably small number, i.e. about 100 or less, of verb roots in the language?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB130	What is the pragmatically unmarked order of S and V in intransitive clauses?	"multistate 1: SV; 2: VS; 3: both"	1	Dyrenkova (1941:40, 251-253)			"kebe ak-ča
[boat flow-PRS]
‘The boat is flowing.’
ol keler
[DEM come]
‘He will come.’"
GB131	Is a pragmatically unmarked constituent order verb-initial for transitive clauses?	1: present, 0: absent	0	Dyrenkova (1941:252)			
GB132	Is a pragmatically unmarked constituent order verb-medial for transitive clauses?	1: present, 0: absent	0	Dyrenkova (1941:252)			
GB133	Is a pragmatically unmarked constituent order verb-final for transitive clauses?	1: present, 0: absent	1	Dyrenkova (1941:252)			"pörü koj-dï kaap al-dï
[wolf sheep-ACC grasp.CONV take-PST]
‘The wolf grasped the sheep.’
aŋčï tiiŋ at-tï
[hunter squirrel shoot-PST]
‘Hunter shot the squirrel.’"
GB134	Is the order of constituents the same in main and subordinate clauses?	1: present, 0: absent	1	Dyrenkova (1941:251-253, 285-286)		SOV in both	
GB135	Do clausal objects usually occur in the same position as nominal objects?	1: present, 0: absent	?	Dyrenkova (1941:1-304)	Not mentioned.		
GB136	Is the order of core argument (i.e. S/A/P) constituents fixed?	1: present, 0: absent	1	Dyrenkova (1941:40, 251-253)			"kebe ak-ča
[boat flow-PRS]
‘The boat is flowing.’
ol keler
[DEM come]
‘He will come.’"
GB137	Can standard negation be marked clause-finally?	1: present, 0: absent	1	Dyrenkova (1941:281-282)	Negation is marked on the verb, what appears to be clause-finally.		
GB138	Can standard negation be marked clause-initially?	1: present, 0: absent	0	Dyrenkova (1941:281-282)			
GB139	Is there a difference between imperative (prohibitive) and declarative negation constructions?	1: present, 0: absent	0	Dyrenkova (1941:281-282)			"terlig attï sugar-ba
[sweaty horse water-NEG]
‘Don’t give a sweaty horse something to drink.’
ol čajgïzïn ačïkka par-ba-s
[DEM summer fish.PTCP go-NEG-FUT]
‘He won’t go fishing that summer.’"
GB140	Is verbal predication marked by the same negator as all of the following types of predication: locational, existential and nominal?	1: present, 0: absent	0	Dyrenkova (1941:53, 122, 281-282)		"čok for existential negation
ebes for nominal negation
suffix -pa/-ba for verbal negation"	"ol aŋčï kiži ebes
[DEM hunt person NEG]
‘He is not a hunter.’"
GB146	Is there a morpho-syntactic distinction between predicates expressing controlled versus uncontrolled events or states?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB147	Is there a morphological passive marked on the lexical verb?	1: present, 0: absent	1	Dyrenkova (1941:145)		"-l
middle and passive marked by one suffix"	"oyna-l [play-PASS] ‘be played’
kezi-l [cut-PASS] ‘be cut’"
GB148	Is there a morphological antipassive marked on the lexical verb?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB149	Is there a morphologically marked inverse on verbs?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB150	Is there clause chaining?	1: present, 0: absent	1	Dyrenkova (1941:155, 158-159)			"par-a par-a kel-genin saaskan čuglug kuš četpes sarïg šölbe par-ča
[go-CONV go-CONV come-PTCP magpie feather.POSS bird never yellow steppe go-PRS]
‘He rode through the yellow steppe, magpie never comes.’"
GB151	"Is there an overt verb marker dedicated to signalling coreference or noncoreference between the subject of one clause and an argument of an adjacent clause (""switch reference"")?"	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB152	Is there a morphologically marked distinction between simultaneous and sequential clauses?	1: present, 0: absent	1	Dyrenkova (1941:155, 158-159)	Converbs are used for simultaneous and sequential actions.		"par-a par-a kel-genin saaskan čuglug kuš četpes sarïg šölbe par-ča
[go-CONV go-CONV come-PTCP magpie feather.POSS bird never yellow steppe go-PRS]
‘He rode through the yellow steppe, magpie never comes.’"
GB155	Are causatives formed by affixes or clitics on verbs?	1: present, 0: absent	1	Dyrenkova (1941:148-149)		"-t, -tïr, -dïr etc.
-gïs, -gis, -gus etc."	kes [cut] ‘cut’ - kes-tir [cut-CAUS] ‘make cut’
GB156	Is there a causative construction involving an element that is unmistakably grammaticalized from a verb for 'to say'?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB158	Are verbs reduplicated?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB159	Are nouns reduplicated?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB160	Are elements apart from verbs or nouns reduplicated?	1: present, 0: absent	?	Dyrenkova (1941:1-304)	Not mentioned.		
GB165	Is there productive morphological trial marking on nouns?	1: present, 0: absent	0	Dyrenkova (1941:38-39)			
GB166	Is there productive morphological paucal marking on nouns?	1: present, 0: absent	0	Dyrenkova (1941:38-39)			
GB167	Is there a logophoric pronoun?	1: present, 0: absent	0	Dyrenkova (1941:81-82)			
GB170	Can an adnominal property word agree with the noun in gender/noun class?	1: present, 0: absent	0	Dyrenkova (1941:35)			
GB171	Can an adnominal demonstrative agree with the noun in gender/noun class?	1: present, 0: absent	0	Dyrenkova (1941:35)			
GB172	Can an article agree with the noun in gender/noun class?	1: present, 0: absent	0	Dyrenkova (1941:35)			
GB177	Can the verb carry a marker of animacy of argument, unrelated to any gender/noun class of the argument visible in the NP domain?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB184	Can an adnominal property word agree with the noun in number?	1: present, 0: absent	0	Dyrenkova (1941:71. 273)			"kök tag-lar
[blue mountain-PL]
‘blue mountains’"
GB185	Can an adnominal demonstrative agree with the noun in number?	1: present, 0: absent	0	Dyrenkova (1941:86-87)			"ol kiži-ler
[that person-PL]
‘those people’
ol kiži
[that person]
‘that person’"
GB186	Can an article agree with the noun in number?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB187	Is there any productive diminutive marking on the noun (exclude marking by system of nominal classification only)?	1: present, 0: absent	1	Dyrenkova (1941:32)			"aŋ-čak
[animal-DIM]
‘a small animal’
čulad-ak
[river-DIM]
‘a small river’"
GB188	Is there any productive augmentative marking on the noun (exclude marking by system of nominal classification only)?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB192	Is there a gender system where a noun's phonological properties are a factor in class assignment?	1: present, 0: absent	0	Dyrenkova (1941:35)			
GB193	What is the order of adnominal property word and noun?	"multistate 1: ANM - N; 2: N - ANM; 3: both; 0: they cannot be used attributively"	1	Dyrenkova (1941:70-71)		it always precedes the noun	"čaḳšї kün
[good day]
‘a good day’"
GB196	Is there a male/female distinction in 2nd person independent pronouns?	1: present, 0: absent	0	Dyrenkova (1941:81)			
GB197	Is there a male/female distinction in 1st person independent pronouns?	1: present, 0: absent	0	Dyrenkova (1941:81)			
GB198	Can an adnominal numeral agree with the noun in gender/noun class?	1: present, 0: absent	0	Dyrenkova (1941:102-104)			
GB203	What is the order of the adnominal collective universal quantifier ('all') and the noun?	0: no UQ, 1: UQ-N, 2: N-UQ, 3: both	?	Dyrenkova (1941:1-304)	Not mentioned.		
GB204	Do collective ('all') and distributive ('every') universal quantifiers differ in their forms or their syntactic positions?	1: present, 0: absent	?	Dyrenkova (1941:1-304)	Not mentioned.		
GB250	Can predicative possession be expressed with a transitive 'habeo' verb?	1: present, 0: absent	0	Dyrenkova (1941:53)			"ol oolak-tïŋ čagïz peče-zi
[that boy-GEN one elder.sister-3SG]
‘That boy had only a single elder sister.’"
GB252	Can predicative possession be expressed with an S-like possessum and a locative-coded possessor?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB253	Can predicative possession be expressed with an S-like possessum and a dative-coded possessor?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB254	Can predicative possession be expressed with an S-like possessum and a possessor that is coded like an adnominal possessor?	1: present, 0: absent	1	Dyrenkova (1941:252, 256-257)			"meeŋ tük nebe par
[1SG.GEN hair ?? exist]
‘I have fur.’
ol oolak-tïŋ čagïz peče-zi
[that boy-GEN one elder.sister-3SG]
‘That boy had only a single elder sister.’"
GB256	Can predicative possession be expressed with an S-like possessor and a possessum that is coded like a comitative argument?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB257	Can polar interrogation be marked by intonation only?	1: present, 0: absent	0	Dyrenkova (1941:279-280)			
GB260	Can polar interrogation be indicated by a special word order?	1: present, 0: absent	0	Dyrenkova (1941:279-280)			
GB262	Is there a clause-initial polar interrogative particle?	1: present, 0: absent	0	Dyrenkova (1941:279-280)			
GB263	Is there a clause-final polar interrogative particle?	1: present, 0: absent	1	Dyrenkova (1941:243, 279-280)		pa/ba and allomorphs	"se:ŋ akkaŋ tirig-be
2SG grandfather alive-Q
‘Is your grandfather alive?’
ol taiga-da aŋ köp-pe
that taiga-LOC animal many-Q
‘Are there many animals in taiga?’"
GB264	Is there a polar interrogative particle that most commonly occurs neither clause-initially nor clause-finally?	1: present, 0: absent	0	Dyrenkova (1941:279-280)			
GB265	Is there a comparative construction that includes a form that elsewhere means 'surpass, exceed'?	1: present, 0: absent	0	Dyrenkova (1941:63-64, 80)			
GB266	Is there a comparative construction that employs a marker of the standard which elsewhere has a locational meaning?	1: present, 0: absent	1	Dyrenkova (1941:63-64, 80)		ABL -naŋ, -neŋ, -taŋ, -teŋ, -daŋ, -deŋ	"Pustag Padïŋ tajga-daŋ mözük
[Mustag Padiŋ mountain-ABL high]
‘Mountain Mustag is higher than mountain Padyng’.
kazïŋ-naŋ kadïg agaš čok
[birch-ABL hard tree NEG]
‘There is no tree more solid than birch.’"
GB270	Can comparatives be expressed using two conjoined clauses?	1: present, 0: absent	0	Dyrenkova (1941:63-64, 80)			
GB273	Is there a comparative construction with a standard marker that elsewhere has neither a locational meaning nor a 'surpass/exceed' meaning?	1: present, 0: absent	0	Dyrenkova (1941:63-64, 80)			
GB275	Is there a bound comparative degree marker on the property word in a comparative construction?	1: present, 0: absent	0	Dyrenkova (1941:63-64, 80)			
GB276	Is there a non-bound comparative degree marker modifying the property word in a comparative construction?	1: present, 0: absent	0	Dyrenkova (1941:63-64, 80)			
GB285	Can polar interrogation be marked by a question particle and verbal morphology?	1: present, 0: absent	0	Dyrenkova (1941:279-280)			
GB286	Can polar interrogation be indicated by overt verbal morphology only?	1: present, 0: absent	0	Dyrenkova (1941:279-280)	the phonologically bound particle can attach to any part of speech	-pa, -ba, -ma, -pe, -be, -me	"ol taiga-da aŋ köp-pe
[that taiga-LOC animal many-Q]
‘Are there many animals in taiga?’"
GB291	Can polar interrogation be marked by tone?	1: present, 0: absent	0	Dyrenkova (1941:279-280)			
GB296	Is there a phonologically or morphosyntactically definable class of ideophones that includes ideophones depicting imagery beyond sound?	1: present, 0: absent	?	Dyrenkova (1941:1-304)	Not mentioned.		
GB297	Can polar interrogation be indicated by a V-not-V construction?	1: present, 0: absent	0	Dyrenkova (1941:279-280)			
GB298	"Can standard negation be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	0	Dyrenkova (1941:281-282)			
GB299	"Can standard negation be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	?	Dyrenkova (1941:281-282)	the marker, which is normally used for nominal negation, can also be used to negate future or conditional actions	ebes	"po emček-ti em al-ba-anče men parčaŋ ebes
[this breast-ACC suck take-NEG-PTCP 1SG whole NEG]
‘I will not go till I have sucked on this breast.’"
GB300	Does the verb for 'give' have suppletive verb forms?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB301	Is there an inclusory construction?	1: present, 0: absent	1	Dyrenkova (1941:128)			"pir katnap pis ača-mma erten tura erte šaj išpeen körükte-p šïktïbïs
[one again 1PL brother-?? drink-NEG.PTCP shipmunk.hunt-? went]
One time my brother and I went hunting shipmunks, having not drunk enough tea.’"
GB302	Is there a phonologically free passive marker ('particle' or 'auxiliary')?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB303	Is there a phonologically free antipassive marker ('particle' or 'auxiliary')?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB304	Can the agent be expressed overtly in a passive clause?	1: present, 0: absent	?	Dyrenkova (1941:1-304)	Not mentioned.		
GB305	Is there a phonologically independent reflexive pronoun?	1: present, 0: absent	?	Dyrenkova (1941:1-304)	Not mentioned.		
GB306	Is there a phonologically independent non-bipartite reciprocal pronoun?	1: present, 0: absent	?	Dyrenkova (1941:1-304)	Not mentioned.		
GB309	Are there multiple past or multiple future tenses, distinguishing distance from Time of Reference?	1: present, 0: absent	1	Dyrenkova (1941:180-183			
GB312	Is there overt morphological marking on the verb dedicated to mood?	1: present, 0: absent	1	Dyrenkova (1941:174-179)			
GB313	Are there special adnominal possessive pronouns that are not formed by an otherwise regular process?	1: present, 0: absent	0	Dyrenkova (1941:48-51, 85-86)			
GB314	Can augmentative meaning be expressed productively by a shift of gender/noun class?	1: present, 0: absent	0	Dyrenkova (1941:35)			
GB315	Can diminutive meaning be expressed productively by a shift of gender/noun class?	1: present, 0: absent	0	Dyrenkova (1941:35)			
GB316	Is singular number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Dyrenkova (1941:38-39)			
GB317	Is dual number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Dyrenkova (1941:38-39)			
GB318	Is plural number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Dyrenkova (1941:38-39)			
GB319	Is trial number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Dyrenkova (1941:38-39)			
GB320	Is paucal number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Dyrenkova (1941:38-39)			
GB321	Is there a large class of nouns whose gender/noun class is not phonologically or semantically predictable?	1: present, 0: absent	0	Dyrenkova (1941:35)			
GB322	Is there grammatical marking of direct evidence (perceived with the senses)?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB323	Is there grammatical marking of indirect evidence (hearsay, inference, etc.)?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB324	Is there an interrogative verb for content interrogatives (who?, what?, etc.)?	1: present, 0: absent	1	Dyrenkova (1941:226)		nööt- ‘do what?’	"am nööderziŋ
[now do.what]
‘What will you do now?’"
GB325	Is there a count/mass distinction in interrogative quantifiers?	1: present, 0: absent	0	Dyrenkova (1941:93)			
GB326	Do (nominal) content interrogatives normally or frequently occur in situ?	1: present, 0: absent	1	Dyrenkova (1941:91-92)			
GB327	Can the relative clause follow the noun?	1: present, 0: absent	?	Dyrenkova (1941:1-304)	Not mentioned.		
GB328	Can the relative clause precede the noun?	1: present, 0: absent	?	Dyrenkova (1941:1-304)	Not mentioned.		
GB329	Are there internally-headed relative clauses?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB330	Are there correlative relative clauses?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB331	Are there adjoined relative clauses?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB333	Is there a decimal numeral system?	1: present, 0: absent	1	Dyrenkova (1941:102-104)			
GB334	Is there synchronic evidence for any element of a quinary numeral system?	1: present, 0: absent	0	Dyrenkova (1941:102-104)			
GB335	Is there synchronic evidence for any element of a vigesimal numeral system?	1: present, 0: absent	0	Dyrenkova (1941:102-104)			
GB336	Is there a body-part tallying system?	1: present, 0: absent	0	Dyrenkova (1941:102-104)			
GB400	Are all person categories neutralized in some voice, tense, aspect, mood and/or negation?	1: present, 0: absent	0	Dyrenkova (1941:1-304)			
GB401	Is there a class of patient-labile verbs?	1: present, 0: absent	?	Dyrenkova (1941:1-304)	Not mentioned.		
