Grambank ID	Feature	Possible Values	Value	Source	Comment	Detailed comment	Example
GB115	Is there a phonologically bound reciprocal marker on the verb?	1: present, 0: absent	1	"Fried (2010:202-206); Todaeva (1997:32)"			EkE- [hit] ‘hit’ - EkE-tSi- [hit-RECIP] ‘hit each other’
GB116	Do verbs classify the shape, size or consistency of absolutive arguments by means of incorporated nouns, verbal affixes or suppletive verb stems?	1: present, 0: absent	0	Fried (2010:1-340)			
GB117	Is there a copula for predicate nominals?	1: present, 0: absent	1	Fried (2010:209-210)	Not mentioned.		
GB118	Are there serial verb constructions?	1: present, 0: absent	?	Fried (2010:1-340)	Not mentioned.		
GB119	"Can mood be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Fried (2010:198)	Not mentioned.	“Of the two modal auxiliary verbs, khər ‘be required’ immediately follows uninflected lexical verbs, and indicates deontic necessity when used as an auxiliary verb.”	"ənə=nə amaŋ=da war khər-saŋ ba-u
[this=ACC mouth=LOC hold be.required-PERF.NMLZ COP2.OBJ-Q]
‘Should (I) hold this up to (my) mouth?’"
GB120	"Can aspect be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Todaeva (1997:32)	There are no examples available.		
GB121	"Can tense be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	0	"Todaeva (1997:32); Fried (2010:194, 196)"	Forms are called ‘compound’, but the meaning and function of the components is not clear.	bE, ta - personal pronouns, ndZaN - meaning unclear	
GB122	Is verb compounding a regular process?	1: present, 0: absent	?	Fried (2010:1-340)	Not mentioned.		
GB123	Are there verb-adjunct (aka light-verb) constructions?	1: present, 0: absent	?	Fried (2010:1-340)	Not mentioned.		
GB124	Is incorporation of nouns into verbs a productive intransitivizing process?	1: present, 0: absent	0	Fried (2010:1-340)			
GB126	Is there an existential verb?	1: present, 0: absent	0	Fried (2010:207-208, 210)	it is the same as the attributive copula		"dortɕə=da bəndzə=gə wa
[Dorje=LOC notebook= SG.INDEF COP1.OBJ]
‘Dorje has a notebook.’
nokə mohton undər wa
[that tree tall COP1.OBJ]
‘That tree is tall.’"
GB127	Are different posture verbs used obligatorily depending on an inanimate locatum's shape or position (e.g. 'to lie' vs. 'to stand')?	1: present, 0: absent	0	Fried (2010:110)	Not mentioned.		
GB129	Is there a notably small number, i.e. about 100 or less, of verb roots in the language?	1: present, 0: absent	0	Fried (2010:1-340)			
GB130	What is the pragmatically unmarked order of S and V in intransitive clauses?	"multistate 1: SV; 2: VS; 3: both"	1	"Todaeva (1997:36); Fried (2010:38)"			"CoNjisa atCaN @l@ o-t@-m
[originally 3SG NEG go-IMP-NARR]
‘he doesn’t usually go.’"
GB131	Is a pragmatically unmarked constituent order verb-initial for transitive clauses?	1: present, 0: absent	0	"Todaeva (1997:36); Fried (2010:38)"			"atCaN m@nda jiX-tCo
[3SG 1SG.ACC hit-IPFV.OBJ]
‘He hit me.’
t_h@r=n@ XitChu=da Kots’a datCorn=n@ tCark@-tC@-tCo
[that=ACC next.day=LOC school report=ACC post-PFV-IPFV.OBJ]
‘On the next day the school posted a report.’"
GB132	Is a pragmatically unmarked constituent order verb-medial for transitive clauses?	1: present, 0: absent	0	"Todaeva (1997:36); Fried (2010:38)"			"atCaN m@nda jiX-tCo
[3SG 1SG.ACC hit-IPFV.OBJ]
‘He hit me.’
t_h@r=n@ XitChu=da Kots’a datCorn=n@ tCark@-tC@-tCo
[that=ACC next.day=LOC school report=ACC post-PFV-IPFV.OBJ]
‘On the next day the school posted a report.’"
GB133	Is a pragmatically unmarked constituent order verb-final for transitive clauses?	1: present, 0: absent	1	"Todaeva (1997:36); Fried (2010:38)"			"atCaN m@nda jiX-tCo
[3SG 1SG.ACC hit-IPFV.OBJ]
‘He hit me.’
t_h@r=n@ XitChu=da Kots’a datCorn=n@ tCark@-tC@-tCo
[that=ACC next.day=LOC school report=ACC post-PFV-IPFV.OBJ]
‘On the next day the school posted a report.’"
GB134	Is the order of constituents the same in main and subordinate clauses?	1: present, 0: absent	1	Todaeva (1997:36)			
GB135	Do clausal objects usually occur in the same position as nominal objects?	1: present, 0: absent	?	Fried (2010:1-340)	Not mentioned.		Not mentioned.
GB136	Is the order of core argument (i.e. S/A/P) constituents fixed?	1: present, 0: absent	1	Todaeva (1997:36)			
GB137	Can standard negation be marked clause-finally?	1: present, 0: absent	0	Todaeva (1997:33)	Negation marker precedes the verb		
GB138	Can standard negation be marked clause-initially?	1: present, 0: absent	0	Todaeva (1997:33)			
GB139	Is there a difference between imperative (prohibitive) and declarative negation constructions?	1: present, 0: absent	1	Todaeva (1997:33)		"verbal imperative: tEgE
verbal declarative: lE, sE"	
GB140	Is verbal predication marked by the same negator as all of the following types of predication: locational, existential and nominal?	1: present, 0: absent	0	Todaeva (1997:33)		"nominal: gi/ginE
verbal imperative: tEgE
verbal declarative: lE, sE
nominal and for PTCP of the future tense: Si/So"	
GB146	Is there a morpho-syntactic distinction between predicates expressing controlled versus uncontrolled events or states?	1: present, 0: absent	?	Fried (2010:1-340)	Not mentioned.		
GB147	Is there a morphological passive marked on the lexical verb?	1: present, 0: absent	0	"Todaeva (1997:32); Fried (2010:211)"			
GB148	Is there a morphological antipassive marked on the lexical verb?	1: present, 0: absent	0	Fried (2010:1-340)			
GB149	Is there a morphologically marked inverse on verbs?	1: present, 0: absent	0	Fried (2010:1-340)			
GB150	Is there clause chaining?	1: present, 0: absent	0	Fried (2010:319-340)	examples do not provide evidence		
GB151	"Is there an overt verb marker dedicated to signalling coreference or noncoreference between the subject of one clause and an argument of an adjacent clause (""switch reference"")?"	1: present, 0: absent	0	Fried (2010:1-340)			
GB152	Is there a morphologically marked distinction between simultaneous and sequential clauses?	1: present, 0: absent	?	Fried (2010:1-340)	Not mentioned.		
GB155	Are causatives formed by affixes or clitics on verbs?	1: present, 0: absent	1	Todaeva (1997:32)			ndZE- [look] - ndZEGE- [look-CAUS] ‘let sb look’
GB156	Is there a causative construction involving an element that is unmistakably grammaticalized from a verb for 'to say'?	1: present, 0: absent	0	Fried (2010:211ß215)			
GB158	Are verbs reduplicated?	1: present, 0: absent	1	Fried (2010:102)	Not mentioned.		"atɕaŋ khəl~khəl-tɕə
[3SG speak~CONT-PFV]
‘He talked and talked (for a long time).’"
GB159	Are nouns reduplicated?	1: present, 0: absent	0	Fried (2010:84)	reduplicated nouns do not constitute a phonological unit		
GB160	Are elements apart from verbs or nouns reduplicated?	1: present, 0: absent	1	Fried (2010:79, 108, 109)	Not mentioned.		"pətə~pətə=la=tshaŋ
[1DU/PAU/PL.EXCL~1DU/PAU/PL.EXCL =PL=family]
’Our families will go together.’
atɕaŋ jaksa~jaksa wa
[3SG pretty~INT COP1.OBJ]
’She is very beautiful.’
teraŋ~teraŋ (χamdə) ərə
[four~four together come]
‘Come four by four.’"
GB165	Is there productive morphological trial marking on nouns?	1: present, 0: absent	0	"Fried (2010:65-74); Todaeva (1997:31)"			
GB166	Is there productive morphological paucal marking on nouns?	1: present, 0: absent	1	"Fried (2010:71); Todaeva (1997:31)"		Suffix =Rula	
GB167	Is there a logophoric pronoun?	1: present, 0: absent	1	Fried (2010:121)			
GB170	Can an adnominal property word agree with the noun in gender/noun class?	1: present, 0: absent	0	Todaeva (1997:33)			
GB171	Can an adnominal demonstrative agree with the noun in gender/noun class?	1: present, 0: absent	0	Todaeva (1997:33)			
GB172	Can an article agree with the noun in gender/noun class?	1: present, 0: absent	0	Todaeva (1997:33)			
GB177	Can the verb carry a marker of animacy of argument, unrelated to any gender/noun class of the argument visible in the NP domain?	1: present, 0: absent	0	Fried (2010:1-340)			
GB184	Can an adnominal property word agree with the noun in number?	1: present, 0: absent	0	Todaeva (1997:33)			
GB185	Can an adnominal demonstrative agree with the noun in number?	1: present, 0: absent	?	Fried (2010:143-144)	Not mentioned, whether plural forms can be used adnominally.		
GB186	Can an article agree with the noun in number?	1: present, 0: absent	0	Todaeva (1997:33)			
GB187	Is there any productive diminutive marking on the noun (exclude marking by system of nominal classification only)?	1: present, 0: absent	?	Fried (2010:1-340)	Not mentioned.		
GB188	Is there any productive augmentative marking on the noun (exclude marking by system of nominal classification only)?	1: present, 0: absent	?	Fried (2010:1-340)	Not mentioned.		
GB192	Is there a gender system where a noun's phonological properties are a factor in class assignment?	1: present, 0: absent	0	Todaeva (1997:31)			
GB193	What is the order of adnominal property word and noun?	"multistate 1: ANM - N; 2: N - ANM; 3: both; 0: they cannot be used attributively"	1	Todaeva (1997:36)			
GB196	Is there a male/female distinction in 2nd person independent pronouns?	1: present, 0: absent	0	Todaeva (1997:33, 35)		1SG bE, 2SG tSE, 3SG NgaN, 1PL bEdE/mangE, 2PL ta, 3PL NgaNlE	
GB197	Is there a male/female distinction in 1st person independent pronouns?	1: present, 0: absent	0	Todaeva (1997:33, 35)		1SG bE, 2SG tSE, 3SG NgaN, 1PL bEdE/mangE, 2PL ta, 3PL NgaNlE	
GB198	Can an adnominal numeral agree with the noun in gender/noun class?	1: present, 0: absent	0	Todaeva (1997:34)			
GB203	What is the order of the adnominal collective universal quantifier ('all') and the noun?	0: no UQ, 1: UQ-N, 2: N-UQ, 3: both	2	Fried (2010:141)	Not mentioned.		
GB204	Do collective ('all') and distributive ('every') universal quantifiers differ in their forms or their syntactic positions?	1: present, 0: absent	?	Fried (2010:141)	Not mentioned.		χani ‘all’ 
GB250	Can predicative possession be expressed with a transitive 'habeo' verb?	1: present, 0: absent	0	Fried (2010:56)			
GB252	Can predicative possession be expressed with an S-like possessum and a locative-coded possessor?	1: present, 0: absent	1	Fried (2010:56, 260)		dat=loc	"tCaCi=da wer@ wa
[Jiashi=DAT/LOC wife COP.OBJ]
‘Jiashi has a wife.’
tCaCi=da kormu wa-u
[Jiashi=DAT/LOC money COP.OBJ-Q]
‘Does Jiashi have any money?’"
GB253	Can predicative possession be expressed with an S-like possessum and a dative-coded possessor?	1: present, 0: absent	1	Fried (2010:56)		dat=loc	"tCaCi=da wer@ wa
[Jiashi=DAT/LOC wife COP.OBJ]
‘Jiashi has a wife.’
tCaCi=da kormu wa-u
[Jiashi=DAT/LOC money COP.OBJ-Q]
‘Does Jiashi have any money?’"
GB254	Can predicative possession be expressed with an S-like possessum and a possessor that is coded like an adnominal possessor?	1: present, 0: absent	0	Fried (2010:56)			
GB256	Can predicative possession be expressed with an S-like possessor and a possessum that is coded like a comitative argument?	1: present, 0: absent	0	Fried (2010:56)			
GB257	Can polar interrogation be marked by intonation only?	1: present, 0: absent	0	Fried (2010:258-260)	Not mentioned.		
GB260	Can polar interrogation be indicated by a special word order?	1: present, 0: absent	0	Fried (2010:258-260)	Not mentioned.		
GB262	Is there a clause-initial polar interrogative particle?	1: present, 0: absent	0	Fried (2010:258-260)	Not mentioned.		
GB263	Is there a clause-final polar interrogative particle?	1: present, 0: absent	0	Fried (2010:258-260)	Not mentioned.		
GB264	Is there a polar interrogative particle that most commonly occurs neither clause-initially nor clause-finally?	1: present, 0: absent	0	Fried (2010:258-260)	Not mentioned.		
GB265	Is there a comparative construction that includes a form that elsewhere means 'surpass, exceed'?	1: present, 0: absent	0	Todaeva (1997:33)			
GB266	Is there a comparative construction that employs a marker of the standard which elsewhere has a locational meaning?	1: present, 0: absent	1	Todaeva (1997:33)			
GB270	Can comparatives be expressed using two conjoined clauses?	1: present, 0: absent	0	Todaeva (1997:33)			
GB273	Is there a comparative construction with a standard marker that elsewhere has neither a locational meaning nor a 'surpass/exceed' meaning?	1: present, 0: absent	0	Todaeva (1997:33)			
GB275	Is there a bound comparative degree marker on the property word in a comparative construction?	1: present, 0: absent	0	Todaeva (1997:33)			
GB276	Is there a non-bound comparative degree marker modifying the property word in a comparative construction?	1: present, 0: absent	0	Todaeva (1997:33)			
GB285	Can polar interrogation be marked by a question particle and verbal morphology?	1: present, 0: absent	0	Fried (2010:258-260)	Not mentioned.		
GB286	Can polar interrogation be indicated by overt verbal morphology only?	1: present, 0: absent	1	Fried (2010:258-260)		"-nu/-u/-mu
“The most common strategy for forming a true polar question (i.e. a polar question to which neither an affirmative nor a negative answer is expected more than the alternative) is by means of the question suffix -u. When -u is suffixed to imperfective lexical verbs, it
replaces the imperfective suffix (-tɕi/-tɕo). Similarly, when it is suffixed to perfective verbs, it replaces the perfective suffixes -to and -tɕə.”"	
GB291	Can polar interrogation be marked by tone?	1: present, 0: absent	0	Fried (2010:1-340)			
GB296	Is there a phonologically or morphosyntactically definable class of ideophones that includes ideophones depicting imagery beyond sound?	1: present, 0: absent	?	Fried (2010:1-340)	Not mentioned.		
GB297	Can polar interrogation be indicated by a V-not-V construction?	1: present, 0: absent	0	Fried (2010:258-260)	Not mentioned.		
GB298	"Can standard negation be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	0	Todaeva (1997:33)			
GB299	"Can standard negation be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	1	Todaeva (1997:33)			
GB300	Does the verb for 'give' have suppletive verb forms?	1: present, 0: absent	0	Fried (2010:1-340)			
GB301	Is there an inclusory construction?	1: present, 0: absent	?	Fried (2010:1-340)	Not mentioned.		
GB302	Is there a phonologically free passive marker ('particle' or 'auxiliary')?	1: present, 0: absent	0	Todaeva (1997:32)			
GB303	Is there a phonologically free antipassive marker ('particle' or 'auxiliary')?	1: present, 0: absent	0	Fried (2010:1-340)			
GB304	Can the agent be expressed overtly in a passive clause?	1: present, 0: absent	0	Todaeva (1997:32)			
GB305	Is there a phonologically independent reflexive pronoun?	1: present, 0: absent	1	Fried (2010:123)	Not mentioned.		
GB306	Is there a phonologically independent non-bipartite reciprocal pronoun?	1: present, 0: absent	?	Fried (2010:1-340)	Not mentioned.		
GB309	Are there multiple past or multiple future tenses, distinguishing distance from Time of Reference?	1: present, 0: absent	?	Fried (2010:1-340)	Not mentioned.		
GB312	Is there overt morphological marking on the verb dedicated to mood?	1: present, 0: absent	1	Todaeva (1997:32)		"suffixes 1SG -jE, 3SG/PL -gE
2SG bare verb stem
all persons: -sE"	
GB313	Are there special adnominal possessive pronouns that are not formed by an otherwise regular process?	1: present, 0: absent	?	Todaeva (1997:33, 35)	Not mentioned.		Not mentioned.
GB314	Can augmentative meaning be expressed productively by a shift of gender/noun class?	1: present, 0: absent	0	Todaeva (1997:31)			
GB315	Can diminutive meaning be expressed productively by a shift of gender/noun class?	1: present, 0: absent	0	Todaeva (1997:31)			
GB316	Is singular number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	"Fried (2010:67); Todaeva (1997:31)"			
GB317	Is dual number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	"Fried (2010:67); Todaeva (1997:31)"			
GB318	Is plural number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	"Fried (2010:67); Todaeva (1997:31)"			
GB319	Is trial number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	"Fried (2010:67); Todaeva (1997:31)"			
GB320	Is paucal number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	"Fried (2010:67); Todaeva (1997:31)"			
GB321	Is there a large class of nouns whose gender/noun class is not phonologically or semantically predictable?	1: present, 0: absent	0	Todaeva (1997:31)			
GB322	Is there grammatical marking of direct evidence (perceived with the senses)?	1: present, 0: absent	0	Fried (2010:187-188)			
GB323	Is there grammatical marking of indirect evidence (hearsay, inference, etc.)?	1: present, 0: absent	0	Fried (2010:187-188)	there is a subjective/objective differentiation: tense/aspect markers differ according to person: one marker for 1st person, 1 marker for 2nd and 3rd person		
GB324	Is there an interrogative verb for content interrogatives (who?, what?, etc.)?	1: present, 0: absent	1	Fried (2010:261)	Only content interrogative pronouns are mentioned: kaN ‘who’ and jaN ‘what’		
GB325	Is there a count/mass distinction in interrogative quantifiers?	1: present, 0: absent	?	Fried (2010:1-340)	Not mentioned.		
GB326	Do (nominal) content interrogatives normally or frequently occur in situ?	1: present, 0: absent	1	Fried (2010:260)	Not mentioned.	"""Interrogative phrases occur in situ in Bao’an content questions.”"	
GB327	Can the relative clause follow the noun?	1: present, 0: absent	0	Fried (2010:267)	Not mentioned.		
