Grambank ID	Feature	Possible Values	Value	Source	Comment	Detailed comment	Example
GB121	"Can tense be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	0	Sohn (1999:362-366)			
GB122	Is verb compounding a regular process?	1: present, 0: absent	1	Sohn (1999:252-255)			"kep-nata
[fear-come.out]
‘be scared’
sal-ccita
[flesh-grow.fat]
‘gain weight’"
GB123	Are there verb-adjunct (aka light-verb) constructions?	1: present, 0: absent	1	Sohn (1999:205)			ssilum-hanta [wrestling-do] ‘[he] wrestles’
GB124	Is incorporation of nouns into verbs a productive intransitivizing process?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB126	Is there an existential verb?	1: present, 0: absent	1	"Sohn (1999:210); Sohn (2015:324) Grammaticalization"			"kyeysita ‘exist, stay (honorific)’
issta ‘stay, exist'"
GB127	Are different posture verbs used obligatorily depending on an inanimate locatum's shape or position (e.g. 'to lie' vs. 'to stand')?	1: present, 0: absent	?	Sohn (1994:1-430)	Not mentioned.		
GB129	Is there a notably small number, i.e. about 100 or less, of verb roots in the language?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB130	What is the pragmatically unmarked order of S and V in intransitive clauses?	"multistate 1: SV; 2: VS; 3: both"	1	Sohn (1999:265, 277)			
GB131	Is a pragmatically unmarked constituent order verb-initial for transitive clauses?	1: present, 0: absent	0	Sohn (1999:265)			
GB132	Is a pragmatically unmarked constituent order verb-medial for transitive clauses?	1: present, 0: absent	0	Sohn (1999:265)			
GB133	Is a pragmatically unmarked constituent order verb-final for transitive clauses?	1: present, 0: absent	1	Sohn (1999:265)			
GB134	Is the order of constituents the same in main and subordinate clauses?	1: present, 0: absent	1	Sohn (1999:293)			
GB135	Do clausal objects usually occur in the same position as nominal objects?	1: present, 0: absent	1	Sohn (1999:213)			
GB136	Is the order of core argument (i.e. S/A/P) constituents fixed?	1: present, 0: absent	0	Sohn (1999:293-297)			
GB137	Can standard negation be marked clause-finally?	1: present, 0: absent	0	Sohn (1999:388-394)	NEG is placed before the verb, SOV		
GB138	Can standard negation be marked clause-initially?	1: present, 0: absent	0	Sohn (1999:388-394)			
GB139	Is there a difference between imperative (prohibitive) and declarative negation constructions?	1: present, 0: absent	1	Sohn (1999:388-394)		"DELC: an/mos
IMP: malta"	
GB140	Is verbal predication marked by the same negator as all of the following types of predication: locational, existential and nominal?	1: present, 0: absent	1	Sohn (1999:388-394)		"verbal: an-/mos
nominal: an-"	"ape-nim un ka-ci an-h-usy-e
[father-HON TOP go-NOM NEG-do-HON.SBJ-INT]
‘Father is not going.’
Minca nun sengkyek i coh-ci an-h-ta
[Minca TOP personality NOM good-NOM NEG-be-DELC]
'Minca's personality is not good.’"
GB146	Is there a morpho-syntactic distinction between predicates expressing controlled versus uncontrolled events or states?	1: present, 0: absent	1	Sohn (1999:279, 285)			
GB147	Is there a morphological passive marked on the lexical verb?	1: present, 0: absent	1	Sohn (1999:227)		PASS: -i, -hi, -ki, -li	
GB148	Is there a morphological antipassive marked on the lexical verb?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB149	Is there a morphologically marked inverse on verbs?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB150	Is there clause chaining?	1: present, 0: absent	1	"Sohn (1999:365); Sohn (1994:53)"			"tongsayng un pap ul an mek-ko hak.kyoey kas-sta
sister TOP meal ACC not eat-and school to go-PST-DC
'My sister did not eat her meal and went to school.'"
GB151	"Is there an overt verb marker dedicated to signalling coreference or noncoreference between the subject of one clause and an argument of an adjacent clause (""switch reference"")?"	1: present, 0: absent	0	Sohn (1994:1-430)			
GB152	Is there a morphologically marked distinction between simultaneous and sequential clauses?	1: present, 0: absent	1	"Sohn (1999:239, 308-309); Sohn (2015:325) Grammaticalization"		-konase ‘after doing’, -(u)myense ‘while’, -nula-myen ‘while doing’ etc.	
GB155	Are causatives formed by affixes or clitics on verbs?	1: present, 0: absent	1	Sohn (1999:323, 331, 376)		CAUS: -y, -i, -hi, -li, -ki, -khi, -(i)wu, -chwu, -kwu, -ay	
GB156	Is there a causative construction involving an element that is unmistakably grammaticalized from a verb for 'to say'?	1: present, 0: absent	1	Sohn (1999:323, 331, 376)			"Kiho nun Nami ka ttena-ss-ta ko hay-ss-ta
[Kiho TOP Nami NOM leave-PST-DECL QUOT say-PST-DECL]
‘Kiho said that Nami had left.’
nay ka ku say lul/ka cquk-key hay-ss-ta
[1SG NOM the bird ACC/NOM die-so.that cause-PST-DECL]
‘I caused the bird to die.’"
GB158	Are verbs reduplicated?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB159	Are nouns reduplicated?	1: present, 0: absent	1	Sohn (1994:386)			cip-cip [house-house] ‘every house’
GB160	Are elements apart from verbs or nouns reduplicated?	1: present, 0: absent	1	Sohn (1999:98-101, 212)			swul-swul ‘smoothly’
GB165	Is there productive morphological trial marking on nouns?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB166	Is there productive morphological paucal marking on nouns?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB167	Is there a logophoric pronoun?	1: present, 0: absent	0	Sohn (1999:207)			
GB170	Can an adnominal property word agree with the noun in gender/noun class?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB171	Can an adnominal demonstrative agree with the noun in gender/noun class?	1: present, 0: absent	0	Sohn (1999:210)			
GB172	Can an article agree with the noun in gender/noun class?	1: present, 0: absent	0	Sohn (1999:265)			
GB177	Can the verb carry a marker of animacy of argument, unrelated to any gender/noun class of the argument visible in the NP domain?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB184	Can an adnominal property word agree with the noun in number?	1: present, 0: absent	0	Sohn (1999:231-232)			
GB185	Can an adnominal demonstrative agree with the noun in number?	1: present, 0: absent	0	Sohn (1999:210)			
GB186	Can an article agree with the noun in number?	1: present, 0: absent	0	Sohn (1999:265)			
GB187	Is there any productive diminutive marking on the noun (exclude marking by system of nominal classification only)?	1: present, 0: absent	1	Sohn (1999:221)			
GB188	Is there any productive augmentative marking on the noun (exclude marking by system of nominal classification only)?	1: present, 0: absent	0	Sohn (1999:221)	Not mentioned.		
GB192	Is there a gender system where a noun's phonological properties are a factor in class assignment?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB193	What is the order of adnominal property word and noun?	"multistate 1: ANM - N; 2: N - ANM; 3: both; 0: they cannot be used attributively"	1	Sohn (1999:204, 265)			
GB196	Is there a male/female distinction in 2nd person independent pronouns?	1: present, 0: absent	0	Sohn (1999:207)			
GB197	Is there a male/female distinction in 1st person independent pronouns?	1: present, 0: absent	0	Sohn (1999:207)			
GB198	Can an adnominal numeral agree with the noun in gender/noun class?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB203	What is the order of the adnominal collective universal quantifier ('all') and the noun?	0: no UQ, 1: UQ-N, 2: N-UQ, 3: both	2	Sohn (1994:145, 165, 180, 194)			"sakwa lul ta
[apple ACC all]
‘all apples’
cengchika-tul un motwu
[politician-PL TOP all]
‘all politicians’
uymwu-lul ta
[duty-PL all]
‘all duties’
haksayng-tul un motwu
[student-PL TOP all]
‘all students’"
GB204	Do collective ('all') and distributive ('every') universal quantifiers differ in their forms or their syntactic positions?	1: present, 0: absent	1	"Sohn (1994:264, 269-270); Sohn (1999:214)"			
GB250	Can predicative possession be expressed with a transitive 'habeo' verb?	1: present, 0: absent	0	Sohn (1999:284)			
GB252	Can predicative possession be expressed with an S-like possessum and a locative-coded possessor?	1: present, 0: absent	1	Sohn (1999:284)			"halapeci kkey chayk i manh-ayo
[grandpa LOC book NOM many-POL]
‘Grandpa has many books.’
na eykey coh-un sayngkak i iss-e
[1SG at good-RLVZ idea NOM exist-INT]
‘I have a good idea.'"
GB253	Can predicative possession be expressed with an S-like possessum and a dative-coded possessor?	1: present, 0: absent	0	Sohn (1999:284)			
GB254	Can predicative possession be expressed with an S-like possessum and a possessor that is coded like an adnominal possessor?	1: present, 0: absent	1	Sohn (1999:284, 289, 328)	The possessor is marked by a nominative case particle.		"Mia ka cha ka iss-eyo
[Mia NOM car NOM exist-POL]
'Mia has a car.'"
GB256	Can predicative possession be expressed with an S-like possessor and a possessum that is coded like a comitative argument?	1: present, 0: absent	0	Sohn (1999:284)			
GB257	Can polar interrogation be marked by intonation only?	1: present, 0: absent	0	Sohn (1994:15-16)			
GB260	Can polar interrogation be indicated by a special word order?	1: present, 0: absent	0	Sohn (1994:15-16)			
GB262	Is there a clause-initial polar interrogative particle?	1: present, 0: absent	0	Sohn (1994:15-16)			
GB263	Is there a clause-final polar interrogative particle?	1: present, 0: absent	1	"Sohn (1994:15-16); Sohn (1999:232, 355, 400)"			
GB264	Is there a polar interrogative particle that most commonly occurs neither clause-initially nor clause-finally?	1: present, 0: absent	0	Sohn (1994:15-16)			
GB265	Is there a comparative construction that includes a form that elsewhere means 'surpass, exceed'?	1: present, 0: absent	0	Sohn (1999:340)			
GB266	Is there a comparative construction that employs a marker of the standard which elsewhere has a locational meaning?	1: present, 0: absent	0	Sohn (1999:340)			
GB270	Can comparatives be expressed using two conjoined clauses?	1: present, 0: absent	0	Sohn (1999:340)			
GB273	Is there a comparative construction with a standard marker that elsewhere has neither a locational meaning nor a 'surpass/exceed' meaning?	1: present, 0: absent	1	Sohn (1999:214, 284, 340)			
GB275	Is there a bound comparative degree marker on the property word in a comparative construction?	1: present, 0: absent	0	Sohn (1999:340)			
GB276	Is there a non-bound comparative degree marker modifying the property word in a comparative construction?	1: present, 0: absent	1	Sohn (1999:284, 340)		"te ‘more’
(DC = declarative sentence-type suffix)"	"pawktwu-san un hanla-san pota te nopha-ta
[Payktwu-Mt TOP Hanla-Mt than more high-DC]
‘Mt Paektu is higher than Mt Halla.’"
GB285	Can polar interrogation be marked by a question particle and verbal morphology?	1: present, 0: absent	0	Sohn (1994:15-16)			
GB286	Can polar interrogation be indicated by overt verbal morphology only?	1: present, 0: absent	0	Sohn (1994:15-16)			
GB291	Can polar interrogation be marked by tone?	1: present, 0: absent	0	Sohn (1994:15-16)			
GB296	Is there a phonologically or morphosyntactically definable class of ideophones that includes ideophones depicting imagery beyond sound?	1: present, 0: absent	1	Sohn (1999:98-101)			
GB297	Can polar interrogation be indicated by a V-not-V construction?	1: present, 0: absent	0	Sohn (1994:15-16)			
GB298	"Can standard negation be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	0	Sohn (1999:388-394)			
GB299	"Can standard negation be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	1	Sohn (1999:211, 388-394)		an(i), mos	
GB300	Does the verb for 'give' have suppletive verb forms?	1: present, 0: absent	?	Sohn (1994:1-430)	Not mentioned.		
GB301	Is there an inclusory construction?	1: present, 0: absent	0	Sohn (1994:1-430)	Not mentioned.		
GB302	Is there a phonologically free passive marker ('particle' or 'auxiliary')?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB303	Is there a phonologically free antipassive marker ('particle' or 'auxiliary')?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB304	Can the agent be expressed overtly in a passive clause?	1: present, 0: absent	1	Sohn (1999:278, 367)			
GB305	Is there a phonologically independent reflexive pronoun?	1: present, 0: absent	1	Sohn (1999:207)		ce(-casin), caki(-casin)	
GB306	Is there a phonologically independent non-bipartite reciprocal pronoun?	1: present, 0: absent	1	Sohn (1999:207)			selo ‘each other, both sides’, phicha ‘each other, both sides’
GB309	Are there multiple past or multiple future tenses, distinguishing distance from Time of Reference?	1: present, 0: absent	1	Sohn (1999:233)		"PST: -(e/a)ss
PST.PRF: -(e/a)ss -(e/a)ss"	
GB312	Is there overt morphological marking on the verb dedicated to mood?	1: present, 0: absent	1	Sohn (1999:233)			
GB313	Are there special adnominal possessive pronouns that are not formed by an otherwise regular process?	1: present, 0: absent	0	Sohn (1994:294)			
GB314	Can augmentative meaning be expressed productively by a shift of gender/noun class?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB315	Can diminutive meaning be expressed productively by a shift of gender/noun class?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB316	Is singular number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB317	Is dual number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB318	Is plural number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB319	Is trial number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB320	Is paucal number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB321	Is there a large class of nouns whose gender/noun class is not phonologically or semantically predictable?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB322	Is there grammatical marking of direct evidence (perceived with the senses)?	1: present, 0: absent	1	Sohn (1999:235)		-ti, -tey	
GB323	Is there grammatical marking of indirect evidence (hearsay, inference, etc.)?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB324	Is there an interrogative verb for content interrogatives (who?, what?, etc.)?	1: present, 0: absent	0	Sohn (1999:208)	Not mentioned.		
GB325	Is there a count/mass distinction in interrogative quantifiers?	1: present, 0: absent	1	"Sohn (1994:297); Sohn (1999:208)"		"elma ‘how much’
myech 'how many’"	
GB326	Do (nominal) content interrogatives normally or frequently occur in situ?	1: present, 0: absent	1	Sohn (1994:22-23, 297-298)			
GB327	Can the relative clause follow the noun?	1: present, 0: absent	0	Sohn (1999:309-314)			
GB328	Can the relative clause precede the noun?	1: present, 0: absent	1	Sohn (1999:204, 265, 309-314)			
GB329	Are there internally-headed relative clauses?	1: present, 0: absent	0	Sohn (1999:309-314)			
GB330	Are there correlative relative clauses?	1: present, 0: absent	0	Sohn (1999:309-314)			
GB331	Are there adjoined relative clauses?	1: present, 0: absent	0	Sohn (1999:309-314)			
GB333	Is there a decimal numeral system?	1: present, 0: absent	1	Sohn (1999:208)			
GB334	Is there synchronic evidence for any element of a quinary numeral system?	1: present, 0: absent	0	Sohn (1999:208)			
GB335	Is there synchronic evidence for any element of a vigesimal numeral system?	1: present, 0: absent	0	Sohn (1999:208)			
GB336	Is there a body-part tallying system?	1: present, 0: absent	0	Sohn (1999:208)			
GB400	Are all person categories neutralized in some voice, tense, aspect, mood and/or negation?	1: present, 0: absent	0	Sohn (1994:1-430)			
GB401	Is there a class of patient-labile verbs?	1: present, 0: absent	?	Sohn (1994:1-430)	Not mentioned.		
GB402	Does the verb for 'see' have suppletive verb forms?	1: present, 0: absent	?	Sohn (1994:1-430)	Not mentioned.		
GB403	Does the verb for 'come' have suppletive verb forms?	1: present, 0: absent	?	Sohn (1994:1-430)	Not mentioned.		
GB408	Is there any accusative alignment of flagging?	1: present, 0: absent	1	"Sohn (1994:229-263); Sohn (1999:277-280)"			
GB409	Is there any ergative alignment of flagging?	1: present, 0: absent	?	"Sohn (1994:229-263); Sohn (1999:277-280)"	A marked by LOC (=OBL), P marked by NOM (=S/A)		
GB410	Is there any neutral alignment of flagging?	1: present, 0: absent	1	Sohn (1994:231)	Case-marking particles can be omitted.		
GB415	Is there a politeness distinction in 2nd person forms?	1: present, 0: absent	1	Sohn (1999:207)		plain vs. familiar vs. intimate vs. blunt	
GB421	Is there a preposed complementizer in complements of verbs of thinking and/or knowing?	1: present, 0: absent	0	Sohn (1999:315-317, 321, 366)			
GB422	Is there a postposed complementizer in complements of verbs of thinking and/or knowing?	1: present, 0: absent	1	Sohn (1999:315-317, 321, 366)			"Milan.i nun ap-ass-ta ko hay-ss-ta
Milan TOP sick-PST-DC QT say-PST-DC
‘Milan said that she had been sick.'"
GB430	Can adnominal possession be marked by a prefix on the possessor?	1: present, 0: absent	0	Sohn (1994:174-177)		in his later work, ‘case particles’ are regarded as adpositions	
GB431	Can adnominal possession be marked by a prefix on the possessed noun?	1: present, 0: absent	0	Sohn (1994:174-177)		in his later work, ‘case particles’ are regarded as adpositions	
GB432	Can adnominal possession be marked by a suffix on the possessor?	1: present, 0: absent	1	Sohn (1994:174-177)		in his later work, ‘case particles’ are regarded as adpositions	"na-uy yenphil
1-GEN pencil
'my pencil'"
GB433	Can adnominal possession be marked by a suffix on the possessed noun?	1: present, 0: absent	0	Sohn (1994:174-177)		in his later work, ‘case particles’ are regarded as adpositions	
GB519	"Can mood be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	0	Sohn (1999:358-362)			
GB520	"Can aspect be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	0	Sohn (1999:386-387)			
GB521	"Can tense be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	0	Sohn (1999:362-366)			
GB522	"Can the S or A argument be omitted from a pragmatically unmarked clause when the referent is inferrable from context (""pro-drop"" or ""null anaphora"")?"	1: present, 0: absent	1	Sohn (1999:266-267, 291-292)			"halape-nim i kuli-sy-ess-eyo
[grandfather-HON NOM draw-SBJ.HON-PST-POL]
‘Did father draw [it]?’
kulay tangsin i cikcep kuli-sy-ess-e
[right self NOM in.person draw-SBJ.HON-PST-INT]
‘Yes, [he] drew [it] himself.'"
TE001	Is root structure predominantly polysyllabic?	1: present, 0: absent	1	Sohn (1999:160)		Probably yes.	
TE002	Are complex tonal distinctions lacking?	1: present, 0: absent	1	Sohn (1999:197)			
TE003	Is there palatal vowel harmony?	1: present, 0: absent	1	Sohn (1999:181-182)		only ə/a alternation	"cwuk-essta [die-PST] ‘died’
nol-assta [play-PST] ‘played'"
TE004	Is there tongue root vowel harmony?	1: present, 0: absent	0	Sohn (1999:181-182)			
TE005	Is there an initial velar nasal?	1: present, 0: absent	0	Sohn (1999:162)			
TE006	Is there an initial r-?	1: present, 0: absent	1	Sohn (1999:162)			
TE007	Are there initial consonant clusters in native words?	1: present, 0: absent	0	"Sohn (1999:160); Cho (2015:28) Syllable-based phonological processes"		only glides are allowed (CGV)	
TE008	Is there a voicing distinction in stops?	1: present, 0: absent	0	Sohn (1999:153)			
TE009	Are borrowed verbs accommodated through a light-verb or a verbalizer?	1: present, 0: absent	1	"Sohn (1994:336); Sohn (1999:205)"			"puliphing-hanta [briefing-do] ‘[he] briefs’
khissu hayssta [kiss do] ‘kissed'"
TE012	Are property words verbally or nominally encoded?	1: present, 0: absent	1	Sohn (1994:1-430)			
TE014	Is there partial emphatic reduplication of nominal property words?	1: present, 0: absent	0	Sohn (1994:1-430)			
