Grambank ID	Feature	Possible Values	Value	Source	Comment	Detailed comment	Example
GB073	Are there morphological cases for oblique independent personal pronouns (i.e. not S/A/P)?	1: present, 0: absent	1	Shiraliev (1971:80-81)			
GB074	Are there prepositions?	1: present, 0: absent	0	Shiraliev (1971:159-167); Shiraliev (1997:167)			
GB075	Are there postpositions?	1: present, 0: absent	1	Shiraliev (1971:159-167); Shiraliev (1997:167)			
GB079	Do verbs have prefixes/proclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?	1: present, 0: absent	0	Shiraliev (1971:1-407)			
GB080	Do verbs have suffixes/enclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?	1: present, 0: absent	1	Shiraliev (1971:94-146)			
GB081	Is there productive infixation in verbs?	1: present, 0: absent	0	Shiraliev (1971:1-407)			
GB082	Is there overt morphological marking of present tense on verbs?	1: present, 0: absent	1	Shiraliev (1997:165)			
GB083	Is there overt morphological marking on the verb dedicated to past tense?	1: present, 0: absent	1	Shiraliev (1971:123); Shiraliev (1997:165)		-dї/-di	
GB084	Is there overt morphological marking on the verb dedicated to future tense?	1: present, 0: absent	1	Shiraliev (1997:165)			
GB086	Is a morphological distinction between perfective and imperfective aspect available on verbs?	1: present, 0: absent	0	Shiraliev (1971:101, 137); Shiraliev (1997:165)	tenses can have aspectual meaning		
GB089	Can the S argument be indexed by a suffix/enclitic on the verb in the simple main clause?	1: present, 0: absent	1	Shiraliev (1971:110-112, 213); Shiraliev (1997:168)			
GB090	Can the S argument be indexed by a prefix/proclitic on the verb in the simple main clause?	1: present, 0: absent	0	Shiraliev (1971:110-112, 213); Shiraliev (1997:168)			
GB091	Can the A argument be indexed by a suffix/enclitic on the verb in the simple main clause?	1: present, 0: absent	1	Shiraliev (1971:110-112, 213); Shiraliev (1997:168)			
GB092	Can the A argument be indexed by a prefix/proclitic on the verb in the simple main clause?	1: present, 0: absent	0	Shiraliev (1971:110-112, 213); Shiraliev (1997:168)			
GB093	Can the P argument be indexed by a suffix/enclitic on the verb in the simple main clause?	1: present, 0: absent	0	Shiraliev (1971:110-112, 213); Shiraliev (1997:168)			
GB094	Can the P argument be indexed by a prefix/proclitic on the verb in the simple main clause?	1: present, 0: absent	0	Shiraliev (1971:110-112, 213); Shiraliev (1997:168)			
GB095	Are variations in marking strategies of core participants based on TAM distinctions?	1: present, 0: absent	0	Shiraliev (1971:1-407)			
GB096	Are variations in marking strategies of core participants based on verb classes?	1: present, 0: absent	0	Shiraliev (1971:1-407)			
GB098	Are variations in marking strategies of core participants based on person distinctions?	1: present, 0: absent	0	Shiraliev (1971:1-407)			
GB099	Can verb stems alter according to the person of a core participant?	1: present, 0: absent	0	Shiraliev (1971:110-112)	Not mentioned.		
GB103	Is there a benefactive applicative marker on the verb (including indexing)?	1: present, 0: absent	0	Shiraliev (1971:1-407)			
GB104	Is there an instrumental applicative marker on the verb (including indexing)?	1: present, 0: absent	0	Shiraliev (1971:1-407)			
GB105	Can the recipient in a ditransitive construction be marked like the monotransitive patient?	1: present, 0: absent	?	Shiraliev (1971:1-407)			
GB107	Can standard negation be marked by an affix, clitic or modification of the verb?	1: present, 0: absent	1	Shiraliev (1971:100); Shiraliev (1997:166)			
GB108	Is there directional or locative morphological marking on verbs?	1: present, 0: absent	0	Shiraliev (1971:1-407)			
GB109	Is there verb suppletion for participant number?	1: present, 0: absent	0	Shiraliev (1971:110-112)	Not mentioned.		
GB110	Is there verb suppletion for tense or aspect?	1: present, 0: absent	0	Shiraliev (1971:100-106, 123-138)	Not mentioned.		
GB111	Are there conjugation classes?	1: present, 0: absent	0	Shiraliev (1971:1-407)	Not mentioned.		
GB113	Are there verbal affixes or clitics that turn intransitive verbs into transitive ones?	1: present, 0: absent	1	Shiraliev (1971:109)			
GB114	Is there a phonologically bound reflexive marker on the verb?	1: present, 0: absent	1	Shiraliev (1971:107); Shiraliev (1997:164)			
GB115	Is there a phonologically bound reciprocal marker on the verb?	1: present, 0: absent	1	Shiraliev (1971:108); Shiraliev (1997:164)			
GB116	Do verbs classify the shape, size or consistency of absolutive arguments by means of incorporated nouns, verbal affixes or suppletive verb stems?	1: present, 0: absent	0	Shiraliev (1971:1-407)			
GB117	Is there a copula for predicate nominals?	1: present, 0: absent	1	Shiraliev (1971:275)			
GB118	Are there serial verb constructions?	1: present, 0: absent	0	Shiraliev (1971:1-407)	Not mentioned.		
GB119	"Can mood be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Shiraliev (1971:100)		idi	
GB120	"Can aspect be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Shiraliev (1971:101-103); Shiraliev (1997:164)		"aux 'to sit’ - progressive
aux 'to remain/stay’ - progressive"	
GB121	"Can tense be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Shiraliev (1971:118, 128-129)			
GB122	Is verb compounding a regular process?	1: present, 0: absent	0	Shiraliev (1971:1-407)	Not mentioned.		
GB123	Are there verb-adjunct (aka light-verb) constructions?	1: present, 0: absent	1	Shiraliev (1971:98-99)			
GB124	Is incorporation of nouns into verbs a productive intransitivizing process?	1: present, 0: absent	0	Shiraliev (1971:1-407)			
GB126	Is there an existential verb?	1: present, 0: absent	1	Mehraliev (p.c. 2017)		"var
also used to indicate location and predicative possession"	"män-im pišiy-ïm var
[1SG-POSS.1SG cat-POSS.1SG be]
‘I have a cat.’"
GB127	Are different posture verbs used obligatorily depending on an inanimate locatum's shape or position (e.g. 'to lie' vs. 'to stand')?	1: present, 0: absent	0	Mehraliev (p.c. 2017)			"kitab masa-nïn üstündä-dir
[book table-GEN be.on-PRED]
kitab masa-da-dïr
[book table-LOC-PRED]
‘The book is on the table.’
stäkan masa-da-dïr
[glass table-LOC-PRED]
stäkan masa-nïn üstündä
[glass table-GEN be.on]
stäkan masa-nïn üstündä-dir
[glass table-GEN be.on-PRED]
‘The glass is on the table.’"
GB129	Is there a notably small number, i.e. about 100 or less, of verb roots in the language?	1: present, 0: absent	0	Shiraliev (1971:1-407)			
GB130	What is the pragmatically unmarked order of S and V in intransitive clauses?	multistate 1: SV; 2: VS; 3: both	1	Shiraliev (1997:169)			
GB131	Is a pragmatically unmarked constituent order verb-initial for transitive clauses?	1: present, 0: absent	0	Shiraliev (1997:169)			
GB132	Is a pragmatically unmarked constituent order verb-medial for transitive clauses?	1: present, 0: absent	0	Shiraliev (1997:169)			
GB133	Is a pragmatically unmarked constituent order verb-final for transitive clauses?	1: present, 0: absent	1	Shiraliev (1997:169)			
GB134	Is the order of constituents the same in main and subordinate clauses?	1: present, 0: absent	1	Shiraliev (1971:385-389)			
GB135	Do clausal objects usually occur in the same position as nominal objects?	1: present, 0: absent	0	Shiraliev (1971:390-391)	this construction is borrowed from Persian (see Kornfilt 1997:46)		"o istäjir-di ki körpä bala-lar-ї išїġlї kün üzünä häsrät ġal-ma-sїn
[3SG want-PST COMP blind child-PL-ACC light day grief stay-NEG-OPT]
‘He wanted her babies not to be deprived of the light day.’"
GB136	Is the order of core argument (i.e. S/A/P) constituents fixed?	1: present, 0: absent	1	Shiraliev (1997:169)			
GB137	Can standard negation be marked clause-finally?	1: present, 0: absent	1	Shiraliev (1997:166)			
GB138	Can standard negation be marked clause-initially?	1: present, 0: absent	0	Shiraliev (1997:166)			
GB139	Is there a difference between imperative (prohibitive) and declarative negation constructions?	1: present, 0: absent	1	Mehraliev (p.c. 2017)		"declarative: -mur
prohibitive: -ma"	"sen kitab oxu-mur-san
[2SG book read-NEG-2SG]
‘You don’t read a book.’
kitab-i oxu-ma
[book-ACC read-NEG]
‘Don’t read the book!’"
GB140	Is verbal predication marked by the same negator as all of the following types of predication: locational, existential and nominal?	1: present, 0: absent	0	Shiraliev (1997:166)			
GB146	Is there a morpho-syntactic distinction between predicates expressing controlled versus uncontrolled events or states?	1: present, 0: absent	0	Mehraliev (p.c. 2017)			"o, xästälänib
[3SG ill]
‘He is ill.’
o özünü pis hiss edir
[3SG REFL bad feeling do.PRS]
‘He feels bad.’"
GB147	Is there a morphological passive marked on the lexical verb?	1: present, 0: absent	1	Shiraliev (1971:106-107); Shiraliev (1997:164)			
GB148	Is there a morphological antipassive marked on the lexical verb?	1: present, 0: absent	0	Shiraliev (1971:1-407)			
GB149	Is there a morphologically marked inverse on verbs?	1: present, 0: absent	0	Shiraliev (1971:1-407)			
GB150	Is there clause chaining?	1: present, 0: absent	1	Shiraliev (1971:144)			
GB151	"Is there an overt verb marker dedicated to signalling coreference or noncoreference between the subject of one clause and an argument of an adjacent clause (""switch reference"")?"	1: present, 0: absent	0	Shiraliev (1971:1-407)			
GB152	Is there a morphologically marked distinction between simultaneous and sequential clauses?	1: present, 0: absent	0	Shiraliev (1971:142-146)	participles are used to distinguish the relative order of events		participles are used to distinguish the relative order of events
GB155	Are causatives formed by affixes or clitics on verbs?	1: present, 0: absent	1	Shiraliev (1971:109); Shiraliev (1997:164)		-t/-dїr	
GB156	Is there a causative construction involving an element that is unmistakably grammaticalized from a verb for 'to say'?	1: present, 0: absent	0	Shiraliev (1971:1-407)			
GB158	Are verbs reduplicated?	1: present, 0: absent	0	Shiraliev (1971:102)	repeated forms do not constitute phonological words		
GB159	Are nouns reduplicated?	1: present, 0: absent	?	Shiraliev (1971:43)	it is not clear whether these constitute phonological words	meaning of plurality	"dästä-dästä čičäk
[bunch-bunch flower]
‘bunches and bunches of flowers’"
GB160	Are elements apart from verbs or nouns reduplicated?	1: present, 0: absent	1	Shiraliev (1971:152-153)			
GB165	Is there productive morphological trial marking on nouns?	1: present, 0: absent	0	Shiraliev (1997:163)			
GB166	Is there productive morphological paucal marking on nouns?	1: present, 0: absent	0	Shiraliev (1997:163)			
GB167	Is there a logophoric pronoun?	1: present, 0: absent	0	Shiraliev (1971:79)			
GB170	Can an adnominal property word agree with the noun in gender/noun class?	1: present, 0: absent	0	Shiraliev (1997:163)			
GB171	Can an adnominal demonstrative agree with the noun in gender/noun class?	1: present, 0: absent	0	Shiraliev (1997:163)			
GB172	Can an article agree with the noun in gender/noun class?	1: present, 0: absent	0	Shiraliev (1997:163)			
GB177	Can the verb carry a marker of animacy of argument, unrelated to any gender/noun class of the argument visible in the NP domain?	1: present, 0: absent	0	Shiraliev (1971:1-407)			
GB184	Can an adnominal property word agree with the noun in number?	1: present, 0: absent	0	Shiraliev (1971:59-60)			
GB185	Can an adnominal demonstrative agree with the noun in number?	1: present, 0: absent	0	Shiraliev (1971:82); Shiraliev (1997:165-166)			
GB186	Can an article agree with the noun in number?	1: present, 0: absent	0	Shiraliev (1997:165)			
GB187	Is there any productive diminutive marking on the noun (exclude marking by system of nominal classification only)?	1: present, 0: absent	1	Mehraliev (p.c. 2017)			"at-cїɣaz [horse-DIM]
kitab-cїġ [book-DIM]
kitab-ča [book-DIM]"
GB188	Is there any productive augmentative marking on the noun (exclude marking by system of nominal classification only)?	1: present, 0: absent	0	Mehraliev (p.c. 2017)			
GB192	Is there a gender system where a noun's phonological properties are a factor in class assignment?	1: present, 0: absent	0	Shiraliev (1997:163)			
GB193	What is the order of adnominal property word and noun?	multistate 1: ANM - N; 2: N - ANM; 3: both; 0: they cannot be used attributively	1	Shiraliev (1971:226)			"yaχšï adam
[good man]
‘a good person’"
GB196	Is there a male/female distinction in 2nd person independent pronouns?	1: present, 0: absent	0	Shiraliev (1971:79)			
GB197	Is there a male/female distinction in 1st person independent pronouns?	1: present, 0: absent	0	Shiraliev (1971:79)			
GB198	Can an adnominal numeral agree with the noun in gender/noun class?	1: present, 0: absent	0	Shiraliev (1997:163)			
GB203	What is the order of the adnominal collective universal quantifier ('all') and the noun?	0: no UQ, 1: UQ-N, 2: N-UQ, 3: both	1	Shiraliev (1971:88-93)			bütün fählä-lär [all worker-PL] ‘all workers’
GB204	Do collective ('all') and distributive ('every') universal quantifiers differ in their forms or their syntactic positions?	1: present, 0: absent	0	Shiraliev (1971:88-93)			"bütün ‘all’
här ‘every’
bütün fählä-lär
[all worker-PL]
‘all workers’
här bir xalġ
[every one folk]
‘every folk’"
GB250	Can predicative possession be expressed with a transitive 'habeo' verb?	1: present, 0: absent	0	Mehraliev (p.c. 2017)			
GB252	Can predicative possession be expressed with an S-like possessum and a locative-coded possessor?	1: present, 0: absent	1	Mehraliev (p.c. 2017)			"män-dä pišik var
[1SG-LOC cat be]
‘I have a cat.’
män-dä kitab var
[1SG-LOC book be]
‘I have a book.’"
GB253	Can predicative possession be expressed with an S-like possessum and a dative-coded possessor?	1: present, 0: absent	0	Mehraliev (p.c. 2017)			
GB254	Can predicative possession be expressed with an S-like possessum and a possessor that is coded like an adnominal possessor?	1: present, 0: absent	1	Mehraliev (p.c. 2017)			"män-im at-ïm var
[1SG-POSS.1SG horse-POSS.1SG be]
‘I have a horse.’
män-im pišiy-ïm var
[1SG-POSS.1SG cat-POSS.1SG be]
‘I have a cat.’"
GB256	Can predicative possession be expressed with an S-like possessor and a possessum that is coded like a comitative argument?	1: present, 0: absent	0	Mehraliev (p.c. 2017)			
GB257	Can polar interrogation be marked by intonation only?	1: present, 0: absent	1	Shiraliev (1971:254-257); Shiraliev (1997:162)			
GB260	Can polar interrogation be indicated by a special word order?	1: present, 0: absent	0	Shiraliev (1971:254-257)			
GB262	Is there a clause-initial polar interrogative particle?	1: present, 0: absent	0	Shiraliev (1971:254-257)			
GB263	Is there a clause-final polar interrogative particle?	1: present, 0: absent	1	Shiraliev (1971:254-257)		mï/mi/mu/mü, ki, aχï, ha, bäs, mäkär	"bïča-ɣïn joχ-dur ki
[knife-2SG NEG-DUR Q]
‘Don’t you have a knife?’"
GB264	Is there a polar interrogative particle that most commonly occurs neither clause-initially nor clause-finally?	1: present, 0: absent	0	Shiraliev (1971:254-257)			
GB265	Is there a comparative construction that includes a form that elsewhere means 'surpass, exceed'?	1: present, 0: absent	0	Shiraliev (1971:47)			
GB266	Is there a comparative construction that employs a marker of the standard which elsewhere has a locational meaning?	1: present, 0: absent	1	Shiraliev (1971:47)			"bakї kirovabad-dan böyükiür
[Baku Kirovabad-ABL big]
‘Baku is bigger than Kirovabad.’"
GB270	Can comparatives be expressed using two conjoined clauses?	1: present, 0: absent	0	Shiraliev (1971:47)			
GB273	Is there a comparative construction with a standard marker that elsewhere has neither a locational meaning nor a 'surpass/exceed' meaning?	1: present, 0: absent	0	Shiraliev (1971:47)			
GB275	Is there a bound comparative degree marker on the property word in a comparative construction?	1: present, 0: absent	0	Shiraliev (1971:47)			
GB276	Is there a non-bound comparative degree marker modifying the property word in a comparative construction?	1: present, 0: absent	0	Shiraliev (1971:47)			"män-dän daha yaxšї bir insan-sїn
[1SG-ABL more good one person-2SG]
‘You are a better person than me.’"
GB285	Can polar interrogation be marked by a question particle and verbal morphology?	1: present, 0: absent	0	Shiraliev (1971:254-257)			
GB286	Can polar interrogation be indicated by overt verbal morphology only?	1: present, 0: absent	0	Shiraliev (1971:254-257)	the phonologically bound particle can attach to any part of speech	mï/mi/mu/mü	
GB291	Can polar interrogation be marked by tone?	1: present, 0: absent	0	Shiraliev (1971:254-257)			
GB296	Is there a phonologically or morphosyntactically definable class of ideophones that includes ideophones depicting imagery beyond sound?	1: present, 0: absent	0	Shiraliev (1971:1-407)	Not mentioned.		
GB297	Can polar interrogation be indicated by a V-not-V construction?	1: present, 0: absent	0	Shiraliev (1971:254-257)			
GB298	"Can standard negation be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	0	Shiraliev (1997:166)			
GB299	"Can standard negation be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	0	Shiraliev (1997:166)			
GB300	Does the verb for 'give' have suppletive verb forms?	1: present, 0: absent	0	Shiraliev (1971:1-407)	Not mentioned.		
GB301	Is there an inclusory construction?	1: present, 0: absent	1	Mehraliev (p.c. 2017)			"biz orxanla yemäk yemäyä gedirik
[1PL Orhan eat eat go]
‘Orhan and I are going to eat.’"
GB302	Is there a phonologically free passive marker ('particle' or 'auxiliary')?	1: present, 0: absent	0	Shiraliev (1971:1-407)			
GB303	Is there a phonologically free antipassive marker ('particle' or 'auxiliary')?	1: present, 0: absent	0	Shiraliev (1971:1-407)			
GB304	Can the agent be expressed overtly in a passive clause?	1: present, 0: absent	1	Shiraliev (1971:106)			
GB305	Is there a phonologically independent reflexive pronoun?	1: present, 0: absent	1	Shiraliev (1971:88)			
GB306	Is there a phonologically independent non-bipartite reciprocal pronoun?	1: present, 0: absent	0	Mehraliev (p.c. 2017)	it is bipartite	bir-birini/bir-birlärini	"onlar bir-birlärini ġucaġlayïrlar
[3PL one-another hug:PL]
‘They hug each other.’
onlar bir-birlärini döyürlär
[3PL one-another beat:PL]
‘They beat each other.’"
GB309	Are there multiple past or multiple future tenses, distinguishing distance from Time of Reference?	1: present, 0: absent	1	Shiraliev (1971:123-136); Shiraliev (1997:165)	they do not distinguish distance from Time of Reference		
GB312	Is there overt morphological marking on the verb dedicated to mood?	1: present, 0: absent	1	Shiraliev (1997:164-165)			
GB313	Are there special adnominal possessive pronouns that are not formed by an otherwise regular process?	1: present, 0: absent	0	Shiraliev (1971:49-51, 87); Shiraliev (1997:163-164)	genitive case of personal pronouns		
GB314	Can augmentative meaning be expressed productively by a shift of gender/noun class?	1: present, 0: absent	0	Shiraliev (1997:163)			
GB315	Can diminutive meaning be expressed productively by a shift of gender/noun class?	1: present, 0: absent	0	Shiraliev (1997:163)			
GB316	Is singular number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Shiraliev (1997:163)			
GB317	Is dual number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Shiraliev (1997:163)			
GB318	Is plural number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Shiraliev (1997:163)			
GB319	Is trial number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Shiraliev (1997:163)			
GB320	Is paucal number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Shiraliev (1997:163)			
GB321	Is there a large class of nouns whose gender/noun class is not phonologically or semantically predictable?	1: present, 0: absent	0	Shiraliev (1997:163)			
GB322	Is there grammatical marking of direct evidence (perceived with the senses)?	1: present, 0: absent	0	Shiraliev (1971:1-407)			
GB323	Is there grammatical marking of indirect evidence (hearsay, inference, etc.)?	1: present, 0: absent	0	Shiraliev (1971:1-407)			
GB324	Is there an interrogative verb for content interrogatives (who?, what?, etc.)?	1: present, 0: absent	0	Shiraliev (1971:254-257)	Not mentioned.		
GB325	Is there a count/mass distinction in interrogative quantifiers?	1: present, 0: absent	0	Shiraliev (1997:166)			"nečä ädäd
[how.many piece]
’How many pieces?’

nä qädär su
[how.much ? water]
‘how much water?’"
GB326	Do (nominal) content interrogatives normally or frequently occur in situ?	1: present, 0: absent	1	Shiraliev (1971:254-257)			
GB327	Can the relative clause follow the noun?	1: present, 0: absent	1	Shiraliev (1971:141)			
GB328	Can the relative clause precede the noun?	1: present, 0: absent	1	Shiraliev (1971:1-407)			"män ač-an gapї
[1SG open-PTCP door]
‘the door that I opened’"
GB329	Are there internally-headed relative clauses?	1: present, 0: absent	?	Shiraliev (1971:1-407)	Not mentioned.		
GB330	Are there correlative relative clauses?	1: present, 0: absent	?	Shiraliev (1971:1-407)	Not mentioned.		
GB331	Are there adjoined relative clauses?	1: present, 0: absent	?	Shiraliev (1971:1-407)			
GB333	Is there a decimal numeral system?	1: present, 0: absent	1	Shiraliev (1971:72)			
GB334	Is there synchronic evidence for any element of a quinary numeral system?	1: present, 0: absent	0	Shiraliev (1971:72)			
GB335	Is there synchronic evidence for any element of a vigesimal numeral system?	1: present, 0: absent	0	Shiraliev (1971:72)			
GB336	Is there a body-part tallying system?	1: present, 0: absent	0	Shiraliev (1971:72)			
GB400	Are all person categories neutralized in some voice, tense, aspect, mood and/or negation?	1: present, 0: absent	0	Shiraliev (1971:1-407)	Not mentioned.		
GB401	Is there a class of patient-labile verbs?	1: present, 0: absent	0	Mehraliev (p.c. 2017)			"men päncärä-ni qїr-d-їm
[1SG window-ACC break-PST-1SG]
päncärä qїr-їl-dї
[window break-ANTICAUS-PST]
‘The window broke.’"
GB402	Does the verb for 'see' have suppletive verb forms?	1: present, 0: absent	0	Shiraliev (1971:1-407)	Not mentioned.		
GB403	Does the verb for 'come' have suppletive verb forms?	1: present, 0: absent	0	Shiraliev (1971:1-407)	Not mentioned.		
GB408	Is there any accusative alignment of flagging?	1: present, 0: absent	1	Shiraliev (1971:44); Shiraliev (1997:163)			
GB409	Is there any ergative alignment of flagging?	1: present, 0: absent	0	Shiraliev (1971:1-407)	Not mentioned.		
GB410	Is there any neutral alignment of flagging?	1: present, 0: absent	1	Shiraliev (1971:44); Shiraliev (1997:163)			
GB415	Is there a politeness distinction in 2nd person forms?	1: present, 0: absent	0	Shiraliev (1971:79)			
GB421	Is there a preposed complementizer in complements of verbs of thinking and/or knowing?	1: present, 0: absent	?	Shiraliev (1971:1-407)			
GB422	Is there a postposed complementizer in complements of verbs of thinking and/or knowing?	1: present, 0: absent	?	Shiraliev (1971:1-407)			
GB430	Can adnominal possession be marked by a prefix on the possessor?	1: present, 0: absent	0	Shiraliev (1971:49-51); Shiraliev (1997:163-164)			
GB431	Can adnominal possession be marked by a prefix on the possessed noun?	1: present, 0: absent	0	Shiraliev (1971:49-51); Shiraliev (1997:163-164)			
GB432	Can adnominal possession be marked by a suffix on the possessor?	1: present, 0: absent	1	Shiraliev (1971:49-51); Shiraliev (1997:163-164)			
GB433	Can adnominal possession be marked by a suffix on the possessed noun?	1: present, 0: absent	1	Shiraliev (1971:49-51); Shiraliev (1997:163-164)			
GB519	"Can mood be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	0	Shiraliev (1997:164-165)			
GB520	"Can aspect be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	0	Shiraliev (1997:164)			
GB521	"Can tense be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	0	Shiraliev (1971:105-106); Shiraliev (1997:165)			
GB522	"Can the S or A argument be omitted from a pragmatically unmarked clause when the referent is inferrable from context (""pro-drop"" or ""null anaphora"")?"	1: present, 0: absent	1	Mehraliev (p.c. 2017)			"sän-i sevir-äm
[2SG-ACC love-1SG]
‘I love you.’
ġїz-ї öp-dü
[girl kiss-PST]
‘He kissed the girl.’"
TE003	Is there palatal vowel harmony?	1: present, 0: absent	1	Shiraliev (1971:27-28); Shiraliev (1997:162)			
TE004	Is there tongue root vowel harmony?	1: present, 0: absent	0	Shiraliev (1997:162)			
TE005	Is there an initial velar nasal?	1: present, 0: absent	0	Shiraliev (1997:161)			
TE006	Is there an initial r-?	1: present, 0: absent	0	Shiraliev (1971:26)	only in borrowings		
TE007	Are there initial consonant clusters in native words?	1: present, 0: absent	0	Shiraliev (1971:27); Shiraliev (1997:162)			
