Grambank ID	Feature	Possible Values	Value	Source	Comment	Detailed comment	Example
GB044	Is there productive morphological plural marking on nouns?	1: present, 0: absent	1	Yamada (2015:455-456)		-nta	"khwaci-nta
cookie-PL
'cookies among other things'"
GB046	Is there an associative plural marker for nouns?	1: present, 0: absent	1	Yamada (2015:455-456)		-nta	"tharu-nta
Tharu-PL
'Tharu and others’"
GB047	Is there a productive morphological pattern for deriving an action/state noun from a verb?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB048	Is there a productive morphological pattern for deriving an agent noun from a verb?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB049	Is there a productive morphological pattern for deriving an object noun from a verb?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB051	Is there a noun class/gender system where sex is a factor in class assignment?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB052	Is there a noun class/gender system where shape is a factor in class assignment?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB053	Is there a noun class/gender system where animacy is a factor in class assignment?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB054	Is there a noun class/gender system where plant status is a factor in class assignment?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB057	Are there numeral classifiers?	1: present, 0: absent	1	Yamada (2015:456)			
GB058	Are there possessive classifiers?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB059	Is the adnominal possessive construction different for alienable and inalienable nouns?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB065	What is the pragmatically unmarked order of adnominal possessor noun and possessed noun?	multistate 1:Possessor-Possessed; 2:Possessed-Possessor; 3: both	1	Yamada (2015:457, 469)			"baga nnani=ja
1SG.POSS clothes=TOP
'my clothes'"
GB068	Do core adjectives (defined semantically as property concepts such as value, shape, age, dimension) act like verbs in predicative position?	1: present, 0: absent	1	Yamada (2015:454, 463)			
GB069	Do core adjectives (defined semantically as property concepts; value, shape, age, dimension) used attributively require the same morphological treatment as verbs?	1: present, 0: absent	1	Yamada (2015:465)	"""Property-concept modification (e.g. ‘beautiful person’) is encoded by the adnominal clause construction with a stative verb predicate (e.g. ‘a person (who) is beautiful’). The stative verb must in this case be a participial form, like ordinary verbs in adnominal clauses."""		"khanu ttu=ka mabin abja-ta-ru ttu
DIST person=CMP more beautiful-PST-PTCP person
‘the person who was more beautiful than that person’"
GB070	Are there morphological cases for non-pronominal core arguments (i.e. S/A/P)?	1: present, 0: absent	1	Yamada (2015:454, 456-457)			
GB071	Are there morphological cases for pronominal core arguments (i.e. S/A/P)?	1: present, 0: absent	1	Yamada (2015:454, 456-457)			
GB072	Are there morphological cases for oblique non-pronominal NPs (i.e. not S/A/P)?	1: present, 0: absent	1	Yamada (2015:454, 456-457)			
GB073	Are there morphological cases for oblique independent personal pronouns (i.e. not S/A/P)?	1: present, 0: absent	1	Yamada (2015:454, 456-457)			
GB074	Are there prepositions?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB075	Are there postpositions?	1: present, 0: absent	1	Yamada (2015:465)			
GB079	Do verbs have prefixes/proclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB080	Do verbs have suffixes/enclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?	1: present, 0: absent	1	Yamada (2015:449-476)			
GB081	Is there productive infixation in verbs?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB082	Is there overt morphological marking of present tense on verbs?	1: present, 0: absent	1	Yamada (2015:458, 470)		-u-	
GB083	Is there overt morphological marking on the verb dedicated to past tense?	1: present, 0: absent	1	Yamada (2015:458, 470)		-(i)ta-	nnu=ja Tharu=ŋa uta khi-ta-n=do. yesterday=TOP Taro=NOM song do-PST-IND=SFP ‘Taro sang a song yesterday.’ 
GB084	Is there overt morphological marking on the verb dedicated to future tense?	1: present, 0: absent	0	Yamada (2015:458, 470)			
GB086	Is a morphological distinction between perfective and imperfective aspect available on verbs?	1: present, 0: absent	1	Yamada (2015:470-471)			"khica tharu=nki thuras-ja-n. just.now Tharu=DIR give-PERF-IND 
‘(I) just have given (it) to Tharu.’ "
GB089	Can the S argument be indexed by a suffix/enclitic on the verb in the simple main clause?	1: present, 0: absent	0	Yamada (2015:464)			"agami=ŋa maasiku bu-n
child=NOM lot exist-IND ‘There are lots of children.’"
GB090	Can the S argument be indexed by a prefix/proclitic on the verb in the simple main clause?	1: present, 0: absent	0	Yamada (2015:464)			"agami=ŋa maasiku bu-n
child=NOM lot exist-IND ‘There are lots of children.’"
GB091	Can the A argument be indexed by a suffix/enclitic on the verb in the simple main clause?	1: present, 0: absent	0	Yamada (2015:464, 473)			"[agami=ŋa]S [min]P num-u-n
child=NOM water drink-PRES-IND
‘A child drinks water.’ 
tharu=ŋa i maga-ta-n
Tharu=NOM rice cook-PST-IND 
‘Tharu cooked rice.’ "
GB092	Can the A argument be indexed by a prefix/proclitic on the verb in the simple main clause?	1: present, 0: absent	0	Yamada (2015:464, 473)			"[agami=ŋa]S [min]P num-u-n
child=NOM water drink-PRES-IND
‘A child drinks water.’ 
tharu=ŋa i maga-ta-n
Tharu=NOM rice cook-PST-IND 
‘Tharu cooked rice.’ "
GB093	Can the P argument be indexed by a suffix/enclitic on the verb in the simple main clause?	1: present, 0: absent	0	Yamada (2015:464, 473)			"[agami=ŋa]S [min]P num-u-n
child=NOM water drink-PRES-IND
‘A child drinks water.’ 
tharu=ŋa i maga-ta-n
Tharu=NOM rice cook-PST-IND 
‘Tharu cooked rice.’ "
GB094	Can the P argument be indexed by a prefix/proclitic on the verb in the simple main clause?	1: present, 0: absent	0	Yamada (2015:464, 473)			"[agami=ŋa]S [min]P num-u-n
child=NOM water drink-PRES-IND
‘A child drinks water.’ 
tharu=ŋa i maga-ta-n
Tharu=NOM rice cook-PST-IND 
‘Tharu cooked rice.’ "
GB095	Are variations in marking strategies of core participants based on TAM distinctions?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB096	Are variations in marking strategies of core participants based on verb classes?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB098	Are variations in marking strategies of core participants based on person distinctions?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB099	Can verb stems alter according to the person of a core participant?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB103	Is there a benefactive applicative marker on the verb (including indexing)?	1: present, 0: absent	0	Yamada (2015:474)	it is a free-standing element		"tharu=ŋa anu=nki thuru kh-i thura-ta-n
Tharu=NOM 1SG=DIR lamp do-MED BEN-PST-IND
‘Tharu turned on the lamp for me.’"
GB104	Is there an instrumental applicative marker on the verb (including indexing)?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB105	Can the recipient in a ditransitive construction be marked like the monotransitive patient?	1: present, 0: absent	0	Yamada (2015:457)			
GB107	Can standard negation be marked by an affix, clitic or modification of the verb?	1: present, 0: absent	1	Yamada (2015:458)		-anu-	
GB108	Is there directional or locative morphological marking on verbs?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB109	Is there verb suppletion for participant number?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB110	Is there verb suppletion for tense or aspect?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB111	Are there conjugation classes?	1: present, 0: absent	1	Yamada (2015:458-460)			
GB113	Are there verbal affixes or clitics that turn intransitive verbs into transitive ones?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB114	Is there a phonologically bound reflexive marker on the verb?	1: present, 0: absent	0	Yamada (2015:475)			
GB115	Is there a phonologically bound reciprocal marker on the verb?	1: present, 0: absent	0	Yamada (2015:475)			
GB116	Do verbs classify the shape, size or consistency of absolutive arguments by means of incorporated nouns, verbal affixes or suppletive verb stems?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB117	Is there a copula for predicate nominals?	1: present, 0: absent	1	Yamada (2015:466)	apart from non-focalized present indicative nominal predicates		khari=ja dunan-ttu=du a-ru/*Ø. DIST=TOP Yonaguni-person=FOC COP-PTCP/*Ø ‘(S)he is a Yonaguni islander.’ 
GB118	Are there serial verb constructions?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB119	"Can mood be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Yamada (2015:462, 472-473)		"potential: ccun
desiderative: busan"	
GB120	"Can aspect be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Yamada (2015:462, 470)		IPFV bu-	
GB121	"Can tense be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	0	Yamada (2015:458, 470)			
GB122	Is verb compounding a regular process?	1: present, 0: absent	1	Yamada (2015:463-464)			
GB123	Are there verb-adjunct (aka light-verb) constructions?	1: present, 0: absent	1	Yamada (2015:476)			"asa=ŋa uta kh-i war-u-n
grandfather=NOM song do-MED HON-PRES-IND
‘The grandfather is singing a song.’ "
GB124	Is incorporation of nouns into verbs a productive intransitivizing process?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB126	Is there an existential verb?	1: present, 0: absent	1	Yamada (2015:455, 464, 467)		"bun for animates
an for inanimates"	"inu=ŋa maasiku bu-n
dog=NOM lot be-IND
‘There are a lot of dogs.’ 
agami=ŋa maasiku bu-n
child=NOM lot exist-IND
‘There are lots of children.’  
"
GB127	Are different posture verbs used obligatorily depending on an inanimate locatum's shape or position (e.g. 'to lie' vs. 'to stand')?	1: present, 0: absent	0	Yamada (2015:455, 464, 467)			
GB129	Is there a notably small number, i.e. about 100 or less, of verb roots in the language?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB130	What is the pragmatically unmarked order of S and V in intransitive clauses?	multistate 1: SV; 2: VS; 3: both	1	Yamada (2015:464)			
GB131	Is a pragmatically unmarked constituent order verb-initial for transitive clauses?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB132	Is a pragmatically unmarked constituent order verb-medial for transitive clauses?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB133	Is a pragmatically unmarked constituent order verb-final for transitive clauses?	1: present, 0: absent	1	Yamada (2015:467, 472-473)			"tharu=ŋa i maga-ta-n. Tharu=NOM rice cook-PST-IND 
‘Tharu cooked rice.’ 
nai=gara i hu-n=do
now=ABL rice eat-IND=SFP
‘I’m going to eat now.’ 
khanu ttu=ŋa santi tti-cu-n. DIST person=NOM sanshin play-MED-ABIL-IND
‘That person can play the sanshin.’ 
[agami=ŋa]S [min]P num-u-n
child=NOM water drink-PRES-IND
‘A child drinks water.’ "
GB134	Is the order of constituents the same in main and subordinate clauses?	1: present, 0: absent	1	Yamada (2015:466-467)			
GB135	Do clausal objects usually occur in the same position as nominal objects?	1: present, 0: absent	1	Yamada (2015:467)			"[anu=du nn-anu khatarai khir-iba]=ndi umu-i
1SG=FOC look-NEG.PTCP pretention do-CIRC=QT think-MED
‘(The woman) thought, “(They) pretend not to see me, so. . .”, and. . .’"
GB136	Is the order of core argument (i.e. S/A/P) constituents fixed?	1: present, 0: absent	0	Yamada (2015:464)			
GB137	Can standard negation be marked clause-finally?	1: present, 0: absent	1	Yamada (2015:458)	negation is marked on the verb, which appears to be clause-final		
GB138	Can standard negation be marked clause-initially?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB139	Is there a difference between imperative (prohibitive) and declarative negation constructions?	1: present, 0: absent	1	Yamada (2015:458, 469-470)		"declarative: -anu-
prohibitive: -(u)nna"	"da=nki hi-nna
house=DIR go-PROH
‘Do not go home.’ 
mata nni ccaŋir-anu-nki=du bu-ru-na? again rice wash-NEG-SEQ=FOC IPF-PTCP-YNQ ‘Are (you) not washing the rice again?’ "
GB140	Is verbal predication marked by the same negator as all of the following types of predication: locational, existential and nominal?	1: present, 0: absent	1	Yamada (2015:466, 469-471)	"""The existential verb an have a special sup- pletive negative form minun (25a), which is also used with stative verbs and to negate the perfect aspect […] The negation of the perfect is marked by the special negative form minun follow- ing the medial form of the verb, which constitutes further evidence that the perfect etymologically comes from the medial form of the verb followed by the existential verb an.”"	"verbal: -anu-, minun (perfect)
nominal: -anu-, minun"	"khari=ja dunan-ttu=ja ar-anu-n/*Ø. DIST=TOP Yonaguni-person=TOP COP-NEG-IND/*Ø ‘(S)he is not a Yonaguni person.’ 
khumi=ja baga nnani=ja {minu-n, *ar-anu-n}. here.LOC=TOP 1.GEN clothes=TOP {exist.NEG-IND, *COP-NEG-IND} ‘My clothes are not here.’ 
khu=ja baga nnani=ja {*minu-n, ar-anu-n}. PROX=TOP 1.GEN clothes=TOP {*exist.NEG-IND, COP-NEG-IND} ‘These are not my clothes.’ 
madi Tharu=nki thuras-i minu-n. yet Taro=DIR give-MED IPF.NEG-IND ‘(I) have not given (it) to Taro yet.’"
GB146	Is there a morpho-syntactic distinction between predicates expressing controlled versus uncontrolled events or states?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB147	Is there a morphological passive marked on the lexical verb?	1: present, 0: absent	1	Yamada (2015:458, 462)		-arir-	"khunu ujantu=ŋa maju=ni h-ari-ta-n. PROX mouse=NOM cat=LOC eat-PASS-PST-IND
‘This mouse was eaten by the cat.’ "
GB148	Is there a morphological antipassive marked on the lexical verb?	1: present, 0: absent	0	Yamada (2015:458)			
GB149	Is there a morphologically marked inverse on verbs?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB150	Is there clause chaining?	1: present, 0: absent	1	Yamada (2015:461)			
GB151	"Is there an overt verb marker dedicated to signalling coreference or noncoreference between the subject of one clause and an argument of an adjacent clause (""switch reference"")?"	1: present, 0: absent	0	Yamada (2015:449-476)			
GB152	Is there a morphologically marked distinction between simultaneous and sequential clauses?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB155	Are causatives formed by affixes or clitics on verbs?	1: present, 0: absent	1	Yamada (2015:458, 462, 473-474)		-amir-	"agami=ŋa nma=nki min num-amir-u-n
child=NOM horse=DIR water drink-CAUS-PRES-IND
‘A child makes a horse drink water.’
a=ŋa tharu=nki i mag-ami-ta-n
1SG=NOM Tharu=DIR rice cook-CAUS-PST-IND
‘I made Tharu cook rice.’"
GB156	Is there a causative construction involving an element that is unmistakably grammaticalized from a verb for 'to say'?	1: present, 0: absent	0	Yamada (2015:458, 462, 473-474)			
GB158	Are verbs reduplicated?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB159	Are nouns reduplicated?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB160	Are elements apart from verbs or nouns reduplicated?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB165	Is there productive morphological trial marking on nouns?	1: present, 0: absent	0	Yamada (2015:455-456)			
GB166	Is there productive morphological paucal marking on nouns?	1: present, 0: absent	0	Yamada (2015:455-456)			
GB167	Is there a logophoric pronoun?	1: present, 0: absent	0	Yamada (2015:456)			
GB170	Can an adnominal property word agree with the noun in gender/noun class?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB171	Can an adnominal demonstrative agree with the noun in gender/noun class?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB172	Can an article agree with the noun in gender/noun class?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB177	Can the verb carry a marker of animacy of argument, unrelated to any gender/noun class of the argument visible in the NP domain?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB184	Can an adnominal property word agree with the noun in number?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB185	Can an adnominal demonstrative agree with the noun in number?	1: present, 0: absent	?	Yamada (2015:449-476)	Probably not, not mentioned.		
GB186	Can an article agree with the noun in number?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB187	Is there any productive diminutive marking on the noun (exclude marking by system of nominal classification only)?	1: present, 0: absent	1	Yamada (2015:455)		-ti	"agami-ti
child-DIM
‘small child'
inu-ti
inu-ti
dog-DIM
'puppy'"
GB188	Is there any productive augmentative marking on the noun (exclude marking by system of nominal classification only)?	1: present, 0: absent	1	Yamada (2015:455)		ubu-	"ubu-ici
AUG-stone
‘big stone'"
GB192	Is there a gender system where a noun's phonological properties are a factor in class assignment?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB193	What is the order of adnominal property word and noun?	multistate 1: ANM - N; 2: N - ANM; 3: both; 0: they cannot be used attributively	1	Yamada (2015:464)			
GB196	Is there a male/female distinction in 2nd person independent pronouns?	1: present, 0: absent	0	Yamada (2015:456)			
GB197	Is there a male/female distinction in 1st person independent pronouns?	1: present, 0: absent	0	Yamada (2015:456)			
GB198	Can an adnominal numeral agree with the noun in gender/noun class?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB203	What is the order of the adnominal collective universal quantifier ('all') and the noun?	0: no UQ, 1: UQ-N, 2: N-UQ, 3: both	?	Yamada (2015:451)	Not mentioned.		buru 'all'
GB204	Do collective ('all') and distributive ('every') universal quantifiers differ in their forms or their syntactic positions?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB250	Can predicative possession be expressed with a transitive 'habeo' verb?	1: present, 0: absent	0	Yamada (2015:468)			
GB252	Can predicative possession be expressed with an S-like possessum and a locative-coded possessor?	1: present, 0: absent	1	Yamada (2015:468)			"khanu ttu=ni agami maasiku {bu, *a}-n=do. DIST person=LOC child many exist-IND=SFP ‘That person has many children.’ (Literally ‘Many children exist in that person.’) 
khanu ttu=ni din maasiku {*bu, a}-n=do. DIST person=LOC money many exist-IND=SFP ‘That person has a lot of money.’ (Literally ‘A lot of money exists in that person.’) 
"
GB253	Can predicative possession be expressed with an S-like possessum and a dative-coded possessor?	1: present, 0: absent	0	Yamada (2015:468)			
GB254	Can predicative possession be expressed with an S-like possessum and a possessor that is coded like an adnominal possessor?	1: present, 0: absent	0	Yamada (2015:468)			
GB256	Can predicative possession be expressed with an S-like possessor and a possessum that is coded like a comitative argument?	1: present, 0: absent	0	Yamada (2015:468)			
GB257	Can polar interrogation be marked by intonation only?	1: present, 0: absent	0	Yamada (2015:468)			
GB260	Can polar interrogation be indicated by a special word order?	1: present, 0: absent	0	Yamada (2015:468)			
GB262	Is there a clause-initial polar interrogative particle?	1: present, 0: absent	0	Yamada (2015:468)			
GB263	Is there a clause-final polar interrogative particle?	1: present, 0: absent	1	Yamada (2015:468)			"khuruma mut-i bu=na
car hold-MED IPF=YNQ
‘Do (you) have a car?’ "
GB264	Is there a polar interrogative particle that most commonly occurs neither clause-initially nor clause-finally?	1: present, 0: absent	0	Yamada (2015:468)			
GB265	Is there a comparative construction that includes a form that elsewhere means 'surpass, exceed'?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB266	Is there a comparative construction that employs a marker of the standard which elsewhere has a locational meaning?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB270	Can comparatives be expressed using two conjoined clauses?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB273	Is there a comparative construction with a standard marker that elsewhere has neither a locational meaning nor a 'surpass/exceed' meaning?	1: present, 0: absent	1	Yamada (2015:457)	compative case	-ka	
GB275	Is there a bound comparative degree marker on the property word in a comparative construction?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB276	Is there a non-bound comparative degree marker modifying the property word in a comparative construction?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB285	Can polar interrogation be marked by a question particle and verbal morphology?	1: present, 0: absent	0	Yamada (2015:468)			
GB286	Can polar interrogation be indicated by overt verbal morphology only?	1: present, 0: absent	0	Yamada (2015:468)			
GB291	Can polar interrogation be marked by tone?	1: present, 0: absent	0	Yamada (2015:468)			
GB296	Is there a phonologically or morphosyntactically definable class of ideophones that includes ideophones depicting imagery beyond sound?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB297	Can polar interrogation be indicated by a V-not-V construction?	1: present, 0: absent	0	Yamada (2015:468)		"polar: -na
content: -nga"	"su=ja tha=ŋa waru=nga? today=TOP who=NOM be.HON=WHQ ‘Who is (here/there) today?’ 
khuruma mut-i bu=na
car hold-MED IPF=YNQ
‘Do (you) have a car?’ "
GB298	"Can standard negation be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Yamada (2015:466, 469-471)			
GB299	"Can standard negation be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	0	Yamada (2015:466, 469-471)			
GB300	Does the verb for 'give' have suppletive verb forms?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB301	Is there an inclusory construction?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB302	Is there a phonologically free passive marker ('particle' or 'auxiliary')?	1: present, 0: absent	0	Yamada (2015:458)			
GB303	Is there a phonologically free antipassive marker ('particle' or 'auxiliary')?	1: present, 0: absent	0	Yamada (2015:458)			
GB304	Can the agent be expressed overtly in a passive clause?	1: present, 0: absent	1	Yamada (2015:457, 474)			"khunu ujantu=ŋa maju=ni h-ari-ta-n. PROX mouse=NOM cat=LOC eat-PASS-PST-IND
‘This mouse was eaten by the cat.’ "
GB305	Is there a phonologically independent reflexive pronoun?	1: present, 0: absent	1	Yamada (2015:456)		sa, du	"tharu=ŋa {sa, du} khaŋan=ki ucus-iti nni-ta-n
Tharu=NOM REFL mirror=DIR reflect-SEQ see-PST-IND
‘Tharu reflected himself in a mirror and saw (himself).’ "
GB306	Is there a phonologically independent non-bipartite reciprocal pronoun?	1: present, 0: absent	0	Yamada (2015:456)	Not mentioned.		
GB309	Are there multiple past or multiple future tenses, distinguishing distance from Time of Reference?	1: present, 0: absent	0	Yamada (2015:458, 470)			
GB312	Is there overt morphological marking on the verb dedicated to mood?	1: present, 0: absent	1	Yamada (2015:458, 471)		"IMP: -i-
hortative: -(i)ndangi"	"ajami-habiru nn-iti=gara khais-i h-indangi. mark-butterfly see-SEQ=ABL return-MED go-HOR ‘Let’s go back after watching Ayamihabiru butterflies.’ 
khanu ttu=ŋa santi tti-cu-n DIST person=NOM sanshin play-MED-ABIL-IND
‘That person can play the sanshin.’ "
GB313	Are there special adnominal possessive pronouns that are not formed by an otherwise regular process?	1: present, 0: absent	0	Yamada (2015:456)			
GB314	Can augmentative meaning be expressed productively by a shift of gender/noun class?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB315	Can diminutive meaning be expressed productively by a shift of gender/noun class?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB316	Is singular number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Yamada (2015:455-456)			
GB317	Is dual number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Yamada (2015:455-456)			
GB318	Is plural number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Yamada (2015:455-456)			
GB319	Is trial number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Yamada (2015:455-456)			
GB320	Is paucal number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Yamada (2015:455-456)			
GB321	Is there a large class of nouns whose gender/noun class is not phonologically or semantically predictable?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB322	Is there grammatical marking of direct evidence (perceived with the senses)?	1: present, 0: absent	1	Yamada (2015:472)			khanu khi dagati thur-indangi=du ar-u. DIST tree eventually fall-INFER=FOC COP-PTCP (Looking at the root coming out of the ground) ‘That tree will fall(, I infer).’ 
GB323	Is there grammatical marking of indirect evidence (hearsay, inference, etc.)?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB324	Is there an interrogative verb for content interrogatives (who?, what?, etc.)?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB325	Is there a count/mass distinction in interrogative quantifiers?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB326	Do (nominal) content interrogatives normally or frequently occur in situ?	1: present, 0: absent	1	Yamada (2015:464, 469)			"su=ja tha=ŋa waru=nga? today=TOP who=NOM be.HON=WHQ ‘Who is (here/there) today?’ 
nda=ja tharu=nki nu(=ba) thura=nga? 2SG=TOP Tharu=DIR what(=ba) give=WHQ ‘What will you give to Taro?’"
GB327	Can the relative clause follow the noun?	1: present, 0: absent	0	Yamada (2015:465, 467)			"[[[isu=ni ntu-i bu-ru]MODIF [agami]HEAD]NP=ŋa]EXT NP nai that-u-n.
chair=LOC sit-MED-IPF-PTCP child=NOM now now stand-PRES-IND ‘The child who is sitting on a chair will now stand up.’ 
[khami bu-ru]ADV CL nma
there.LOC exist-PTCP horse
‘The horse (that) is (standing) there’ "
GB328	Can the relative clause precede the noun?	1: present, 0: absent	1	Yamada (2015:465)			
GB329	Are there internally-headed relative clauses?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB330	Are there correlative relative clauses?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB331	Are there adjoined relative clauses?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB333	Is there a decimal numeral system?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB334	Is there synchronic evidence for any element of a quinary numeral system?	1: present, 0: absent	0	Yamada (2015:456)			
GB335	Is there synchronic evidence for any element of a vigesimal numeral system?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB336	Is there a body-part tallying system?	1: present, 0: absent	0	Yamada (2015:456)			
GB400	Are all person categories neutralized in some voice, tense, aspect, mood and/or negation?	1: present, 0: absent	0	Yamada (2015:449-476)			
GB401	Is there a class of patient-labile verbs?	1: present, 0: absent	1	Yamada (2015:475)	no person marking		
GB402	Does the verb for 'see' have suppletive verb forms?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
GB403	Does the verb for 'come' have suppletive verb forms?	1: present, 0: absent	?	Yamada (2015:449-476)	Not mentioned.		
