Grambank ID	Feature	Possible Values	Value	Source	Comment	Detailed comment	Example
GB041	Are there several nouns (more than three) which are suppletive for number?	1: present, 0: absent	1	"Janhunen (2003:89); Janhunen (2005:34)"			
GB042	Is there productive overt morphological singular marking on nouns?	1: present, 0: absent	0	Janhunen (2005:33-34)			
GB043	Is there productive morphological dual marking on nouns?	1: present, 0: absent	0	Janhunen (2005:33-34)			
GB044	Is there productive morphological plural marking on nouns?	1: present, 0: absent	0	Janhunen (2005:33-34)	Not productive.		
GB046	Is there an associative plural marker for nouns?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB047	Is there a productive morphological pattern for deriving an action/state noun from a verb?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB048	Is there a productive morphological pattern for deriving an agent noun from a verb?	1: present, 0: absent	1	"Janhunen (2003:95); Janhunen (2005:40)"			
GB049	Is there a productive morphological pattern for deriving an object noun from a verb?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB051	Is there a noun class/gender system where sex is a factor in class assignment?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB052	Is there a noun class/gender system where shape is a factor in class assignment?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB053	Is there a noun class/gender system where animacy is a factor in class assignment?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB054	Is there a noun class/gender system where plant status is a factor in class assignment?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB057	Are there numeral classifiers?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB058	Are there possessive classifiers?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB059	Is the adnominal possessive construction different for alienable and inalienable nouns?	1: present, 0: absent	0	Janhunen (2003:93)			
GB065	What is the pragmatically unmarked order of adnominal possessor noun and possessed noun?	"multistate 1:Possessor-Possessed; 2:Possessed-Possessor; 3: both"	3	"Janhunen (2005:38); Janhunen (2003:93)"			
GB068	Do core adjectives (defined semantically as property concepts such as value, shape, age, dimension) act like verbs in predicative position?	1: present, 0: absent	0	Janhunen (2003:90)			
GB069	"Do core adjectives (defined semantically as property concepts; value, shape, age, dimension) used attributively require the same morphological treatment as verbs?"	1: present, 0: absent	0	Janhunen (2003:90)			
GB070	Are there morphological cases for non-pronominal core arguments (i.e. S/A/P)?	1: present, 0: absent	1	Janhunen (2005:34)			
GB071	Are there morphological cases for pronominal core arguments (i.e. S/A/P)?	1: present, 0: absent	1	Janhunen (2005:34)			
GB072	Are there morphological cases for oblique non-pronominal NPs (i.e. not S/A/P)?	1: present, 0: absent	1	Janhunen (2005:34)			
GB073	Are there morphological cases for oblique independent personal pronouns (i.e. not S/A/P)?	1: present, 0: absent	1	Janhunen (2005:34)			
GB074	Are there prepositions?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB075	Are there postpositions?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB079	Do verbs have prefixes/proclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB080	Do verbs have suffixes/enclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?	1: present, 0: absent	1	Janhunen (2005:31)			
GB081	Is there productive infixation in verbs?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB082	Is there overt morphological marking of present tense on verbs?	1: present, 0: absent	1	Janhunen (2003:95)			
GB083	Is there overt morphological marking on the verb dedicated to past tense?	1: present, 0: absent	1	Janhunen (2003:94-95)			
GB084	Is there overt morphological marking on the verb dedicated to future tense?	1: present, 0: absent	0	Janhunen (2003:95)			
GB086	Is a morphological distinction between perfective and imperfective aspect available on verbs?	1: present, 0: absent	1	Janhunen (2005:39-40, 42)			
GB089	Can the S argument be indexed by a suffix/enclitic on the verb in the simple main clause?	1: present, 0: absent	1	Janhunen (2005:43)			
GB090	Can the S argument be indexed by a prefix/proclitic on the verb in the simple main clause?	1: present, 0: absent	0	Janhunen (2005:43)			
GB091	Can the A argument be indexed by a suffix/enclitic on the verb in the simple main clause?	1: present, 0: absent	1	Janhunen (2005:43)			
GB092	Can the A argument be indexed by a prefix/proclitic on the verb in the simple main clause?	1: present, 0: absent	0	Janhunen (2005:43)			
GB093	Can the P argument be indexed by a suffix/enclitic on the verb in the simple main clause?	1: present, 0: absent	0	Janhunen (2005:43)			
GB094	Can the P argument be indexed by a prefix/proclitic on the verb in the simple main clause?	1: present, 0: absent	0	Janhunen (2005:43)			
GB095	Are variations in marking strategies of core participants based on TAM distinctions?	1: present, 0: absent	0	Janhunen (2003:95)			
GB096	Are variations in marking strategies of core participants based on verb classes?	1: present, 0: absent	0	Janhunen (2003:95)			
GB098	Are variations in marking strategies of core participants based on person distinctions?	1: present, 0: absent	0	Janhunen (2003:95)			
GB099	Can verb stems alter according to the person of a core participant?	1: present, 0: absent	0	Janhunen (2003:83-99)	Not mentioned.		
GB103	Is there a benefactive applicative marker on the verb (including indexing)?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB104	Is there an instrumental applicative marker on the verb (including indexing)?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB105	Can the recipient in a ditransitive construction be marked like the monotransitive patient?	1: present, 0: absent	0	Janhunen (2003:89)			
GB107	Can standard negation be marked by an affix, clitic or modification of the verb?	1: present, 0: absent	?	"Janhunen (2003:98); Janhunen (2005:43-44)"	The status of the marker is not clear, but it definitely has some suffixal properties: “The morphophonological variation between -ugui and -gui suggests that it may be a question of a suffix, though at least the full shape -ugui might also be analysed as a clitic (=ugui). From the point of view of morpheme order it is important to note that the endings of the predicative personal conjugation always follow -(u)gui”		
GB108	Is there directional or locative morphological marking on verbs?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB109	Is there verb suppletion for participant number?	1: present, 0: absent	0	Janhunen (2003:83-99)	Not mentioned.		
GB110	Is there verb suppletion for tense or aspect?	1: present, 0: absent	0	Janhunen (2003:83-99)	Not mentioned.		
GB111	Are there conjugation classes?	1: present, 0: absent	0	Janhunen (2003:83-99)	No irregularities mentioned.		
GB113	Are there verbal affixes or clitics that turn intransitive verbs into transitive ones?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB114	Is there a phonologically bound reflexive marker on the verb?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB115	Is there a phonologically bound reciprocal marker on the verb?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB116	Do verbs classify the shape, size or consistency of absolutive arguments by means of incorporated nouns, verbal affixes or suppletive verb stems?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB117	Is there a copula for predicate nominals?	1: present, 0: absent	0	Janhunen (2003:96)			
GB118	Are there serial verb constructions?	1: present, 0: absent	1	Janhunen (2005:41)			
GB119	"Can mood be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Janhunen (2005:44)			
GB120	"Can aspect be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Janhunen (2003:95)	“For all verbal categories, a periphrastic progressive construction can be formed by using the imperfective converb followed by the required form of the auxiliary bai- ‘to be’.”		
GB121	"Can tense be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Janhunen (2003:95)	“For all verbal categories, a periphrastic progressive construction can be formed by using the imperfective converb followed by the required form of the auxiliary bai- ‘to be’.”		
GB122	Is verb compounding a regular process?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB123	Are there verb-adjunct (aka light-verb) constructions?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB124	Is incorporation of nouns into verbs a productive intransitivizing process?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB126	Is there an existential verb?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB127	Are different posture verbs used obligatorily depending on an inanimate locatum's shape or position (e.g. 'to lie' vs. 'to stand')?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB129	Is there a notably small number, i.e. about 100 or less, of verb roots in the language?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB130	What is the pragmatically unmarked order of S and V in intransitive clauses?	"multistate 1: SV; 2: VS; 3: both"	1	"Janhunen (2003:97); Janhunen (2005:55-58)"			
GB131	Is a pragmatically unmarked constituent order verb-initial for transitive clauses?	1: present, 0: absent	0	"Janhunen (2003:97); Janhunen (2005:55-58)"			
GB132	Is a pragmatically unmarked constituent order verb-medial for transitive clauses?	1: present, 0: absent	0	"Janhunen (2003:97); Janhunen (2005:55-58)"			
GB133	Is a pragmatically unmarked constituent order verb-final for transitive clauses?	1: present, 0: absent	1	"Janhunen (2003:97); Janhunen (2005:55-58)"			
GB134	Is the order of constituents the same in main and subordinate clauses?	1: present, 0: absent	1	Janhunen (2003:94-97)	No deviations mentioned.		
GB135	Do clausal objects usually occur in the same position as nominal objects?	1: present, 0: absent	?	Janhunen (2003:97)	Not mentioned.		
GB136	Is the order of core argument (i.e. S/A/P) constituents fixed?	1: present, 0: absent	?	Janhunen (2003:97)	Not mentioned.		
GB137	Can standard negation be marked clause-finally?	1: present, 0: absent	1	"Janhunen (2003:98); Janhunen (2005:43-44)"			
GB138	Can standard negation be marked clause-initially?	1: present, 0: absent	0	"Janhunen (2003:98); Janhunen (2005:43-44)"			
GB139	Is there a difference between imperative (prohibitive) and declarative negation constructions?	1: present, 0: absent	1	"Janhunen (2003:98); Janhunen (2005:43-44)"			
GB140	Is verbal predication marked by the same negator as all of the following types of predication: locational, existential and nominal?	1: present, 0: absent	0	"Janhunen (2003:98); Janhunen (2005:43-44)"			
GB146	Is there a morpho-syntactic distinction between predicates expressing controlled versus uncontrolled events or states?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB147	Is there a morphological passive marked on the lexical verb?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB148	Is there a morphological antipassive marked on the lexical verb?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB149	Is there a morphologically marked inverse on verbs?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB150	Is there clause chaining?	1: present, 0: absent	1	Janhunen (2003:94)			
GB151	"Is there an overt verb marker dedicated to signalling coreference or noncoreference between the subject of one clause and an argument of an adjacent clause (""switch reference"")?"	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB152	Is there a morphologically marked distinction between simultaneous and sequential clauses?	1: present, 0: absent	1	Janhunen (2005:41)			
GB155	Are causatives formed by affixes or clitics on verbs?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB156	Is there a causative construction involving an element that is unmistakably grammaticalized from a verb for 'to say'?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB158	Are verbs reduplicated?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB159	Are nouns reduplicated?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB160	Are elements apart from verbs or nouns reduplicated?	1: present, 0: absent	?	Janhunen (2003:83-99)			
GB165	Is there productive morphological trial marking on nouns?	1: present, 0: absent	0	Janhunen (2005:33-34)			
GB166	Is there productive morphological paucal marking on nouns?	1: present, 0: absent	0	Janhunen (2005:33-34)			
GB167	Is there a logophoric pronoun?	1: present, 0: absent	0	Janhunen (2005:37-38)			
GB170	Can an adnominal property word agree with the noun in gender/noun class?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB171	Can an adnominal demonstrative agree with the noun in gender/noun class?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB172	Can an article agree with the noun in gender/noun class?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB177	Can the verb carry a marker of animacy of argument, unrelated to any gender/noun class of the argument visible in the NP domain?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB184	Can an adnominal property word agree with the noun in number?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB185	Can an adnominal demonstrative agree with the noun in number?	1: present, 0: absent	?	Janhunen (2003:92)	Not mentioned.		
GB186	Can an article agree with the noun in number?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB187	Is there any productive diminutive marking on the noun (exclude marking by system of nominal classification only)?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB188	Is there any productive augmentative marking on the noun (exclude marking by system of nominal classification only)?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB192	Is there a gender system where a noun's phonological properties are a factor in class assignment?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB193	What is the order of adnominal property word and noun?	"multistate 1: ANM - N; 2: N - ANM; 3: both; 0: they cannot be used attributively"	1	Janhunen (2003:90, 97)			
GB196	Is there a male/female distinction in 2nd person independent pronouns?	1: present, 0: absent	0	Janhunen (2005:37)			
GB197	Is there a male/female distinction in 1st person independent pronouns?	1: present, 0: absent	0	Janhunen (2005:37)			
GB198	Can an adnominal numeral agree with the noun in gender/noun class?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB203	What is the order of the adnominal collective universal quantifier ('all') and the noun?	0: no UQ, 1: UQ-N, 2: N-UQ, 3: both	1	Janhunen (2003:97)			
GB204	Do collective ('all') and distributive ('every') universal quantifiers differ in their forms or their syntactic positions?	1: present, 0: absent	?	Janhunen (2003:83-99)			
GB250	Can predicative possession be expressed with a transitive 'habeo' verb?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB252	Can predicative possession be expressed with an S-like possessum and a locative-coded possessor?	1: present, 0: absent	1	Gruntov (p.c. 2020)	DAT/LOC		"намада чилуугаа уяху аргамджи угэй лэ ""у меня нет веревки, чтобы привязать камень"""
GB253	Can predicative possession be expressed with an S-like possessum and a dative-coded possessor?	1: present, 0: absent	1	Gruntov (p.c. 2020)	DAT/LOC		"намада чилуугаа уяху аргамджи угэй лэ ""у меня нет веревки, чтобы привязать камень"""
GB254	Can predicative possession be expressed with an S-like possessum and a possessor that is coded like an adnominal possessor?	1: present, 0: absent	?	Janhunen (2003:98)	The only available example illustrate negated possession.		"manie kajaar ugui, emeel ugui
1PL.EXCL.GEN bridle NEG saddle NEG
‘we do not have a bridle, nor a saddle’"
GB256	Can predicative possession be expressed with an S-like possessor and a possessum that is coded like a comitative argument?	1: present, 0: absent	1	Gruntov (p.c. 2020)			"нирай нилха биетэй би
“у меня младенческое тело"""
GB257	Can polar interrogation be marked by intonation only?	1: present, 0: absent	0	Janhunen (2005:46)			
GB260	Can polar interrogation be indicated by a special word order?	1: present, 0: absent	0	Janhunen (2005:46)			
GB262	Is there a clause-initial polar interrogative particle?	1: present, 0: absent	0	Janhunen (2005:46)			
GB263	Is there a clause-final polar interrogative particle?	1: present, 0: absent	1	"Janhunen (2003:97); Janhunen (2005:46)"			
GB264	Is there a polar interrogative particle that most commonly occurs neither clause-initially nor clause-finally?	1: present, 0: absent	0	Janhunen (2005:46)			
GB265	Is there a comparative construction that includes a form that elsewhere means 'surpass, exceed'?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB266	Is there a comparative construction that employs a marker of the standard which elsewhere has a locational meaning?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB270	Can comparatives be expressed using two conjoined clauses?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB273	Is there a comparative construction with a standard marker that elsewhere has neither a locational meaning nor a 'surpass/exceed' meaning?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB275	Is there a bound comparative degree marker on the property word in a comparative construction?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB276	Is there a non-bound comparative degree marker modifying the property word in a comparative construction?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB285	Can polar interrogation be marked by a question particle and verbal morphology?	1: present, 0: absent	0	Janhunen (2005:46)			
GB286	Can polar interrogation be indicated by overt verbal morphology only?	1: present, 0: absent	0	Janhunen (2005:46)			
GB291	Can polar interrogation be marked by tone?	1: present, 0: absent	0	Janhunen (2005:46)			
GB296	Is there a phonologically or morphosyntactically definable class of ideophones that includes ideophones depicting imagery beyond sound?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB297	Can polar interrogation be indicated by a V-not-V construction?	1: present, 0: absent	0	Janhunen (2005:46)			
GB298	"Can standard negation be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	0	"Janhunen (2003:98); Janhunen (2005:43-44)"			
GB299	"Can standard negation be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	?	"Janhunen (2003:98); Janhunen (2005:43-44)"	The status of the marker is not clear, but it definitely has some properties of a particle: “n the other hand, the suffixal bond of the personal endings seems also to be rather loose, which might allow the nega- tive complexes to be analysed as purely syntactic sequences (with the impact of sandhi phenomena): yabuk’ ugui bi.”		
GB300	Does the verb for 'give' have suppletive verb forms?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB301	Is there an inclusory construction?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB302	Is there a phonologically free passive marker ('particle' or 'auxiliary')?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB303	Is there a phonologically free antipassive marker ('particle' or 'auxiliary')?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB304	Can the agent be expressed overtly in a passive clause?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB305	Is there a phonologically independent reflexive pronoun?	1: present, 0: absent	1	Janhunen (2003:92)			
GB306	Is there a phonologically independent non-bipartite reciprocal pronoun?	1: present, 0: absent	0	Janhunen (2003:92)	bipartite		
GB309	Are there multiple past or multiple future tenses, distinguishing distance from Time of Reference?	1: present, 0: absent	0	Janhunen (2005:39-40, 42)			
GB312	Is there overt morphological marking on the verb dedicated to mood?	1: present, 0: absent	1	"Janhunen (2003:94); Janhunen (2005:39)"			
GB313	Are there special adnominal possessive pronouns that are not formed by an otherwise regular process?	1: present, 0: absent	0	Janhunen (2005:38)		genitive form of personal pronouns is used	
GB314	Can augmentative meaning be expressed productively by a shift of gender/noun class?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB315	Can diminutive meaning be expressed productively by a shift of gender/noun class?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB316	Is singular number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Janhunen (2005:33-34)			
GB317	Is dual number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Janhunen (2005:33-34)			
GB318	Is plural number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Janhunen (2005:33-34)			
GB319	Is trial number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Janhunen (2005:33-34)			
GB320	Is paucal number regularly marked in the noun phrase by a dedicated phonologically free element?	1: present, 0: absent	0	Janhunen (2005:33-34)			
GB321	Is there a large class of nouns whose gender/noun class is not phonologically or semantically predictable?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB322	Is there grammatical marking of direct evidence (perceived with the senses)?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB323	Is there grammatical marking of indirect evidence (hearsay, inference, etc.)?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB324	Is there an interrogative verb for content interrogatives (who?, what?, etc.)?	1: present, 0: absent	1	Janhunen (2003:92)			
GB325	Is there a count/mass distinction in interrogative quantifiers?	1: present, 0: absent	1	Janhunen (2005:38)			
GB326	Do (nominal) content interrogatives normally or frequently occur in situ?	1: present, 0: absent	1	Janhunen (2003:97)			
GB327	Can the relative clause follow the noun?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB328	Can the relative clause precede the noun?	1: present, 0: absent	1	Janhunen (2003:94)			
GB329	Are there internally-headed relative clauses?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB330	Are there correlative relative clauses?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB331	Are there adjoined relative clauses?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB333	Is there a decimal numeral system?	1: present, 0: absent	1	Janhunen (2005:35-36)			
GB334	Is there synchronic evidence for any element of a quinary numeral system?	1: present, 0: absent	0	Janhunen (2005:35-36)			
GB335	Is there synchronic evidence for any element of a vigesimal numeral system?	1: present, 0: absent	0	Janhunen (2005:35-36)			
GB336	Is there a body-part tallying system?	1: present, 0: absent	0	Janhunen (2005:35-36)			
GB400	Are all person categories neutralized in some voice, tense, aspect, mood and/or negation?	1: present, 0: absent	?	Janhunen (2003:96-97)	"""Of the indicative paradigm, only the durative is commonly conjugated in persons []. This is appar- ently due to the fact that the durative is a living form used in regular colloquial speech. By contrast, the terminative, confirmative, and resultative forms are mainly restricted to folkloric texts, in which they normally refer to the third person with zero ending.”
“To compensate for the loss of the temporal-aspectual categories now only marginally expressed by the terminative, confirmative, and resultative forms, Khamnigan Mongol (like Buryat) uses the imperfective participle, which therefore is fully conjugated in persons”"		
GB401	Is there a class of patient-labile verbs?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB402	Does the verb for 'see' have suppletive verb forms?	1: present, 0: absent	0	Janhunen (2003:83-99)	No irregularities mentioned.		
GB403	Does the verb for 'come' have suppletive verb forms?	1: present, 0: absent	0	Janhunen (2003:83-99)	No irregularities mentioned.		
GB408	Is there any accusative alignment of flagging?	1: present, 0: absent	1	Janhunen (2005:34)			
GB409	Is there any ergative alignment of flagging?	1: present, 0: absent	0	Janhunen (2003:83-99)			
GB410	Is there any neutral alignment of flagging?	1: present, 0: absent	1	Janhunen (2005:34)	unspecific objects are unmarked and therefore have the same form as the A argument		
GB415	Is there a politeness distinction in 2nd person forms?	1: present, 0: absent	1	"Janhunen (2003:91); Janhunen (2005:37)"			
GB421	Is there a preposed complementizer in complements of verbs of thinking and/or knowing?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB422	Is there a postposed complementizer in complements of verbs of thinking and/or knowing?	1: present, 0: absent	?	Janhunen (2003:83-99)	Not mentioned.		
GB430	Can adnominal possession be marked by a prefix on the possessor?	1: present, 0: absent	0	Janhunen (2005:38)			
GB431	Can adnominal possession be marked by a prefix on the possessed noun?	1: present, 0: absent	0	Janhunen (2005:38)			
GB432	Can adnominal possession be marked by a suffix on the possessor?	1: present, 0: absent	1	Janhunen (2005:38)			
GB433	Can adnominal possession be marked by a suffix on the possessed noun?	1: present, 0: absent	1	Janhunen (2005:38)			
GB519	"Can mood be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	1	Janhunen (2003:95)	“The item aaha < *a-xa-sa ‘if it is’, based on the otherwise lost auxiliary root *a- ‘to be’, has been lexicalized into what may synchronically be analysed as a conditional conjunction with the meaning ‘if’.”		
GB520	"Can aspect be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	0	Janhunen (2005:45)			
GB521	"Can tense be marked by a non-inflecting word (""auxiliary particle"")?"	1: present, 0: absent	0	Janhunen (2005:39-40, 42)			
GB522	"Can the S or A argument be omitted from a pragmatically unmarked clause when the referent is inferrable from context (""pro-drop"" or ""null anaphora"")?"	1: present, 0: absent	1	Janhunen (2003:95)			
TE001	Is root structure predominantly polysyllabic?	1: present, 0: absent	1	Janhunen (2005:21)			
TE002	Are complex tonal distinctions lacking?	1: present, 0: absent	1	Janhunen (2005:21)			
TE003	Is there palatal vowel harmony?	1: present, 0: absent	1	Janhunen (2005:21-24)			
TE004	Is there tongue root vowel harmony?	1: present, 0: absent	0	Janhunen (2005:21-24)			
TE005	Is there an initial velar nasal?	1: present, 0: absent	0	Janhunen (2005:27)			
TE006	Is there an initial r-?	1: present, 0: absent	0	Janhunen (2005:27)			
TE007	Are there initial consonant clusters in native words?	1: present, 0: absent	0	"Rybatzki (2003:371-372); Janhunen (2005:21)"			
TE008	Is there a voicing distinction in stops?	1: present, 0: absent	1	Janhunen (2003:87)			
TE009	Are borrowed verbs accommodated through a light-verb or a verbalizer?	1: present, 0: absent	?	Janhunen (2003:83-99)			
TE012	Are property words verbally or nominally encoded?	1: present, 0: absent	0	Janhunen (2003:83-99)			
TE014	Is there partial emphatic reduplication of nominal property words?	1: present, 0: absent	?	Janhunen (2003:83-99)			
TE015	Are morphemes connected linearly in a way that there is a one on one relationship between a morpheme and its meaning?	1: present, 0: absent	1	Janhunen (2003:87)			
TE016	Is inflectional morphology predominantly suffixing?	1: present, 0: absent	1	Janhunen (2005:31-32)			
TE018	Is there a mi-ti opposition in 1 vs. 2 SG personal pronouns?	1: present, 0: absent	1	Janhunen (2005:37)			
TE019	Is the secondary oblique stem of personal pronouns formed with a dental nasal?	1: present, 0: absent	1	Janhunen (2003:91)			
TE022	Are gerunds or adverbial participles used to mark adverbial subordination?	1: present, 0: absent	?	Janhunen (2003:83-99)			
TE025	Are specific non-finite and finite suffixes expressed by a formally identical suffix?	1: present, 0: absent	?	Janhunen (2003:83-99)			
TE026	Are specific negative verbs and negative suffixes/particles expressed by a formally identical suffix?	1: present, 0: absent	0	"Janhunen (2003:98); Janhunen (2005:43-44)"			
TE027	Can 1PL marker be augmented by a collective plural marker?	1: present, 0: absent	1	Janhunen (2003:92)	“To make the difference more clear, the plural function can also be expressed by the suffixally marked derivative taa.nar.”		
TE028	Do core adjectives (defined semantically as property concepts such as value, shape, age, dimension) act like nouns in predicative position?	1: present, 0: absent	1	Janhunen (2003:83-99)			
TE029	"Do core adjectives (defined semantically as property concepts; value, shape, age, dimension) used attributively require the same morphological treatment as nouns?"	1: present, 0: absent	1	Janhunen (2003:83-99)			
TE031	Is there a non-initial velar nasal?	1: present, 0: absent	1	Janhunen (2003:87)			
TE033	Is there a reciprocal marker that is distinct from the reflexive marker?	1: present, 0: absent	1	Janhunen (2003:92)			
