Grambank ID	Feature	Possible Values	Value	Source	Comment	Detailed comment	Example
GB037	Do demonstratives show a visible-nonvisible distinction?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:343, 345); Girfanova (2002:19)"			
GB038	Are there demonstrative classifiers?	1: present, 0: absent	0	Girfanova (2002:7-57)			
GB039	Is there nonphonological allomorphy of noun number markers?	1: present, 0: absent	0	Girfanova (2002:7)			
GB041	Are there several nouns (more than three) which are suppletive for number?	1: present, 0: absent	0	Girfanova (2002:7-57)			
GB042	Is there productive overt morphological singular marking on nouns?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:103); Girfanova (2002:7)"			
GB043	Is there productive morphological dual marking on nouns?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:103); Girfanova (2002:7)"			
GB044	Is there productive morphological plural marking on nouns?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:103, 116); Girfanova (2002:7)"	not obligatory, not used with inanimate objects in spoken Udihe	"-ɀiga/-ɀige/-ɀigo, but it doesn’t harmonize anymore and appears only as -ɀiga in Bikin dialect
borrowing from Chinese"	
GB046	Is there an associative plural marker for nouns?	1: present, 0: absent	1	Nikolaeva and Tolskaya (2001:115-116)			"kanda mafa-ɀiga
Kanda old.man-ASS
‘the house people of the old man Kanda’
g’ai-ɀiga
crow-ASS
‘crow and its friends’"
GB047	Is there a productive morphological pattern for deriving an action/state noun from a verb?	1: present, 0: absent	1	Nikolaeva and Tolskaya (2001:152)	the suffix has abstract or resultative meaning		"bude-ŋku
die-NMLZ
‘death’"
GB048	Is there a productive morphological pattern for deriving an agent noun from a verb?	1: present, 0: absent	0	Nikolaeva and Tolskaya (2001:153)		"-ŋku: a closed class of words
-mni: not productive in Udihe, in contrast to other Tungusic languages"	"kaŋma-ŋku
practice.evil.magic-NMLZ
‘evil sorcerer’"
GB049	Is there a productive morphological pattern for deriving an object noun from a verb?	1: present, 0: absent	1	Nikolaeva and Tolskaya (2001:152)	the suffix has abstract or resultative meaning	-ŋku	"jexe-ŋku
sing-NMLZ
‘song’"
GB051	Is there a noun class/gender system where sex is a factor in class assignment?	1: present, 0: absent	0	Girfanova (2002:8)			
GB052	Is there a noun class/gender system where shape is a factor in class assignment?	1: present, 0: absent	0	Girfanova (2002:8)			
GB053	Is there a noun class/gender system where animacy is a factor in class assignment?	1: present, 0: absent	0	Girfanova (2002:8)			
GB054	Is there a noun class/gender system where plant status is a factor in class assignment?	1: present, 0: absent	0	Girfanova (2002:8)			
GB057	Are there numeral classifiers?	1: present, 0: absent	0	Nikolaeva and Tolskaya (2001:417-425)			
GB058	Are there possessive classifiers?	1: present, 0: absent	0	Girfanova (2002:7-57)			
GB059	Is the adnominal possessive construction different for alienable and inalienable nouns?	1: present, 0: absent	1	"Nikolaeva and Tolskaya (2001:111-112, 127, 135); Girfanova (2002:17)"			"bi dil-i:
[1SG head-1SG]
‘my head’
bi nakta dil-i-ŋi: 
[1SG boar head-1SG-ALIEN]
‘my boar head’"
GB065	What is the pragmatically unmarked order of adnominal possessor noun and possessed noun?	"multistate 1:Possessor-Possessed; 2:Possessed-Possessor; 3: both"	3	"Nikolaeva and Tolskaya (2001:107, 127, 481); Girfanova (2002:15, 39)"			
GB068	Do core adjectives (defined semantically as property concepts such as value, shape, age, dimension) act like verbs in predicative position?	1: present, 0: absent	0	Nikolaeva and Tolskaya (2001:113, 628)			"uti mo: gugda
[this tree high]
‘This tree is high.’
bugdi: kägda:-ni
leg.1SG cold.PST-3SG
‘My legs are cold.’"
GB069	"Do core adjectives (defined semantically as property concepts; value, shape, age, dimension) used attributively require the same morphological treatment as verbs?"	1: present, 0: absent	0	Nikolaeva and Tolskaya (2001:147, 629)	adjectives agree in number and case with the noun they modify		"natka-wə asi bogo-wə wa-a-mi
[wild.boar-ACC very fat-ACC kill-PST1-1SG]
‘I killed a very fat wild boar.’
ei ic’a suese
this small axe
‘this small axe’"
GB070	Are there morphological cases for non-pronominal core arguments (i.e. S/A/P)?	1: present, 0: absent	1	"Nikolaeva and Tolskaya (2001:100, 106); Girfanova (2002:8-9)"		0	"anana imaŋku-we egdi-me ima-si-e-ni
[long.ago tale-ACC many-ACC tell-IPFV-PST-3SG]
‘Earlier they told a lot of tales.’"
GB071	Are there morphological cases for pronominal core arguments (i.e. S/A/P)?	1: present, 0: absent	1	Nikolaeva and Tolskaya (2001:334-335)			
GB072	Are there morphological cases for oblique non-pronominal NPs (i.e. not S/A/P)?	1: present, 0: absent	1	"Nikolaeva and Tolskaya (2001:100, 106); Girfanova (2002:8-9)"			
GB073	Are there morphological cases for oblique independent personal pronouns (i.e. not S/A/P)?	1: present, 0: absent	1	Nikolaeva and Tolskaya (2001:334-335)			
GB074	Are there prepositions?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:400); Girfanova (2002:37)"			
GB075	Are there postpositions?	1: present, 0: absent	1	"Nikolaeva and Tolskaya (2001:400); Girfanova (2002:37)"		0	
GB079	Do verbs have prefixes/proclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:97); Girfanova (2002:25)"			
GB080	Do verbs have suffixes/enclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?	1: present, 0: absent	1	"Nikolaeva and Tolskaya (2001:97); Girfanova (2002:25)"	“all morphemes follow the root”		
GB081	Is there productive infixation in verbs?	1: present, 0: absent	0	Girfanova (2002:7-57)			
GB082	Is there overt morphological marking of present tense on verbs?	1: present, 0: absent	0	Nikolaeva and Tolskaya (2001:215)	personal endings are attached directly to the stem		
GB083	Is there overt morphological marking on the verb dedicated to past tense?	1: present, 0: absent	1	"Nikolaeva and Tolskaya (2001:209-210); Girfanova (2002:30)"	"person marking is attached to past stem; past stem: lengthening of the last vowel"		
GB084	Is there overt morphological marking on the verb dedicated to future tense?	1: present, 0: absent	1	"Nikolaeva and Tolskaya (2001:216); Girfanova (2002:32)"			
GB086	Is a morphological distinction between perfective and imperfective aspect available on verbs?	1: present, 0: absent	1	"Nikolaeva and Tolskaya (2001:210-211); Girfanova (2002:27)"	there is a perfect stem of the verb		
GB089	Can the S argument be indexed by a suffix/enclitic on the verb in the simple main clause?	1: present, 0: absent	1	"Nikolaeva and Tolskaya (2001:212-213, 477); Girfanova (2002:9)"			
GB090	Can the S argument be indexed by a prefix/proclitic on the verb in the simple main clause?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:212-213, 477); Girfanova (2002:9)"			
GB091	Can the A argument be indexed by a suffix/enclitic on the verb in the simple main clause?	1: present, 0: absent	1	"Nikolaeva and Tolskaya (2001:212-213, 477); Girfanova (2002:9)"			
GB092	Can the A argument be indexed by a prefix/proclitic on the verb in the simple main clause?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:212-213, 477); Girfanova (2002:9)"			
GB093	Can the P argument be indexed by a suffix/enclitic on the verb in the simple main clause?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:212-213, 477); Girfanova (2002:10)"			
GB094	Can the P argument be indexed by a prefix/proclitic on the verb in the simple main clause?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:212-213, 477); Girfanova (2002:10)"			
GB095	Are variations in marking strategies of core participants based on TAM distinctions?	1: present, 0: absent	0	Girfanova (2002:7-57)			
GB096	Are variations in marking strategies of core participants based on verb classes?	1: present, 0: absent	0	Girfanova (2002:7-57)			
GB098	Are variations in marking strategies of core participants based on person distinctions?	1: present, 0: absent	0	Girfanova (2002:7-57)			
GB099	Can verb stems alter according to the person of a core participant?	1: present, 0: absent	0	Girfanova (2002:33-34)			
GB103	Is there a benefactive applicative marker on the verb (including indexing)?	1: present, 0: absent	0	Girfanova (2002:7-57)			
GB104	Is there an instrumental applicative marker on the verb (including indexing)?	1: present, 0: absent	0	Girfanova (2002:7-57)			
GB105	Can the recipient in a ditransitive construction be marked like the monotransitive patient?	1: present, 0: absent	0	Nikolaeva and Tolskaya (2001:119, 123, 515, 524)			"bi sin-du xeleba-wa bu-o:-mi
1SG 2SG-DAT bread-ACC give-PST-1SG
‘I gave you (some) bread.’
nua-ti teluŋu-we alamasi-e-ti
3SG-3PL.POSS story-ACC repeat-PST-3PL
‘They repeated the story.’"
GB107	Can standard negation be marked by an affix, clitic or modification of the verb?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:214); Girfanova (2002:32-33)"			
GB108	Is there directional or locative morphological marking on verbs?	1: present, 0: absent	0	Girfanova (2002:7-57)			
GB109	Is there verb suppletion for participant number?	1: present, 0: absent	0	Girfanova (2002:33-34)			
GB110	Is there verb suppletion for tense or aspect?	1: present, 0: absent	0	Girfanova (2002:33-34)			
GB111	Are there conjugation classes?	1: present, 0: absent	1	"Nikolaeva and Tolskaya (2001:206-208); Girfanova (2002:28, 33-34)"			
GB113	Are there verbal affixes or clitics that turn intransitive verbs into transitive ones?	1: present, 0: absent	1	Nikolaeva and Tolskaya (2001:301)		-wAn	"su:le-wen-
be.sick-CAUS
‘make sick’"
GB114	Is there a phonologically bound reflexive marker on the verb?	1: present, 0: absent	1	Girfanova (2002:26)			
GB115	Is there a phonologically bound reciprocal marker on the verb?	1: present, 0: absent	1	"Nikolaeva and Tolskaya (2001:299); Girfanova (2002:26)"		suffix -masi	"sula-ʤi dabdu-masi-əti
[ski-INS compete-RECIP-PST1-3PL]
‘They competed in skiing.’
moso-masi-
fight-RECIP
‘fight with each other'"
GB116	Do verbs classify the shape, size or consistency of absolutive arguments by means of incorporated nouns, verbal affixes or suppletive verb stems?	1: present, 0: absent	0	Girfanova (2002:7-57)			
GB117	Is there a copula for predicate nominals?	1: present, 0: absent	1	Nikolaeva and Tolskaya (2001:608-609)			
GB118	Are there serial verb constructions?	1: present, 0: absent	0	Girfanova (2002:7-57)			
GB119	"Can mood be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Nikolaeva and Tolskaya (2001:222-223)		copula bi- for necessitative mood	"wakca-ɀaŋa bi-si-ni
hunt-PTCP.FUT be-PST-3SG
‘He had to hunt.’"
GB120	"Can aspect be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Nikolaeva and Tolskaya (2001:217-219)		copula bi- for habitual and progressive aspect	"sul’ai dian-a-ini bie uti
fox speak-0-PRP-3SG be.PRS.HAB this
‘This is the fox speaking.’
umi-mi bi-s’e
drink-INF be-PRF
‘He was drinking.’"
GB121	"Can tense be marked by an inflecting word (""auxiliary verb"")?"	1: present, 0: absent	1	Girfanova (2002:31-32)			"ɀu-be ɀawa:-ti bi-se
two-ACC take.PST-3PL be.PST-3PL
‘They have captured both of us.’"
GB122	Is verb compounding a regular process?	1: present, 0: absent	0	Nikolaeva and Tolskaya (2001:288, 325)			
GB123	Are there verb-adjunct (aka light-verb) constructions?	1: present, 0: absent	1	Nikolaeva and Tolskaya (2001:327, 642)			"bugdi-ne-mi b’a
leg-?-? get
‘start walking (lit. get self’s leg)’
ɀuge-we b’a
trouble-ACC get
‘have trouble’
simpi-we b’a
cough-ACC get
‘get a cough’"
GB124	Is incorporation of nouns into verbs a productive intransitivizing process?	1: present, 0: absent	0	Nikolaeva and Tolskaya (2001:98)			
GB126	Is there an existential verb?	1: present, 0: absent	1	Nikolaeva and Tolskaya (2001:617)		compare existential (there is a dog outside) vs. locative predication (the dog is outside)	"bu ɀugdi-du: bie keige
1PL house-DAT.1PL.EXCL be-PRS.HAB cat
‘There is a cat in our house.’
ba:-la in’ei bie
nature-LOC dog be.PRS.HAB
‘There is a dog outside.’
in’ei ba:-la bi:-ni
dog place-LOC be-3SG
‘The dog is outside.’"
GB127	Are different posture verbs used obligatorily depending on an inanimate locatum's shape or position (e.g. 'to lie' vs. 'to stand')?	1: present, 0: absent	0	Nikolaeva and Tolskaya (2001:632-633)			"xeleba ɀueɀe we:-le-ni bi:-ni
bread table top-LOC-3SG be-3SG
‘The bread is on the table.’"
GB129	Is there a notably small number, i.e. about 100 or less, of verb roots in the language?	1: present, 0: absent	0	Girfanova (2002:7-57)			
GB130	What is the pragmatically unmarked order of S and V in intransitive clauses?	"multistate 1: SV; 2: VS; 3: both"	1	Nikolaeva and Tolskaya (2001:511, 840)			"in’ei ŋene-ini
dog go-3SG
‘The dog is walking.’"
GB131	Is a pragmatically unmarked constituent order verb-initial for transitive clauses?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:23, 477, 840); Girfanova (2002:10)"			
GB132	Is a pragmatically unmarked constituent order verb-medial for transitive clauses?	1: present, 0: absent	0	Nikolaeva and Tolskaya (2001:23, 123, 477, 840)	only in the speech of younger speakers, due to the influence of Russian		
GB133	Is a pragmatically unmarked constituent order verb-final for transitive clauses?	1: present, 0: absent	1	"Nikolaeva and Tolskaya (2001:23, 477, 840); Girfanova (2002:10)"			"mamasa ule:-we olokto-ini
old.woman meat-ACC cook-3SG
‘The old woman is cooking meat.'"
GB134	Is the order of constituents the same in main and subordinate clauses?	1: present, 0: absent	1	Girfanova (2002:39, 49)			
GB135	Do clausal objects usually occur in the same position as nominal objects?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:114, 714); Girfanova (2002:39, 49)"			"bi muisi-mi nua-ni eme-gi-e-ni biɀr
1SG think-1SG 3SG-3SG.POSS come-REP-PST-3SG EB
‘I think that he must have come.’"
GB136	Is the order of core argument (i.e. S/A/P) constituents fixed?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:840); Oskolskaya (p.c. 2017)"			
GB137	Can standard negation be marked clause-finally?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:214); Girfanova (2002:32-33)"			
GB138	Can standard negation be marked clause-initially?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:214); Girfanova (2002:32-33)"			
GB139	Is there a difference between imperative (prohibitive) and declarative negation constructions?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:214, 264); Girfanova (2002:32-33)"			"e-ɀi mudi
NEG-IMP.2SG mumble
‘Don’t mumble.'"
GB140	Is verbal predication marked by the same negator as all of the following types of predication: locational, existential and nominal?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:214, 657, 822-825); Girfanova (2002:32-33, 46)"		"verbal: e-
existential, proprietive: anči
habitual, personal copula: e-"	"zugdi-le i:-e-ti abuga anči eniŋe anči
house-LOC enter-PST-3PL father no mother no
‘They entered the house; there is neither father nor mother (there)’.
bi abuga-i anči
1SG father-1SG no
‘I don't have a father.’
o-du sugdä: egdi e-ini bie
this-DAT much NEG-3SG be.PRS.HAB
‘There are not many fish here.’"
GB146	Is there a morpho-syntactic distinction between predicates expressing controlled versus uncontrolled events or states?	1: present, 0: absent	1	"Nikolaeva and Tolskaya (2001:644); Girfanova (2002:10)"	there is a set of verbs (mostly expressing emotions) that require the accusative marking of the sole argument	agda- ‘to be glad’, tagda- ‘to be angry’, gunǝ- ‘to speak’, ǝjǝ- ‘go down the river’, solo- ‘go up the river'	"min-du xekui ede-li-ge
1SG.OBL-DAT hot be-FUT-3SG
‘I will feel hot.’"
GB147	Is there a morphological passive marked on the lexical verb?	1: present, 0: absent	1	"Nikolaeva and Tolskaya (2001:307); Girfanova (2002:11, 25)"		-u-	"ana-u-o:-mi
push-PASS-PST-1SG
‘I was pushed.’"
GB148	Is there a morphological antipassive marked on the lexical verb?	1: present, 0: absent	0	Girfanova (2002:7-57)			
GB149	Is there a morphologically marked inverse on verbs?	1: present, 0: absent	0	Girfanova (2002:7-57)			
GB150	Is there clause chaining?	1: present, 0: absent	1	Nikolaeva and Tolskaya (2001:436)			"käu gektin-ɀi buk-ki-ti
all freeze.PST.PTCP-INST die-PST-3PL
‘Everybody died from the cold.’ (Lit: ‘Everybody froze and died.’)
nua-ni soŋo:n-ɀi ŋua:-ni
3SG-3SG.POSS cry.PST.PTCP-INS.SS sleep.PST-3SG
‘After crying she fell asleep.’"
GB151	"Is there an overt verb marker dedicated to signalling coreference or noncoreference between the subject of one clause and an argument of an adjacent clause (""switch reference"")?"	1: present, 0: absent	1	Nikolaeva and Tolskaya (2001:788-789, 793)			"bi ise:-mi iwana kuɀi-ge-si j’e-we-ke ɀawa-i-wa-ni
1SG see.PST-1SG Ivan bend.down-PRF-PRF.CONV.SS what-ACC-IND take-PRS.PTCP-ACC-3SG
‘I saw that Ivan bent down and picked something up.’
‘ai-we umi-lie jexe-ɀeŋe-ti
vodka-ACC drink-COND.CONV.SS.PL sing-FUT-3PL
‘If they drink vodka, they will sing.’"
GB152	Is there a morphologically marked distinction between simultaneous and sequential clauses?	1: present, 0: absent	1	Nikolaeva and Tolskaya (2001:279)			
GB155	Are causatives formed by affixes or clitics on verbs?	1: present, 0: absent	1	"Nikolaeva and Tolskaya (2001:302); Girfanova (2002:26)"		-wAn	"umi-wen-
drink-CAUS
‘cause to drink’
sa-wan-
know-CAUS
‘let know’"
GB156	Is there a causative construction involving an element that is unmistakably grammaticalized from a verb for 'to say'?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:302); Girfanova (2002:26)"			
GB158	Are verbs reduplicated?	1: present, 0: absent	0	Girfanova (2002:7-57)			
GB159	Are nouns reduplicated?	1: present, 0: absent	0	Girfanova (2002:7-57)			
GB160	Are elements apart from verbs or nouns reduplicated?	1: present, 0: absent	1	"Nikolaeva and Tolskaya (2001:202, 381-387); Girfanova (2002:24)"	ideophones are reduplicated		
GB165	Is there productive morphological trial marking on nouns?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:103); Girfanova (2002:7)"			
GB166	Is there productive morphological paucal marking on nouns?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:103); Girfanova (2002:7)"			
GB167	Is there a logophoric pronoun?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:107, 333); Girfanova (2002:18)"			
GB170	Can an adnominal property word agree with the noun in gender/noun class?	1: present, 0: absent	0	Girfanova (2002:8)			
GB171	Can an adnominal demonstrative agree with the noun in gender/noun class?	1: present, 0: absent	0	Girfanova (2002:8)			
GB172	Can an article agree with the noun in gender/noun class?	1: present, 0: absent	0	Girfanova (2002:8)			
GB177	Can the verb carry a marker of animacy of argument, unrelated to any gender/noun class of the argument visible in the NP domain?	1: present, 0: absent	0	Girfanova (2002:7-57)			
GB184	Can an adnominal property word agree with the noun in number?	1: present, 0: absent	1	"Nikolaeva and Tolskaya (2001:174-175, 486); Girfanova (2002:22)"		"-ŋku PL
Girfanova: The whole NP is marked for number: either on the adjective or on the noun. If the adjective has the plural marker, the noun is in singular.
Nikolaeva: “Plural agreement within the noun phrase with the adjectival modifier is not obligatory”, examples provide no evidence of number agreement, supporting the description of Girfanova
omission of PL marker on the adjective makes these (->) examples ungrammatical"	"uligdig’a-ŋku moxo-ɀiga bi-si-ti
beautiful-PL cup-PL be-PST-3PL
‘There were beautiful cups.’
nua-ni ila ŋic’a-ŋku sita-na-ni
3SG-3SG.POSS three small-PL child-PL-3SG
‘his three small children’"
GB185	Can an adnominal demonstrative agree with the noun in number?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:113); Girfanova (2002:19)"	nouns are only optionally marked for number		
GB186	Can an article agree with the noun in number?	1: present, 0: absent	0	Girfanova (2002:7-57)			
GB187	Is there any productive diminutive marking on the noun (exclude marking by system of nominal classification only)?	1: present, 0: absent	1	Nikolaeva and Tolskaya (2001:149)		"-ɀig’a
originally Tungusic, not related to the PL suffix"	"tukca-ɀig’a
hare-DIM
‘a little hare, a toy hare’
ɀolo-ɀig’a
stone-DIM
'a small stone, pebble(s)’"
GB188	Is there any productive augmentative marking on the noun (exclude marking by system of nominal classification only)?	1: present, 0: absent	0	Nikolaeva and Tolskaya (2001:149-166)			
GB192	Is there a gender system where a noun's phonological properties are a factor in class assignment?	1: present, 0: absent	0	Girfanova (2002:8)			
GB193	What is the order of adnominal property word and noun?	"multistate 1: ANM - N; 2: N - ANM; 3: both; 0: they cannot be used attributively"	1	"Girfanova (2002:22-23, 39); Nikolaeva and Tolskaya (2001:147, 485-486)"			"ei ic’a suese
this small axe
‘this small axe’"
GB196	Is there a male/female distinction in 2nd person independent pronouns?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:107, 333); Girfanova (2002:18)"			
GB197	Is there a male/female distinction in 1st person independent pronouns?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:107, 333); Girfanova (2002:18)"			
GB198	Can an adnominal numeral agree with the noun in gender/noun class?	1: present, 0: absent	0	Girfanova (2002:8)			
GB203	What is the order of the adnominal collective universal quantifier ('all') and the noun?	0: no UQ, 1: UQ-N, 2: N-UQ, 3: both	3	Nikolaeva and Tolskaya (2001:350, 364, 433, 489)			"kukpu-ni teu
bug-3SG all
‘all insects’
teu čind’a-wa
all bird-ACC
'all birds’"
GB204	Do collective ('all') and distributive ('every') universal quantifiers differ in their forms or their syntactic positions?	1: present, 0: absent	1	Nikolaeva and Tolskaya (2001:350, 364, 433)		"gäŋa ‘every’, precedes the noun it modifies
teu ‘all’, can either precede or follow the noun it modifies"	
GB250	Can predicative possession be expressed with a transitive 'habeo' verb?	1: present, 0: absent	0	Girfanova (2002:7-57)			
GB252	Can predicative possession be expressed with an S-like possessum and a locative-coded possessor?	1: present, 0: absent	1	Nikolaeva and Tolskaya (2001:124, 618-622)	temporary possession	"“Occasionally, the Locative expresses a possessor in copular constructions”
+ Dative (which often has locative meaning)"	"sin-du bie xulaligi waptä-xi koŋz’o-i
2SG-DAT be.PRS.HAB red lid-PROP box-2SG.POSS
‘Do you have a box with a red lid?’"
GB253	Can predicative possession be expressed with an S-like possessum and a dative-coded possessor?	1: present, 0: absent	1	Nikolaeva and Tolskaya (2001:618-622)	temporary possession		"min-du nakta dili-ŋi: bie
1SG.OBL-DAT boar head-ALIEN.1SG be.PRS.HAB
‘I have the head of a boar.’"
GB254	Can predicative possession be expressed with an S-like possessum and a possessor that is coded like an adnominal possessor?	1: present, 0: absent	1	Nikolaeva and Tolskaya (2001:104, 124, 142, 620-622)	permanent possession		"bi getu-i anči
1SG friend-REFL NEG
‘I have no relatives (friends).’
si wanimi xei-xi sugese-i bie
2SG long handle-PROP axe-2SG be.PRS.HAB
‘Do you have an axe with a long handle?’
bi ic’a neŋu-i bie
1SG small younger.sibling-1SG be.PRS.HAB
‘I have a small younger brother/sister.’"
GB256	Can predicative possession be expressed with an S-like possessor and a possessum that is coded like a comitative argument?	1: present, 0: absent	1	Nikolaeva and Tolskaya (2001:142-143, 627)	proprietive case (although not identical with the comitative marker, but also has the meaning “with X”)	-xi	"nua-ni ɀube ugda-xi bi:-ni
3SG-3SG.POSS two boat-PROP be-3SG
‘He has two boats.’"
GB257	Can polar interrogation be marked by intonation only?	1: present, 0: absent	1	"Nikolaeva and Tolskaya (2001:807); Girfanova (2002:40-42)"		"REP=repetitive
SUBJ=subjunctive"	"nuani tue eme-gi-ze
[3SG winter come-REP-SUBJ]
‘Will he come in winter?’"
GB260	Can polar interrogation be indicated by a special word order?	1: present, 0: absent	0	Nikolaeva and Tolskaya (2001:807)			
GB262	Is there a clause-initial polar interrogative particle?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:807); Girfanova (2002:40-42)"			
GB263	Is there a clause-final polar interrogative particle?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:807); Girfanova (2002:40-42)"			
GB264	Is there a polar interrogative particle that most commonly occurs neither clause-initially nor clause-finally?	1: present, 0: absent	0	"Nikolaeva and Tolskaya (2001:807); Girfanova (2002:40-42)"			
GB265	Is there a comparative construction that includes a form that elsewhere means 'surpass, exceed'?	1: present, 0: absent	0	Nikolaeva and Tolskaya (2001:126, 180)			
GB266	Is there a comparative construction that employs a marker of the standard which elsewhere has a locational meaning?	1: present, 0: absent	1	Nikolaeva and Tolskaya (2001:126, 180-181)			"nua-ni min-digi gugda ila santimetra-ɀi
3SG-3SG.POSS 1SG.OBL-ABL tall three centimeter-INST
‘He is three centimeters taller than me.’
nua-ni min-digi ila niŋa gugda
3SG-3SG.POSS 1SG.OBL-ABL three finger tall
‘He is three finger taller than me.’"
GB270	Can comparatives be expressed using two conjoined clauses?	1: present, 0: absent	0	Nikolaeva and Tolskaya (2001:180)			
